광역시도,지자체명,년도,월,일,요일,배출량(kg),배출량비율(일),배출회수,배출회수비율(일)
서울특별시,영등포구,2017,11,04,7,"26,921,300",0.23450272,"17,235",0.299245246
서울특별시,영등포구,2017,11,05,1,"35,481,550",0.309068284,"21,932",0.380797605
서울특별시,영등포구,2017,11,06,2,"31,527,950",0.274629755,"20,206",0.350829674
서울특별시,영등포구,2017,11,07,3,"28,108,050",0.244840115,"18,773",0.325948999
서울특별시,영등포구,2017,11,08,4,"28,000,300",0.243901539,"18,709",0.324837789
서울특별시,영등포구,2017,11,09,5,"28,267,850",0.246232081,"18,392",0.31933383
서울특별시,영등포구,2017,11,10,6,"25,902,850",0.225631332,"16,853",0.292612714
서울특별시,영등포구,2017,11,11,7,"29,298,200",0.255207126,"17,462",0.303186567
서울특별시,영등포구,2017,11,12,1,"38,482,300",0.335206845,"21,857",0.379495407
서울특별시,영등포구,2017,11,13,2,"32,074,450",0.27939014,"19,056",0.330862628
서울특별시,영등포구,2017,11,14,3,"29,665,100",0.258403073,"18,289",0.317545477
서울특별시,영등포구,2017,11,15,4,"28,143,500",0.245148908,"17,746",0.308117559
서울특별시,영등포구,2017,11,16,5,"29,039,750",0.252955852,"17,414",0.30235316
서울특별시,영등포구,2017,11,17,6,"29,582,600",0.257684442,"17,466",0.303256017
서울특별시,영등포구,2017,11,18,7,"29,420,350",0.256271135,"15,898",0.276031385
서울특별시,영등포구,2017,11,19,1,"39,490,750",0.343991126,"21,015",0.364876057
서울특별시,영등포구,2017,11,20,2,"33,869,050",0.295022319,"18,776",0.326001087
서울특별시,영등포구,2017,11,21,3,"30,577,050",0.266346774,"17,785",0.308794702
서울특별시,영등포구,2017,11,22,4,"31,173,700",0.271543998,"18,249",0.316850971
서울특별시,영등포구,2017,11,23,5,"29,653,250",0.258299851,"17,303",0.300425906
서울특별시,영등포구,2017,11,24,6,"29,262,550",0.25489659,"16,847",0.292508538
서울특별시,영등포구,2017,11,25,7,"29,054,450",0.253083898,"14,924",0.259120165
서울특별시,영등포구,2017,11,26,1,"43,791,500",0.381453565,"22,376",0.388506621
서울특별시,영등포구,2017,11,27,2,"34,603,800",0.301422488,"19,040",0.330584826
서울특별시,영등포구,2017,11,28,3,"30,558,150",0.266182142,"17,552",0.304749205
서울특별시,영등포구,2017,11,29,4,"28,924,300",0.251950204,"17,292",0.300234917
서울특별시,영등포구,2017,11,30,5,"26,574,450",0.231481422,"15,960",0.277107869
서울특별시,영등포구,2017,12,01,6,"27,608,000",0.25425255,"16,036",0.295165895
서울특별시,영등포구,2017,12,02,7,"31,144,050",0.286817377,"16,691",0.307222122
서울특별시,영등포구,2017,12,03,1,"40,300,850",0.371145823,"21,375",0.393437952
서울특별시,영등포구,2017,12,04,2,"30,544,650",0.281297275,"17,502",0.322149756
서울특별시,영등포구,2017,12,05,3,"25,801,700",0.237617648,"15,569",0.286570081
서울특별시,영등포구,2017,12,06,4,"27,732,400",0.255398197,"16,960",0.312173458
서울특별시,영등포구,2017,12,07,5,"26,998,850",0.248642657,"16,331",0.300595799
서울특별시,영등포구,2017,12,08,6,"24,322,150",0.22399191,"14,997",0.276041589
서울특별시,영등포구,2017,12,09,7,"26,748,950",0.246341233,"15,368",0.282870383
서울특별시,영등포구,2017,12,10,1,"36,215,650",0.333523666,"19,795",0.364355755
서울특별시,영등포구,2017,12,11,2,"28,275,650",0.260401192,"16,313",0.300264482
서울특별시,영등포구,2017,12,12,3,"23,416,700",0.215653278,"14,568",0.26814522
서울특별시,영등포구,2017,12,13,4,"24,309,700",0.223877254,"15,288",0.281397867
서울특별시,영등포구,2017,12,14,5,"23,919,350",0.220282372,"15,061",0.277219602
서울특별시,영등포구,2017,12,15,6,"23,125,100",0.212967823,"14,713",0.270814156
서울특별시,영등포구,2017,12,16,7,"24,052,900",0.221512285,"13,972",0.257174974
서울특별시,영등포구,2017,12,17,1,"32,430,050",0.298660639,"18,487",0.340280113
서울특별시,영등포구,2017,12,18,2,"27,869,350",0.256659422,"16,165",0.297540327
서울특별시,영등포구,2017,12,19,3,"24,077,150",0.221735612,"14,966",0.275470989
서울특별시,영등포구,2017,12,20,4,"24,581,100",0.226376679,"15,596",0.287067055
서울특별시,영등포구,2017,12,21,5,"24,166,750",0.222560773,"15,214",0.28003579
서울특별시,영등포구,2017,12,22,6,"23,781,200",0.219010097,"15,081",0.277587731
서울특별시,영등포구,2017,12,23,7,"26,094,550",0.240314615,"15,356",0.282649506
서울특별시,영등포구,2017,12,24,1,"28,020,800",0.258054182,"15,754",0.289975275
서울특별시,영등포구,2017,12,25,2,"33,621,299",0.309631303,"18,780",0.345673204
서울특별시,영등포구,2017,12,26,3,"27,938,400",0.257295329,"16,296",0.299951573
서울특별시,영등포구,2017,12,27,4,"23,943,200",0.220502016,"14,915",0.27453226
서울특별시,영등포구,2017,12,28,5,"25,822,350",0.237807822,"15,616",0.287435184
서울특별시,영등포구,2017,12,29,6,"25,126,400",0.231398554,"15,346",0.282465441
서울특별시,영등포구,2017,12,30,7,"27,800,900",0.256029039,"15,776",0.290380217
서울특별시,영등포구,2017,12,31,1,"34,656,200",0.319162099,"19,493",0.358797006
서울특별시,동작구,2017,01,01,1,"12,619,700",0.12896161,"7,833",0.178977082
서울특별시,동작구,2017,01,02,2,"12,962,200",0.132461642,"8,055",0.184049584
서울특별시,동작구,2017,01,03,3,"11,797,750",0.120562044,"7,851",0.179388366
서울특별시,동작구,2017,01,04,4,"12,181,800",0.124486679,"8,423",0.192458057
서울특별시,동작구,2017,01,05,5,"10,998,800",0.112397518,"7,603",0.173721786
서울특별시,동작구,2017,01,06,6,"10,326,650",0.105528769,"7,298",0.166752808
서울특별시,동작구,2017,01,07,7,"10,687,150",0.109212744,"7,137",0.163074101
서울특별시,동작구,2017,01,08,1,"14,138,050",0.144477736,"8,890",0.203128592
서울특별시,동작구,2017,01,09,2,"12,698,500",0.129766873,"8,091",0.184872152
서울특별시,동작구,2017,01,10,3,"10,873,950",0.111121667,"7,325",0.167369734
서울특별시,동작구,2017,01,11,4,"11,037,800",0.112796061,"7,653",0.174864242
서울특별시,동작구,2017,01,12,5,"10,456,900",0.106859803,"7,195",0.164399349
서울특별시,동작구,2017,01,13,6,"9,137,600",0.093377783,"6,430",0.14691978
서울특별시,동작구,2017,01,14,7,"9,210,700",0.094124797,"6,126",0.13997365
서울특별시,동작구,2017,01,15,1,"13,223,350",0.135130352,"8,162",0.186494439
서울특별시,동작구,2017,01,16,2,"12,572,800",0.128482335,"7,957",0.181810372
서울특별시,동작구,2017,01,17,3,"11,209,300",0.114548632,"7,410",0.169311908
서울특별시,동작구,2017,01,18,4,"11,579,600",0.118332754,"7,815",0.178565798
서울특별시,동작구,2017,01,19,5,"10,797,600",0.110341441,"7,458",0.170408665
서울특별시,동작구,2017,01,20,6,"9,243,300",0.094457939,"6,275",0.143378168
서울특별시,동작구,2017,01,21,7,"10,178,450",0.104014303,"6,564",0.149981561
서울특별시,동작구,2017,01,22,1,"13,311,400",0.136030141,"7,948",0.18160473
서울특별시,동작구,2017,01,23,2,"12,158,750",0.124251129,"7,509",0.17157397
서울특별시,동작구,2017,01,24,3,"11,996,900",0.122597172,"7,547",0.172442236
서울특별시,동작구,2017,01,25,4,"13,740,550",0.140415655,"8,648",0.197599107
서울특별시,동작구,2017,01,26,5,"16,281,800",0.16638487,"10,229",0.23372355
서울특별시,동작구,2017,01,27,6,"17,242,250",0.176199776,"10,276",0.234797459
서울특별시,동작구,2017,01,28,7,"10,356,050",0.10582921,"5,778",0.13202216
서울특별시,동작구,2017,01,29,1,"9,388,050",0.095937149,"5,212",0.119089563
서울특별시,동작구,2017,01,30,2,"12,281,950",0.125510119,"7,030",0.160629246
서울특별시,동작구,2017,01,31,3,"15,183,100",0.155157176,"8,521",0.19469727
서울특별시,동작구,2017,02,01,4,"12,519,400",0.14902856,"7,679",0.195072161
서울특별시,동작구,2017,02,02,5,"11,245,100",0.133859534,"7,516",0.190931418
서울특별시,동작구,2017,02,03,6,"10,632,950",0.126572617,"7,359",0.186943096
서울특별시,동작구,2017,02,04,7,"11,089,400",0.132006111,"7,218",0.183361226
서울특별시,동작구,2017,02,05,1,"14,880,550",0.177135241,"9,155",0.232567474
서울특별시,동작구,2017,02,06,2,"13,711,800",0.163222663,"8,647",0.219662583
서울특별시,동작구,2017,02,07,3,"12,128,400",0.14437417,"8,103",0.205843172
서울특별시,동작구,2017,02,08,4,"11,867,450",0.141267871,"8,128",0.206478255
서울특별시,동작구,2017,02,09,5,"10,571,600",0.125842318,"7,312",0.185749139
서울특별시,동작구,2017,02,10,6,"9,816,500",0.116853751,"6,805",0.172869651
서울특별시,동작구,2017,02,11,7,"11,120,850",0.132380486,"7,103",0.180439843
서울특별시,동작구,2017,02,12,1,"14,649,600",0.174386056,"8,855",0.224946475
서울특별시,동작구,2017,02,13,2,"13,114,250",0.156109541,"8,475",0.21529321
서울특별시,동작구,2017,02,14,3,"11,482,500",0.136685499,"7,632",0.193878204
서울특별시,동작구,2017,02,15,4,"11,722,700",0.139544794,"8,194",0.208154875
서울특별시,동작구,2017,02,16,5,"11,082,550",0.13192457,"7,799",0.19812056
서울특별시,동작구,2017,02,17,6,"10,223,000",0.12169265,"7,315",0.185825349
서울특별시,동작구,2017,02,18,7,"11,045,950",0.131488891,"7,145",0.181506783
서울특별시,동작구,2017,02,19,1,"14,492,550",0.172516562,"9,012",0.228934798
서울특별시,동작구,2017,02,20,2,"12,524,400",0.149088079,"8,196",0.208205682
서울특별시,동작구,2017,02,21,3,"11,885,550",0.14148333,"7,987",0.202896386
서울특별시,동작구,2017,02,22,4,"10,991,400",0.130839538,"7,450",0.189254798
서울특별시,동작구,2017,02,23,5,"11,425,350",0.136005196,"7,894",0.200533876
서울특별시,동작구,2017,02,24,6,"10,591,350",0.126077419,"7,412",0.188289472
서울특별시,동작구,2017,02,25,7,"11,294,250",0.134444607,"7,411",0.188264069
서울특별시,동작구,2017,02,26,1,"14,738,500",0.175444305,"9,210",0.233964657
서울특별시,동작구,2017,02,27,2,"12,695,300",0.15112244,"8,431",0.214175464
서울특별시,동작구,2017,02,28,3,"11,727,050",0.139596576,"8,160",0.207291162
서울특별시,동작구,2017,03,01,4,"12,437,800",0.138182183,"8,150",0.182033088
서울특별시,동작구,2017,03,02,5,"12,004,150",0.133364393,"8,306",0.185517403
서울특별시,동작구,2017,03,03,6,"10,672,350",0.118568285,"7,594",0.169614635
서울특별시,동작구,2017,03,04,7,"11,386,100",0.126497946,"7,649",0.170843079
서울특별시,동작구,2017,03,05,1,"14,741,550",0.163776516,"9,669",0.215960483
서울특별시,동작구,2017,03,06,2,"11,893,950",0.132140087,"8,144",0.181899076
서울특별시,동작구,2017,03,07,3,"10,854,900",0.12059639,"7,749",0.173076614
서울특별시,동작구,2017,03,08,4,"11,391,500",0.126557939,"8,180",0.182703149
서울특별시,동작구,2017,03,09,5,"10,867,400",0.120735263,"7,785",0.173880686
서울특별시,동작구,2017,03,10,6,"10,019,600",0.111316326,"7,435",0.166063314
서울특별시,동작구,2017,03,11,7,"11,049,850",0.122762256,"7,660",0.171088768
서울특별시,동작구,2017,03,12,1,"14,275,050",0.158593768,"9,335",0.208500476
서울특별시,동작구,2017,03,13,2,"12,655,250",0.140598021,"8,739",0.195188609
서울특별시,동작구,2017,03,14,3,"10,891,450",0.121002455,"7,864",0.175645179
서울특별시,동작구,2017,03,15,4,"11,398,100",0.126631264,"8,472",0.189225071
서울특별시,동작구,2017,03,16,5,"10,888,900",0.120974125,"7,945",0.177454342
서울특별시,동작구,2017,03,17,6,"10,023,050",0.111354655,"7,638",0.17059739
서울특별시,동작구,2017,03,18,7,"10,694,200",0.118811036,"7,553",0.168698886
서울특별시,동작구,2017,03,19,1,"15,277,150",0.169726956,"9,967",0.222616416
서울특별시,동작구,2017,03,20,2,"12,642,350",0.140454704,"8,664",0.193513457
서울특별시,동작구,2017,03,21,3,"11,012,750",0.122350081,"8,063",0.180089913
서울특별시,동작구,2017,03,22,4,"11,630,050",0.129208196,"8,592",0.191905312
서울특별시,동작구,2017,03,23,5,"10,698,600",0.118859919,"7,980",0.178236079
서울특별시,동작구,2017,03,24,6,"10,274,050",0.114143229,"7,778",0.173724339
서울특별시,동작구,2017,03,25,7,"11,100,550",0.123325526,"7,717",0.172361883
서울특별시,동작구,2017,03,26,1,"14,396,850",0.159946949,"9,650",0.215536111
서울특별시,동작구,2017,03,27,2,"12,337,450",0.137067309,"8,522",0.190341838
서울특별시,동작구,2017,03,28,3,"11,172,500",0.12412488,"8,134",0.181675723
서울특별시,동작구,2017,03,29,4,"11,831,300",0.131444054,"8,694",0.194183518
서울특별시,동작구,2017,03,30,5,"10,983,250",0.12202234,"8,198",0.183105185
서울특별시,동작구,2017,03,31,6,"9,792,850",0.108797166,"7,451",0.16642068
서울특별시,동작구,2017,05,01,2,"13,976,450",0.135017341,"9,744",0.180919761
서울특별시,동작구,2017,05,02,3,"13,115,400",0.1266993,"9,378",0.174124129
서울특별시,동작구,2017,05,03,4,"13,613,800",0.131514017,"9,819",0.182312308
서울특별시,동작구,2017,05,04,5,"12,870,550",0.124333965,"9,377",0.174105562
서울특별시,동작구,2017,05,05,6,"12,174,700",0.117611813,"8,569",0.159103185
서울특별시,동작구,2017,05,06,7,"11,620,650",0.112259498,"8,178",0.151843371
서울특별시,동작구,2017,05,07,1,"15,617,700",0.150872384,"10,290",0.191057506
서울특별시,동작구,2017,05,08,2,"13,217,100",0.127681757,"8,974",0.166622941
서울특별시,동작구,2017,05,09,3,"14,003,550",0.135279137,"9,820",0.182330876
서울특별시,동작구,2017,05,10,4,"13,775,650",0.133077544,"9,932",0.184410413
서울특별시,동작구,2017,05,11,5,"12,200,050",0.117856703,"9,175",0.170354968
서울특별시,동작구,2017,05,12,6,"11,443,050",0.110543821,"8,746",0.162389597
서울특별시,동작구,2017,05,13,7,"11,956,700",0.115505858,"8,535",0.158471896
서울특별시,동작구,2017,05,14,1,"15,980,250",0.154374742,"10,818",0.20086104
서울특별시,동작구,2017,05,15,2,"13,856,500",0.133858583,"9,694",0.179991396
서울특별시,동작구,2017,05,16,3,"12,687,900",0.122569502,"9,367",0.173919889
서울특별시,동작구,2017,05,17,4,"12,618,150",0.121895693,"9,632",0.178840223
서울특별시,동작구,2017,05,18,5,"12,455,700",0.12032637,"9,476",0.175943725
서울특별시,동작구,2017,05,19,6,"11,829,250",0.114274646,"9,127",0.169463737
서울특별시,동작구,2017,05,20,7,"12,866,100",0.124290976,"9,199",0.170800583
서울특별시,동작구,2017,05,21,1,"17,007,550",0.164298816,"11,423",0.212094256
서울특별시,동작구,2017,05,22,2,"14,620,500",0.141239087,"10,461",0.194232514
서울특별시,동작구,2017,05,23,3,"11,990,900",0.115836241,"9,066",0.168331132
서울특별시,동작구,2017,05,24,4,"13,440,000",0.129835049,"10,380",0.192728563
서울특별시,동작구,2017,05,25,5,"11,824,900",0.114232624,"9,265",0.172026025
서울특별시,동작구,2017,05,26,6,"11,414,650",0.110269467,"9,030",0.167662709
서울특별시,동작구,2017,05,27,7,"12,852,250",0.12415718,"9,241",0.171580409
서울특별시,동작구,2017,05,28,1,"16,762,750",0.161933963,"11,443",0.212465602
서울특별시,동작구,2017,05,29,2,"14,951,800",0.144439559,"10,609",0.196980474
서울특별시,동작구,2017,05,30,3,"13,201,250",0.127528641,"10,118",0.187863931
서울특별시,동작구,2017,05,31,4,"13,370,550",0.129164138,"10,400",0.193099909
서울특별시,동작구,2017,06,01,5,"12,532,250",0.118225901,"9,820",0.170335027
서울특별시,동작구,2017,06,02,6,"12,278,250",0.115829733,"9,599",0.166501622
서울특별시,동작구,2017,06,03,7,"12,959,350",0.122255048,"9,507",0.164905815
서울특별시,동작구,2017,06,04,1,"16,342,700",0.154172669,"11,199",0.194254783
서울특별시,동작구,2017,06,05,2,"14,113,350",0.133141576,"10,209",0.177082515
서울특별시,동작구,2017,06,06,3,"12,985,950",0.122505986,"9,404",0.163119206
서울특별시,동작구,2017,06,07,4,"14,918,750",0.140739505,"11,017",0.191097861
서울특별시,동작구,2017,06,08,5,"13,114,700",0.123720579,"10,185",0.176666217
서울특별시,동작구,2017,06,09,6,"11,859,250",0.111876999,"9,308",0.161454016
서울특별시,동작구,2017,06,10,7,"13,105,850",0.12363709,"9,552",0.165686373
서울특별시,동작구,2017,06,11,1,"17,346,400",0.163641307,"12,075",0.209449639
서울특별시,동작구,2017,06,12,2,"14,697,250",0.138649933,"10,947",0.18988366
서울특별시,동작구,2017,06,13,3,"13,073,900",0.123335683,"10,168",0.17637134
서울특별시,동작구,2017,06,14,4,"13,453,450",0.126916256,"10,621",0.184228954
서울특별시,동작구,2017,06,15,5,"12,837,500",0.121105548,"10,151",0.176076463
서울특별시,동작구,2017,06,16,6,"12,597,500",0.118841452,"9,931",0.172260403
서울특별시,동작구,2017,06,17,7,"13,930,900",0.131420392,"10,013",0.173682753
서울특별시,동작구,2017,06,18,1,"18,423,200",0.173799551,"12,351",0.21423706
서울특별시,동작구,2017,06,19,2,"15,721,950",0.148316679,"11,362",0.197082137
서울특별시,동작구,2017,06,20,3,"13,766,250",0.129867128,"10,746",0.18639717
서울특별시,동작구,2017,06,21,4,"13,800,100",0.130186459,"10,969",0.190265266
서울특별시,동작구,2017,06,22,5,"13,118,750",0.123758785,"10,553",0.183049445
서울특별시,동작구,2017,06,23,6,"12,961,000",0.122270614,"10,331",0.179198693
서울특별시,동작구,2017,06,24,7,"14,060,050",0.132638758,"10,346",0.179458879
서울특별시,동작구,2017,06,25,1,"17,893,900",0.168806276,"11,990",0.207975253
서울특별시,동작구,2017,06,26,2,"15,278,950",0.144137536,"10,864",0.188443965
서울특별시,동작구,2017,06,27,3,"15,199,200",0.143385195,"11,496",0.199406464
서울특별시,동작구,2017,06,28,4,"14,079,400",0.132821301,"11,318",0.196318925
서울특별시,동작구,2017,06,29,5,"13,939,900",0.131505295,"10,900",0.189068411
서울특별시,동작구,2017,06,30,6,"13,125,900",0.123826237,"10,563",0.183222902
서울특별시,동작구,2017,07,01,7,"14,872,200",0.125754743,"10,813",0.163736828
서울특별시,동작구,2017,07,02,1,"17,124,350",0.14479823,"11,498",0.174109502
서울특별시,동작구,2017,07,03,2,"17,336,900",0.146595487,"12,228",0.185163593
서울특별시,동작구,2017,07,04,3,"15,294,150",0.129322622,"11,743",0.177819437
서울특별시,동작구,2017,07,05,4,"14,772,050",0.124907905,"11,778",0.178349427
서울특별시,동작구,2017,07,06,5,"13,847,450",0.117089772,"10,952",0.165841648
서울특별시,동작구,2017,07,07,6,"12,772,450",0.107999903,"10,121",0.153258155
서울특별시,동작구,2017,07,08,7,"15,354,750",0.129835037,"11,162",0.169021592
서울특별시,동작구,2017,07,09,1,"17,253,850",0.145893242,"11,744",0.177834579
서울특별시,동작구,2017,07,10,2,"13,681,550",0.115686973,"9,525",0.144233172
서울특별시,동작구,2017,07,11,3,"18,064,750",0.152749962,"13,270",0.200942172
서울특별시,동작구,2017,07,12,4,"15,808,500",0.133671807,"12,311",0.186420428
서울특별시,동작구,2017,07,13,5,"14,867,050",0.125711196,"11,632",0.176138609
서울특별시,동작구,2017,07,14,6,"13,917,600",0.117682939,"11,016",0.166810774
서울특별시,동작구,2017,07,15,7,"14,025,450",0.118594886,"10,373",0.157074088
서울특별시,동작구,2017,07,16,1,"20,020,300",0.169285491,"13,753",0.208256043
서울특별시,동작구,2017,07,17,2,"16,203,000",0.137007578,"12,116",0.183467623
서울특별시,동작구,2017,07,18,3,"14,530,700",0.122867124,"11,464",0.173594654
서울특별시,동작구,2017,07,19,4,"14,572,300",0.123218881,"11,928",0.180620816
서울특별시,동작구,2017,07,20,5,"14,209,900",0.120154538,"11,392",0.172504388
서울특별시,동작구,2017,07,21,6,"13,560,050",0.114659607,"10,879",0.164736239
서울특별시,동작구,2017,07,22,7,"15,142,650",0.128041585,"11,176",0.169233588
서울특별시,동작구,2017,07,23,1,"17,766,250",0.150225938,"12,300",0.186253859
서울특별시,동작구,2017,07,24,2,"16,073,500",0.135912566,"12,042",0.182347071
서울특별시,동작구,2017,07,25,3,"14,859,400",0.12564651,"11,696",0.177107735
서울특별시,동작구,2017,07,26,4,"15,073,840",0.127459749,"12,070",0.182771064
서울특별시,동작구,2017,07,27,5,"14,206,850",0.120128748,"11,485",0.173912648
서울특별시,동작구,2017,07,28,6,"12,583,400",0.106401355,"10,276",0.155605257
서울특별시,동작구,2017,07,29,7,"14,374,900",0.121549727,"11,148",0.168809596
서울특별시,동작구,2017,07,30,1,"17,461,600",0.147649912,"12,573",0.190387787
서울특별시,동작구,2017,07,31,2,"14,775,950",0.124940882,"11,192",0.16947587
서울특별시,동작구,2017,08,01,3,"14,345,850",0.133852172,"11,362",0.172497163
서울특별시,동작구,2017,08,02,4,"14,307,100",0.13349062,"11,857",0.180012221
서울특별시,동작구,2017,08,03,5,"14,253,800",0.132993311,"11,471",0.174151994
서울특별시,동작구,2017,08,04,6,"13,133,900",0.122544223,"10,727",0.162856633
서울특별시,동작구,2017,08,05,7,"14,050,850",0.131099711,"10,720",0.16275036
서울특별시,동작구,2017,08,06,1,"16,939,900",0.158055634,"12,629",0.191732676
서울특별시,동작구,2017,08,07,2,"15,924,500",0.14858157,"12,183",0.184961533
서울특별시,동작구,2017,08,08,3,"14,129,450",0.131833079,"11,794",0.179055759
서울특별시,동작구,2017,08,09,4,"14,149,100",0.132016421,"11,956",0.181515233
서울특별시,동작구,2017,08,10,5,"12,353,350",0.115261398,"10,468",0.158924512
서울특별시,동작구,2017,08,11,6,"14,046,150",0.131055859,"11,493",0.174485997
서울특별시,동작구,2017,08,12,7,"14,286,600",0.133299347,"11,190",0.16988587
서울특별시,동작구,2017,08,13,1,"15,736,100",0.146823727,"12,035",0.182714606
서울특별시,동작구,2017,08,14,2,"13,452,050",0.125512682,"10,817",0.164223007
서울특별시,동작구,2017,08,15,3,"13,443,800",0.125435707,"9,937",0.150862903
서울특별시,동작구,2017,08,16,4,"16,704,750",0.155861596,"13,080",0.19857973
서울특별시,동작구,2017,08,17,5,"13,692,650",0.127757571,"11,409",0.173210714
서울특별시,동작구,2017,08,18,6,"13,131,400",0.122520897,"11,138",0.169096409
서울특별시,동작구,2017,08,19,7,"13,293,150",0.124030086,"10,731",0.162917361
서울특별시,동작구,2017,08,20,1,"14,090,050",0.131465462,"10,421",0.158210961
서울특별시,동작구,2017,08,21,2,"17,449,250",0.162808061,"13,399",0.203422768
서울특별시,동작구,2017,08,22,3,"13,806,650",0.128821234,"11,596",0.176049736
서울특별시,동작구,2017,08,23,4,"13,302,100",0.124113592,"11,428",0.173499171
서울특별시,동작구,2017,08,24,5,"13,061,450",0.121868238,"11,279",0.171237062
서울특별시,동작구,2017,08,25,6,"12,570,050",0.117283291,"11,107",0.168625769
서울특별시,동작구,2017,08,26,7,"12,759,500",0.119050931,"10,674",0.162051991
서울특별시,동작구,2017,08,27,1,"16,697,400",0.155793018,"12,890",0.195695162
서울특별시,동작구,2017,08,28,2,"12,883,050",0.120203698,"10,542",0.160047975
서울특별시,동작구,2017,08,29,3,"13,783,450",0.128604769,"11,750",0.178387754
서울특별시,동작구,2017,08,30,4,"13,020,600",0.121487092,"11,441",0.173696536
서울특별시,동작구,2017,08,31,5,"12,769,950",0.119148433,"11,100",0.168519496
서울특별시,동작구,2017,09,01,6,"11,487,250",0.113549275,"10,420",0.162808379
서울특별시,동작구,2017,09,02,7,"12,820,950",0.126732645,"10,789",0.168573858
서울특별시,동작구,2017,09,03,1,"16,805,300",0.166117185,"13,289",0.207635369
서울특별시,동작구,2017,09,04,2,"14,452,050",0.142855758,"12,051",0.188292109
서울특별시,동작구,2017,09,05,3,"12,532,000",0.12387643,"11,397",0.178073618
서울특별시,동작구,2017,09,06,4,"12,475,000",0.123312996,"11,231",0.175479933
서울특별시,동작구,2017,09,07,5,"12,665,100",0.125192098,"11,483",0.179417333
서울특별시,동작구,2017,09,08,6,"12,228,700",0.120878367,"10,946",0.171026921
서울특별시,동작구,2017,09,09,7,"13,207,100",0.130549665,"10,965",0.171323788
서울특별시,동작구,2017,09,10,1,"16,689,200",0.164969559,"13,204",0.206307278
서울특별시,동작구,2017,09,11,2,"14,204,100",0.140404819,"11,727",0.183229737
서울특별시,동작구,2017,09,12,3,"13,059,200",0.129087701,"11,305",0.176636154
서울특별시,동작구,2017,09,13,4,"12,883,000",0.127345998,"11,774",0.183964093
서울특별시,동작구,2017,09,14,5,"12,582,200",0.124372647,"11,219",0.175292438
서울특별시,동작구,2017,09,15,6,"11,726,000",0.115909274,"10,576",0.165245817
서울특별시,동작구,2017,09,16,7,"12,500,750",0.12356753,"10,284",0.160683433
서울특별시,동작구,2017,09,17,1,"16,625,950",0.164344345,"13,114",0.204901063
서울특별시,동작구,2017,09,18,2,"14,740,000",0.145702089,"12,091",0.188917093
서울특별시,동작구,2017,09,19,3,"12,462,200",0.12318647,"10,788",0.168558233
서울특별시,동작구,2017,09,20,4,"13,706,050",0.13548169,"12,057",0.188385856
서울특별시,동작구,2017,09,21,5,"12,664,750",0.125188638,"11,153",0.174261214
서울특별시,동작구,2017,09,22,6,"12,316,900",0.121750207,"10,725",0.167573883
서울특별시,동작구,2017,09,23,7,"13,523,800",0.133680184,"10,891",0.170167568
서울특별시,동작구,2017,09,24,1,"17,823,650",0.176183381,"13,422",0.209713442
서울특별시,동작구,2017,09,25,2,"15,485,650",0.153072697,"12,263",0.191604525
서울특별시,동작구,2017,09,26,3,"13,884,250",0.137243163,"11,823",0.184729699
서울특별시,동작구,2017,09,27,4,"14,513,000",0.143458237,"12,095",0.188979591
서울특별시,동작구,2017,09,28,5,"13,395,100",0.132408009,"11,237",0.175573681
서울특별시,동작구,2017,09,29,6,"13,839,000",0.136795876,"11,219",0.175292438
서울특별시,동작구,2017,09,30,7,"16,413,150",0.162240857,"12,248",0.191370156
서울특별시,동작구,2017,10,01,1,"17,763,200",0.158123301,"12,780",0.197621338
서울특별시,동작구,2017,10,02,2,"22,430,500",0.199670369,"16,076",0.248588469
서울특별시,동작구,2017,10,03,3,"19,890,100",0.177056401,"14,371",0.222223494
서울특별시,동작구,2017,10,04,4,"14,398,600",0.128172523,"9,798",0.151509692
서울특별시,동작구,2017,10,05,5,"14,035,850",0.124943418,"9,694",0.149901506
서울특별시,동작구,2017,10,06,6,"14,502,650",0.129098748,"10,156",0.157045564
서울특별시,동작구,2017,10,07,7,"14,844,650",0.132143142,"10,871",0.168101844
서울특별시,동작구,2017,10,08,1,"16,293,250",0.145038195,"11,900",0.184013609
서울특별시,동작구,2017,10,09,2,"18,989,850",0.169042614,"13,914",0.215156753
서울특별시,동작구,2017,10,10,3,"16,139,200",0.143666883,"12,364",0.191188593
서울특별시,동작구,2017,10,11,4,"13,700,750",0.121960447,"10,926",0.168952327
서울특별시,동작구,2017,10,12,5,"12,976,500",0.115513365,"10,839",0.167607017
서울특별시,동작구,2017,10,13,6,"12,580,750",0.111990504,"10,270",0.158808384
서울특별시,동작구,2017,10,14,7,"13,225,050",0.117725892,"10,265",0.158731067
서울특별시,동작구,2017,10,15,1,"17,643,750",0.157059988,"12,981",0.200729467
서울특별시,동작구,2017,10,16,2,"15,232,200",0.135593009,"11,516",0.178075691
서울특별시,동작구,2017,10,17,3,"13,871,200",0.123477748,"11,109",0.171782116
서울특별시,동작구,2017,10,18,4,"13,638,400",0.121405424,"11,134",0.172168699
서울특별시,동작구,2017,10,19,5,"13,615,350",0.121200239,"10,945",0.16924613
서울특별시,동작구,2017,10,20,6,"12,835,000",0.11425377,"10,532",0.162859776
서울특별시,동작구,2017,10,21,7,"13,435,250",0.119597036,"10,320",0.15958155
서울특별시,동작구,2017,10,22,1,"17,712,200",0.157669312,"12,869",0.198997574
