"disYear","disMonth","disDate","disDay","cityCode","citySidoName","citySggName","disQuantity","disQuantityRate","disCount","disCountRate"
"2020","04","09",5,"W0H","서울특별시","구로구",5621600,2.99,4019,3.12
"2020","04","10",6,"W0H","서울특별시","구로구",5690850,3.02,4010,3.11
"2020","04","11",7,"W0H","서울특별시","구로구",6210400,3.3,4143,3.22
"2020","04","12",1,"W0H","서울특별시","구로구",6833550,3.63,4543,3.53
"2020","04","13",2,"W0H","서울특별시","구로구",6513800,3.46,4413,3.43
"2020","04","14",3,"W0H","서울특별시","구로구",5804150,3.08,4059,3.15
"2020","04","15",4,"W0H","서울특별시","구로구",6653950,3.53,4612,3.58
"2020","04","16",5,"W0H","서울특별시","구로구",6108550,3.24,4287,3.33
"2020","04","17",6,"W0H","서울특별시","구로구",5377699,2.86,3785,2.94
"2020","04","18",7,"W0H","서울특별시","구로구",6607650,3.51,4483,3.48
"2020","04","19",1,"W0H","서울특별시","구로구",7180850,3.81,4643,3.61
"2020","04","20",2,"W0H","서울특별시","구로구",7171290,3.81,4778,3.71
"2020","04","21",3,"W0H","서울특별시","구로구",5733500,3.04,4050,3.14
"2020","04","22",4,"W0H","서울특별시","구로구",5718350,3.04,3947,3.06
"2020","04","23",5,"W0H","서울특별시","구로구",5682770,3.02,3918,3.04
"2020","04","24",6,"W0H","서울특별시","구로구",5696400,3.03,4014,3.12
"2020","04","25",7,"W0H","서울특별시","구로구",6244100,3.32,4134,3.21
"2020","04","26",1,"W0H","서울특별시","구로구",8193400,4.35,5258,4.08
"2020","04","27",2,"W0H","서울특별시","구로구",6914450,3.67,4513,3.5
"2020","04","28",3,"W0H","서울특별시","구로구",5917400,3.14,4204,3.26
"2020","04","29",4,"W0H","서울특별시","구로구",6038350,3.21,4294,3.33
"2020","04","30",5,"W0H","서울특별시","구로구",6610350,3.51,4522,3.51
"2020","05","01",6,"W0H","서울특별시","구로구",6598800,2.99,4557,3.04
"2020","05","02",7,"W0H","서울특별시","구로구",6181050,2.8,4249,2.84
"2020","05","03",1,"W0H","서울특별시","구로구",8042200,3.65,5326,3.55
"2020","05","04",2,"W0H","서울특별시","구로구",6548940,2.97,4594,3.07
"2020","05","05",3,"W0H","서울특별시","구로구",7518050,3.41,5089,3.4
"2020","05","06",4,"W0H","서울특별시","구로구",6941850,3.15,4801,3.2
"2020","05","07",5,"W0H","서울특별시","구로구",6187950,2.81,4386,2.93
"2020","05","08",6,"W0H","서울특별시","구로구",5884800,2.67,4220,2.82
"2020","05","09",7,"W0H","서울특별시","구로구",5815800,2.64,3813,2.55
"2020","05","10",1,"W0H","서울특별시","구로구",9770400,4.43,6163,4.11
"2020","05","11",2,"W0H","서울특별시","구로구",7466950,3.39,4933,3.29
"2020","05","12",3,"W0H","서울특별시","구로구",6633200,3.01,4648,3.1
"2020","05","13",4,"W0H","서울특별시","구로구",6377150,2.89,4563,3.05
"2020","05","14",5,"W0H","서울특별시","구로구",6336000,2.87,4503,3.01
"2020","05","15",6,"W0H","서울특별시","구로구",5526800,2.51,3862,2.58
"2020","05","16",7,"W0H","서울특별시","구로구",7543350,3.42,4945,3.3
"2020","05","17",1,"W0H","서울특별시","구로구",9744150,4.42,6177,4.12
"2020","05","18",2,"W0H","서울특별시","구로구",6585349,2.99,4426,2.95
"2020","05","19",3,"W0H","서울특별시","구로구",7245800,3.29,4859,3.24
"2020","05","20",4,"W0H","서울특별시","구로구",6751850,3.06,4785,3.19
"2020","05","21",5,"W0H","서울특별시","구로구",6202300,2.81,4388,2.93
"2020","05","22",6,"W0H","서울특별시","구로구",6441000,2.92,4561,3.04
"2020","05","23",7,"W0H","서울특별시","구로구",7106150,3.22,4749,3.17
"2020","05","24",1,"W0H","서울특별시","구로구",9456800,4.29,5903,3.94
"2020","05","25",2,"W0H","서울특별시","구로구",7414400,3.36,5158,3.44
"2020","05","26",3,"W0H","서울특별시","구로구",6485500,2.94,4544,3.03
"2020","05","27",4,"W0H","서울특별시","구로구",6786900,3.08,4797,3.2
"2020","05","28",5,"W0H","서울특별시","구로구",6540100,2.97,4696,3.13
"2020","05","29",6,"W0H","서울특별시","구로구",6726940,3.05,4760,3.18
"2020","05","30",7,"W0H","서울특별시","구로구",7748700,3.51,5057,3.38
"2020","05","31",1,"W0H","서울특별시","구로구",9950849,4.51,6311,4.21
"2020","06","01",2,"W0H","서울특별시","구로구",7749350,3.29,5196,3.19
"2020","06","02",3,"W0H","서울특별시","구로구",6633100,2.82,4814,2.95
"2020","06","03",4,"W0H","서울특별시","구로구",7035550,2.99,5130,3.15
"2020","06","04",5,"W0H","서울특별시","구로구",6623250,2.81,4747,2.91
"2020","06","05",6,"W0H","서울특별시","구로구",6728600,2.86,4758,2.92
"2020","06","06",7,"W0H","서울특별시","구로구",8115600,3.45,5308,3.25
"2020","06","07",1,"W0H","서울특별시","구로구",10292400,4.37,6490,3.98
"2020","06","08",2,"W0H","서울특별시","구로구",8357050,3.55,5605,3.44
"2020","06","09",3,"W0H","서울특별시","구로구",7761650,3.3,5447,3.34
"2020","06","10",4,"W0H","서울특별시","구로구",6910250,2.93,4822,2.96
"2020","06","11",5,"W0H","서울특별시","구로구",8042650,3.42,5623,3.45
"2020","06","12",6,"W0H","서울특별시","구로구",7195350,3.06,5119,3.14
"2020","06","13",7,"W0H","서울특별시","구로구",8046400,3.42,5400,3.31
"2020","06","14",1,"W0H","서울특별시","구로구",10592150,4.5,6653,4.08
"2020","06","15",2,"W0H","서울특별시","구로구",8081000,3.43,5606,3.44
"2020","06","16",3,"W0H","서울특별시","구로구",7199600,3.06,5306,3.25
"2020","06","17",4,"W0H","서울특별시","구로구",7262900,3.08,5286,3.24
"2020","06","18",5,"W0H","서울특별시","구로구",6884950,2.92,5098,3.13
"2020","06","19",6,"W0H","서울특별시","구로구",6995100,2.97,5093,3.12
"2020","06","20",7,"W0H","서울특별시","구로구",8085200,3.43,5425,3.33
"2020","06","21",1,"W0H","서울특별시","구로구",10498550,4.46,6654,4.08
"2020","06","22",2,"W0H","서울특별시","구로구",8546350,3.63,5891,3.61
"2020","06","23",3,"W0H","서울특별시","구로구",7920850,3.36,5659,3.47
"2020","06","24",4,"W0H","서울특별시","구로구",6465350,2.75,4734,2.9
"2020","06","25",5,"W0H","서울특별시","구로구",7178349,3.05,5248,3.22
"2020","06","26",6,"W0H","서울특별시","구로구",7187300,3.05,5181,3.18
"2020","06","27",7,"W0H","서울특별시","구로구",8184700,3.48,5516,3.38
"2020","06","28",1,"W0H","서울특별시","구로구",10641900,4.52,6872,4.21
"2020","06","29",2,"W0H","서울특별시","구로구",7356600,3.12,5373,3.29
"2020","06","30",3,"W0H","서울특별시","구로구",6932600,2.94,5046,3.09
"2020","07","01",4,"W0H","서울특별시","구로구",7575050,3.12,5601,3.16
"2020","07","02",5,"W0H","서울특별시","구로구",7149350,2.94,5428,3.07
"2020","07","03",6,"W0H","서울특별시","구로구",6889100,2.84,5246,2.96
"2020","07","04",7,"W0H","서울특별시","구로구",7815400,3.22,5427,3.07
"2020","07","05",1,"W0H","서울특별시","구로구",10079250,4.15,6798,3.84
"2020","07","06",2,"W0H","서울특별시","구로구",8207650,3.38,5978,3.38
"2020","07","07",3,"W0H","서울특별시","구로구",7269400,2.99,5519,3.12
"2020","07","08",4,"W0H","서울특별시","구로구",7284400,3,5627,3.18
"2020","07","09",5,"W0H","서울특별시","구로구",7289800,3,5548,3.13
"2020","07","10",6,"W0H","서울특별시","구로구",6930600,2.85,5221,2.95
"2020","07","11",7,"W0H","서울특별시","구로구",7882000,3.25,5712,3.23
"2020","07","12",1,"W0H","서울특별시","구로구",9393550,3.87,6447,3.64
"2020","07","13",2,"W0H","서울특별시","구로구",6658750,2.74,4696,2.65
"2020","07","14",3,"W0H","서울특별시","구로구",8134750,3.35,6052,3.42
"2020","07","15",4,"W0H","서울특별시","구로구",7476500,3.08,5752,3.25
"2020","07","16",5,"W0H","서울특별시","구로구",7354950,3.03,5644,3.19
"2020","07","17",6,"W0H","서울특별시","구로구",7243000,2.98,5477,3.09
"2020","07","18",7,"W0H","서울특별시","구로구",8293149,3.41,5870,3.32
"2020","07","19",1,"W0H","서울특별시","구로구",10012350,4.12,6657,3.76
"2020","07","20",2,"W0H","서울특별시","구로구",8249400,3.4,6017,3.4
"2020","07","21",3,"W0H","서울특별시","구로구",7928700,3.26,5941,3.36
"2020","07","22",4,"W0H","서울특별시","구로구",6841450,2.82,5166,2.92
"2020","07","23",5,"W0H","서울특별시","구로구",5398149,2.22,3958,2.24
"2020","07","24",6,"W0H","서울특별시","구로구",8438750,3.47,6222,3.52
"2020","07","25",7,"W0H","서울특별시","구로구",8444350,3.48,5854,3.31
"2020","07","26",1,"W0H","서울특별시","구로구",10332750,4.25,7054,3.99
"2020","07","27",2,"W0H","서울특별시","구로구",8340000,3.43,5861,3.31
"2020","07","28",3,"W0H","서울특별시","구로구",7886799,3.25,5776,3.26
"2020","07","29",4,"W0H","서울특별시","구로구",7051200,2.9,5200,2.94
"2020","07","30",5,"W0H","서울특별시","구로구",7573200,3.12,5638,3.19
"2020","07","31",6,"W0H","서울특별시","구로구",7462600,3.07,5625,3.18
"2020","08","01",7,"W0H","서울특별시","구로구",7930150,3.32,5544,3.05
"2020","08","02",1,"W0H","서울특별시","구로구",9118550,3.82,6176,3.4
"2020","08","03",2,"W0H","서울특별시","구로구",7847450,3.29,5391,2.97
"2020","08","04",3,"W0H","서울특별시","구로구",8628900,3.61,6129,3.37
"2020","08","05",4,"W0H","서울특별시","구로구",7442850,3.12,5487,3.02
"2020","08","06",5,"W0H","서울특별시","구로구",7816550,3.27,5634,3.1
"2020","08","07",6,"W0H","서울특별시","구로구",7161400,3,5469,3.01
"2020","08","08",7,"W0H","서울특별시","구로구",7180050,3.01,5230,2.88
"2020","08","09",1,"W0H","서울특별시","구로구",9496850,3.98,6308,3.47
"2020","08","10",2,"W0H","서울특별시","구로구",8233100,3.45,5887,3.24
"2020","08","11",3,"W0H","서울특별시","구로구",7312750,3.06,5654,3.11
"2020","08","12",4,"W0H","서울특별시","구로구",7159600,3,5778,3.18
"2020","08","13",5,"W0H","서울특별시","구로구",6650250,2.78,5425,2.98
"2020","08","14",6,"W0H","서울특별시","구로구",6691150,2.8,5427,2.99
"2020","08","15",7,"W0H","서울특별시","구로구",7255450,3.04,5317,2.92
"2020","08","16",1,"W0H","서울특별시","구로구",9044600,3.79,6553,3.6
"2020","08","17",2,"W0H","서울특별시","구로구",9080000,3.8,6677,3.67
"2020","08","18",3,"W0H","서울특별시","구로구",7609650,3.19,5910,3.25
"2020","08","19",4,"W0H","서울특별시","구로구",7227300,3.03,5961,3.28
"2020","08","20",5,"W0H","서울특별시","구로구",7083400,2.97,5766,3.17
"2020","08","21",6,"W0H","서울특별시","구로구",6742600,2.82,5532,3.04
"2020","08","22",7,"W0H","서울특별시","구로구",7146750,2.99,5301,2.92
"2020","08","23",1,"W0H","서울특별시","구로구",10434950,4.37,7601,4.18
"2020","08","24",2,"W0H","서울특별시","구로구",7636700,3.2,6030,3.32
"2020","08","25",3,"W0H","서울특별시","구로구",7023510,2.94,5851,3.22
"2020","08","26",4,"W0H","서울특별시","구로구",6888150,2.88,5896,3.24
"2020","08","27",5,"W0H","서울특별시","구로구",6391250,2.68,5366,2.95
"2020","08","28",6,"W0H","서울특별시","구로구",6522800,2.73,5557,3.06
"2020","08","29",7,"W0H","서울특별시","구로구",6459250,2.7,5195,2.86
"2020","08","30",1,"W0H","서울특별시","구로구",10156700,4.25,7622,4.19
"2020","08","31",2,"W0H","서울특별시","구로구",7442900,3.12,6115,3.36
"2018","01","01",2,"W0I","서울특별시","금천구",12157050,4.04,6780,3.82
"2018","01","02",3,"W0I","서울특별시","금천구",10966950,3.65,6258,3.53
"2018","01","03",4,"W0I","서울특별시","금천구",9202900,3.06,5517,3.11
"2018","01","04",5,"W0I","서울특별시","금천구",9335900,3.11,5676,3.2
"2018","01","05",6,"W0I","서울특별시","금천구",8937850,2.97,5470,3.09
"2018","01","06",7,"W0I","서울특별시","금천구",9290200,3.09,5523,3.12
"2018","01","07",1,"W0I","서울특별시","금천구",14052150,4.68,7781,4.39
"2018","01","08",2,"W0I","서울특별시","금천구",10830950,3.6,6290,3.55
"2018","01","09",3,"W0I","서울특별시","금천구",8803100,2.93,5439,3.07
"2018","01","10",4,"W0I","서울특별시","금천구",8232300,2.74,5162,2.91
"2018","01","11",5,"W0I","서울특별시","금천구",8068050,2.68,5005,2.82
"2018","01","12",6,"W0I","서울특별시","금천구",7734650,2.57,4774,2.69
"2018","01","13",7,"W0I","서울특별시","금천구",9666100,3.22,5405,3.05
"2018","01","14",1,"W0I","서울특별시","금천구",14243900,4.74,7774,4.39
"2018","01","15",2,"W0I","서울특별시","금천구",10656750,3.55,6112,3.45
"2018","01","16",3,"W0I","서울특별시","금천구",9155450,3.05,5600,3.16
"2018","01","17",4,"W0I","서울특별시","금천구",9523550,3.17,5743,3.24
"2018","01","18",5,"W0I","서울특별시","금천구",9246700,3.08,5684,3.21
"2018","01","19",6,"W0I","서울특별시","금천구",8785750,2.92,5481,3.09
"2018","01","20",7,"W0I","서울특별시","금천구",9145250,3.04,5374,3.03
"2018","01","21",1,"W0I","서울특별시","금천구",13344550,4.44,7523,4.24
"2018","01","22",2,"W0I","서울특별시","금천구",10274650,3.42,6052,3.41
"2018","01","23",3,"W0I","서울특별시","금천구",7303050,2.43,4679,2.64
"2018","01","24",4,"W0I","서울특별시","금천구",7320250,2.44,4520,2.55
"2018","01","25",5,"W0I","서울특별시","금천구",7991000,2.66,4856,2.74
"2018","01","26",6,"W0I","서울특별시","금천구",7319200,2.44,4464,2.52
"2018","01","27",7,"W0I","서울특별시","금천구",9031300,3,5103,2.88
"2018","01","28",1,"W0I","서울특별시","금천구",13181600,4.39,7226,4.08
"2018","01","29",2,"W0I","서울특별시","금천구",9553800,3.18,5625,3.17
"2018","01","30",3,"W0I","서울특별시","금천구",8325500,2.77,5029,2.84
"2018","01","31",4,"W0I","서울특별시","금천구",8872700,2.95,5339,3.01
"2018","02","01",5,"W0I","서울특별시","금천구",8367700,2.84,5265,3.18
"2018","02","02",6,"W0I","서울특별시","금천구",8350250,2.84,5192,3.14
"2018","02","03",7,"W0I","서울특별시","금천구",8402950,2.86,4920,2.97
"2018","02","04",1,"W0I","서울특별시","금천구",12634300,4.29,7022,4.24
"2018","02","05",2,"W0I","서울특별시","금천구",9598850,3.26,5460,3.3
"2018","02","06",3,"W0I","서울특별시","금천구",8085200,2.75,4914,2.97
"2018","02","07",4,"W0I","서울특별시","금천구",8223150,2.8,5101,3.08
"2018","02","08",5,"W0I","서울특별시","금천구",8938300,3.04,5441,3.29
"2018","02","09",6,"W0I","서울특별시","금천구",8892450,3.02,5322,3.22
"2018","02","10",7,"W0I","서울특별시","금천구",9911550,3.37,5530,3.34
"2018","02","11",1,"W0I","서울특별시","금천구",14360500,4.88,7556,4.57
"2018","02","12",2,"W0I","서울특별시","금천구",10792300,3.67,6102,3.69
"2018","02","13",3,"W0I","서울특별시","금천구",11071100,3.76,6197,3.74
"2018","02","14",4,"W0I","서울특별시","금천구",15930550,5.41,8877,5.36
"2018","02","15",5,"W0I","서울특별시","금천구",15828400,5.38,8250,4.99
"2018","02","16",6,"W0I","서울특별시","금천구",9669850,3.29,4889,2.95
"2018","02","17",7,"W0I","서울특별시","금천구",9866150,3.35,4898,2.96
"2018","02","18",1,"W0I","서울특별시","금천구",14528600,4.94,6991,4.22
"2018","02","19",2,"W0I","서울특별시","금천구",12627150,4.29,6656,4.02
"2018","02","20",3,"W0I","서울특별시","금천구",9774250,3.32,5581,3.37
"2018","02","21",4,"W0I","서울특별시","금천구",9316450,3.17,5543,3.35
"2018","02","22",5,"W0I","서울특별시","금천구",9645550,3.28,5773,3.49
"2018","02","23",6,"W0I","서울특별시","금천구",9028150,3.07,5245,3.17
"2018","02","24",7,"W0I","서울특별시","금천구",10574200,3.59,5824,3.52
"2018","02","25",1,"W0I","서울특별시","금천구",12055000,4.1,6544,3.95
"2018","02","26",2,"W0I","서울특별시","금천구",11329400,3.85,6431,3.89
"2018","02","27",3,"W0I","서울특별시","금천구",9320900,3.17,5565,3.36
"2018","02","28",4,"W0I","서울특별시","금천구",7070100,2.4,4385,2.65
"2018","03","01",5,"W0I","서울특별시","금천구",12267750,3.94,6874,3.63
"2018","03","02",6,"W0I","서울특별시","금천구",9598300,3.09,5660,2.99
"2018","03","03",7,"W0I","서울특별시","금천구",10415900,3.35,5816,3.07
"2018","03","04",1,"W0I","서울특별시","금천구",13272400,4.27,7312,3.86
"2018","03","05",2,"W0I","서울특별시","금천구",11329050,3.64,6486,3.43
"2018","03","06",3,"W0I","서울특별시","금천구",9605800,3.09,5907,3.12
"2018","03","07",4,"W0I","서울특별시","금천구",9152000,2.94,5737,3.03
"2018","03","08",5,"W0I","서울특별시","금천구",8809850,2.83,5558,2.94
"2018","03","09",6,"W0I","서울특별시","금천구",8581850,2.76,5461,2.88
"2018","03","10",7,"W0I","서울특별시","금천구",9658600,3.1,5686,3
"2018","03","11",1,"W0I","서울특별시","금천구",14254200,4.58,8014,4.23
"2018","03","12",2,"W0I","서울특별시","금천구",10501200,3.38,6385,3.37
"2018","03","13",3,"W0I","서울특별시","금천구",9315150,2.99,5871,3.1
"2018","03","14",4,"W0I","서울특별시","금천구",9919050,3.19,6217,3.28
"2018","03","15",5,"W0I","서울특별시","금천구",8055450,2.59,5069,2.68
"2018","03","16",6,"W0I","서울특별시","금천구",9516350,3.06,5931,3.13
"2018","03","17",7,"W0I","서울특별시","금천구",9751950,3.13,5723,3.02
"2018","03","18",1,"W0I","서울특별시","금천구",13189750,4.24,7685,4.06
"2018","03","19",2,"W0I","서울특별시","금천구",10111050,3.25,6102,3.22
"2018","03","20",3,"W0I","서울특별시","금천구",8677550,2.79,5565,2.94
"2018","03","21",4,"W0I","서울특별시","금천구",7735700,2.49,4863,2.57
"2018","03","22",5,"W0I","서울특별시","금천구",9519450,3.06,6123,3.23
"2018","03","23",6,"W0I","서울특별시","금천구",8475450,2.72,5507,2.91
"2018","03","24",7,"W0I","서울특별시","금천구",9112850,2.93,5615,2.97
"2018","03","25",1,"W0I","서울특별시","금천구",13544400,4.35,7963,4.21
"2018","03","26",2,"W0I","서울특별시","금천구",10551000,3.39,6342,3.35
"2018","03","27",3,"W0I","서울특별시","금천구",9295850,2.99,5936,3.14
"2018","03","28",4,"W0I","서울특별시","금천구",8881300,2.85,5892,3.11
"2018","03","29",5,"W0I","서울특별시","금천구",9009750,2.9,5983,3.16
"2018","03","30",6,"W0I","서울특별시","금천구",9355250,3.01,6006,3.17
"2018","03","31",7,"W0I","서울특별시","금천구",9623050,3.09,6020,3.18
"2018","04","01",1,"W0I","서울특별시","금천구",13372700,4.66,7985,4.28
"2018","04","02",2,"W0I","서울특별시","금천구",10665050,3.72,6801,3.64
"2018","04","03",3,"W0I","서울특별시","금천구",9276950,3.23,6311,3.38
"2018","04","04",4,"W0I","서울특별시","금천구",8570000,2.99,5877,3.15
"2018","04","05",5,"W0I","서울특별시","금천구",7305000,2.55,4919,2.63
"2018","04","06",6,"W0I","서울특별시","금천구",8718500,3.04,5785,3.1
"2018","04","07",7,"W0I","서울특별시","금천구",8726800,3.04,5488,2.94
"2018","04","08",1,"W0I","서울특별시","금천구",11703550,4.08,7027,3.76
"2018","04","09",2,"W0I","서울특별시","금천구",11051150,3.85,6937,3.71
"2018","04","10",3,"W0I","서울특별시","금천구",8314750,2.9,5536,2.96
"2018","04","11",4,"W0I","서울특별시","금천구",9136400,3.19,6083,3.26
"2018","04","12",5,"W0I","서울특별시","금천구",8933600,3.12,6066,3.25
"2018","04","13",6,"W0I","서울특별시","금천구",8444250,2.94,5779,3.09
"2018","04","14",7,"W0I","서울특별시","금천구",7890850,2.75,4909,2.63
"2018","04","15",1,"W0I","서울특별시","금천구",13397150,4.67,8028,4.3
"2018","04","16",2,"W0I","서울특별시","금천구",10198350,3.56,6498,3.48
"2018","04","17",3,"W0I","서울특별시","금천구",8515550,2.97,5850,3.13
"2018","04","18",4,"W0I","서울특별시","금천구",8452150,2.95,5959,3.19
"2018","04","19",5,"W0I","서울특별시","금천구",8943950,3.12,5997,3.21
"2018","04","20",6,"W0I","서울특별시","금천구",8346650,2.91,5847,3.13
"2018","04","21",7,"W0I","서울특별시","금천구",9456400,3.3,6068,3.25
"2018","04","22",1,"W0I","서울특별시","금천구",11231550,3.92,6796,3.64
"2018","04","23",2,"W0I","서울특별시","금천구",8442700,2.94,5229,2.8
"2018","04","24",3,"W0I","서울특별시","금천구",10039750,3.5,6586,3.53
"2018","04","25",4,"W0I","서울특별시","금천구",9082300,3.17,6199,3.32
"2018","04","26",5,"W0I","서울특별시","금천구",8723800,3.04,6066,3.25
"2018","04","27",6,"W0I","서울특별시","금천구",8402500,2.93,5803,3.11
"2018","04","28",7,"W0I","서울특별시","금천구",8943950,3.12,5941,3.18
"2018","04","29",1,"W0I","서울특별시","금천구",12694200,4.43,7871,4.21
"2018","04","30",2,"W0I","서울특별시","금천구",9807500,3.42,6530,3.5
"2018","05","01",3,"W0I","서울특별시","금천구",10439100,3.32,6878,3.29
"2018","05","02",4,"W0I","서울특별시","금천구",7887450,2.51,5423,2.59
"2018","05","03",5,"W0I","서울특별시","금천구",9328800,2.96,6404,3.06
"2018","05","04",6,"W0I","서울특별시","금천구",8983900,2.85,6227,2.98
"2018","05","05",7,"W0I","서울특별시","금천구",10007200,3.18,6452,3.08
"2018","05","06",1,"W0I","서울특별시","금천구",10602700,3.37,6541,3.13
"2018","05","07",2,"W0I","서울특별시","금천구",11889450,3.78,7379,3.53
"2018","05","08",3,"W0I","서울특별시","금천구",10058600,3.2,6648,3.18
"2018","05","09",4,"W0I","서울특별시","금천구",9506600,3.02,6515,3.11
"2018","05","10",5,"W0I","서울특별시","금천구",8997550,2.86,6328,3.02
"2018","05","11",6,"W0I","서울특별시","금천구",8555350,2.72,6113,2.92
"2018","05","12",7,"W0I","서울특별시","금천구",6989550,2.22,4297,2.05
"2018","05","13",1,"W0I","서울특별시","금천구",15404350,4.89,9364,4.48
"2018","05","14",2,"W0I","서울특별시","금천구",10551750,3.35,7055,3.37
"2018","05","15",3,"W0I","서울특별시","금천구",10023600,3.18,6856,3.28
"2018","05","16",4,"W0I","서울특별시","금천구",7920600,2.52,5430,2.6
"2018","05","17",5,"W0I","서울특별시","금천구",8438950,2.68,5688,2.72
"2018","05","18",6,"W0I","서울특별시","금천구",10147250,3.22,6904,3.3
"2018","05","19",7,"W0I","서울특별시","금천구",10574650,3.36,6888,3.29
"2018","05","20",1,"W0I","서울특별시","금천구",13153600,4.18,8075,3.86
"2018","05","21",2,"W0I","서울특별시","금천구",10596500,3.37,6952,3.32
"2018","05","22",3,"W0I","서울특별시","금천구",9364250,2.98,6120,2.93
"2018","05","23",4,"W0I","서울특별시","금천구",11685750,3.71,7633,3.65
"2018","05","24",5,"W0I","서울특별시","금천구",9768750,3.1,6773,3.24
"2018","05","25",6,"W0I","서울특별시","금천구",9450050,3,6541,3.13
"2018","05","26",7,"W0I","서울특별시","금천구",10532150,3.35,6835,3.27
"2018","05","27",1,"W0I","서울특별시","금천구",14210500,4.52,8969,4.29
"2018","05","28",2,"W0I","서울특별시","금천구",11003600,3.5,7536,3.6
"2018","05","29",3,"W0I","서울특별시","금천구",8893150,2.83,6303,3.01
"2018","05","30",4,"W0I","서울특별시","금천구",9991300,3.17,7041,3.37
"2018","05","31",5,"W0I","서울특별시","금천구",9764700,3.1,7060,3.37
"2018","06","01",6,"W0I","서울특별시","금천구",9685400,2.81,6947,2.97
"2018","06","02",7,"W0I","서울특별시","금천구",10888700,3.16,7075,3.02
"2018","06","03",1,"W0I","서울특별시","금천구",14761250,4.29,9282,3.97
"2018","06","04",2,"W0I","서울특별시","금천구",11294250,3.28,7796,3.33
"2018","06","05",3,"W0I","서울특별시","금천구",9843650,2.86,6964,2.98
"2018","06","06",4,"W0I","서울특별시","금천구",12103900,3.51,8011,3.42
"2018","06","07",5,"W0I","서울특별시","금천구",10949400,3.18,7657,3.27
"2018","06","08",6,"W0I","서울특별시","금천구",9683800,2.81,6981,2.98
"2018","06","09",7,"W0I","서울특별시","금천구",10503250,3.05,7001,2.99
"2018","06","10",1,"W0I","서울특별시","금천구",15065850,4.37,9513,4.07
"2018","06","11",2,"W0I","서울특별시","금천구",10853100,3.15,7398,3.16
"2018","06","12",3,"W0I","서울특별시","금천구",9764200,2.83,7094,3.03
"2018","06","13",4,"W0I","서울특별시","금천구",11864250,3.44,8103,3.46
"2018","06","14",5,"W0I","서울특별시","금천구",10487500,3.04,7141,3.05
"2018","06","15",6,"W0I","서울특별시","금천구",10150600,2.95,7213,3.08
"2018","06","16",7,"W0I","서울특별시","금천구",11721000,3.4,7566,3.23
"2018","06","17",1,"W0I","서울특별시","금천구",15111550,4.39,9664,4.13
"2018","06","18",2,"W0I","서울특별시","금천구",11853000,3.44,8058,3.45
"2018","06","19",3,"W0I","서울특별시","금천구",11246100,3.26,7793,3.33
"2018","06","20",4,"W0I","서울특별시","금천구",10505750,3.05,7498,3.21
"2018","06","21",5,"W0I","서울특별시","금천구",10945450,3.18,7898,3.38
"2018","06","22",6,"W0I","서울특별시","금천구",10573650,3.07,7466,3.19
"2018","06","23",7,"W0I","서울특별시","금천구",11975000,3.48,7885,3.37
"2018","06","24",1,"W0I","서울특별시","금천구",15645850,4.54,9972,4.26
"2018","06","25",2,"W0I","서울특별시","금천구",12627750,3.67,8644,3.7
"2018","06","26",3,"W0I","서울특별시","금천구",7283400,2.11,4849,2.07
"2018","06","27",4,"W0I","서울특별시","금천구",13087550,3.8,8913,3.81
"2018","06","28",5,"W0I","서울특별시","금천구",10429900,3.03,7419,3.17
"2018","06","29",6,"W0I","서울특별시","금천구",10986000,3.19,7892,3.37
"2018","06","30",7,"W0I","서울특별시","금천구",12556900,3.65,8208,3.51
"2018","07","01",1,"W0I","서울특별시","금천구",12543250,3.26,7587,2.87
"2018","07","02",2,"W0I","서울특별시","금천구",13104100,3.41,8500,3.21
"2018","07","03",3,"W0I","서울특별시","금천구",13016200,3.39,9083,3.43
"2018","07","04",4,"W0I","서울특별시","금천구",12132200,3.16,8460,3.2
"2018","07","05",5,"W0I","서울특별시","금천구",10998350,2.86,8017,3.03
"2018","07","06",6,"W0I","서울특별시","금천구",10583650,2.75,7839,2.96
"2018","07","07",7,"W0I","서울특별시","금천구",11636800,3.03,7969,3.01
"2018","07","08",1,"W0I","서울특별시","금천구",13467150,3.5,8561,3.23
"2018","07","09",2,"W0I","서울특별시","금천구",10510600,2.73,7232,2.73
"2018","07","10",3,"W0I","서울특별시","금천구",11519900,3,8459,3.2
"2018","07","11",4,"W0I","서울특별시","금천구",11130550,2.9,8229,3.11
"2018","07","12",5,"W0I","서울특별시","금천구",11802750,3.07,8638,3.26
"2018","07","13",6,"W0I","서울특별시","금천구",10909200,2.84,8093,3.06
"2018","07","14",7,"W0I","서울특별시","금천구",12485400,3.25,8367,3.16
"2018","07","15",1,"W0I","서울특별시","금천구",16456950,4.28,10389,3.92
"2018","07","16",2,"W0I","서울특별시","금천구",13433550,3.49,9095,3.44
"2018","07","17",3,"W0I","서울특별시","금천구",12183100,3.17,8718,3.29
"2018","07","18",4,"W0I","서울특별시","금천구",12024200,3.13,8625,3.26
"2018","07","19",5,"W0I","서울특별시","금천구",11620050,3.02,8433,3.19
"2018","07","20",6,"W0I","서울특별시","금천구",11157900,2.9,8177,3.09
"2018","07","21",7,"W0I","서울특별시","금천구",12590700,3.28,8410,3.18
"2018","07","22",1,"W0I","서울특별시","금천구",15788750,4.11,10215,3.86
