"Qtr","gu","age_05","age0612","age1318","age1929","age3049","age5064","age65_"
2018-01-01,"강남구",0.0403254390787304,0.0621998061398686,0.0708638349584792,0.154858438702584,0.348165200659703,0.204730404212841,0.118856876247794
2018-02-01,"강남구",0.0403254390787304,0.0621998061398686,0.0708638349584792,0.154858438702584,0.348165200659703,0.204730404212841,0.118856876247794
2018-03-01,"강남구",0.0403254390787304,0.0621998061398686,0.0708638349584792,0.154858438702584,0.348165200659703,0.204730404212841,0.118856876247794
2018-04-01,"강남구",0.0396506457605055,0.0627696763152891,0.0702273691292837,0.154872822478024,0.347227910310228,0.204809562813556,0.120442013193114
2018-05-01,"강남구",0.0396506457605055,0.0627696763152891,0.0702273691292837,0.154872822478024,0.347227910310228,0.204809562813556,0.120442013193114
2018-06-01,"강남구",0.0396506457605055,0.0627696763152891,0.0702273691292837,0.154872822478024,0.347227910310228,0.204809562813556,0.120442013193114
2018-07-01,"강남구",0.0386967921404777,0.0634112193320435,0.07023520138464,0.154932320576492,0.345579386209089,0.205360702756235,0.121784377601023
2018-08-01,"강남구",0.0386967921404777,0.0634112193320435,0.07023520138464,0.154932320576492,0.345579386209089,0.205360702756235,0.121784377601023
2018-09-01,"강남구",0.0386967921404777,0.0634112193320435,0.07023520138464,0.154932320576492,0.345579386209089,0.205360702756235,0.121784377601023
2018-10-01,"강남구",0.037856494900104,0.0642520521273536,0.0698055180653583,0.15383580031123,0.345085588276508,0.205710556010355,0.123453990309091
2018-11-01,"강남구",0.037856494900104,0.0642520521273536,0.0698055180653583,0.15383580031123,0.345085588276508,0.205710556010355,0.123453990309091
2018-12-01,"강남구",0.037856494900104,0.0642520521273536,0.0698055180653583,0.15383580031123,0.345085588276508,0.205710556010355,0.123453990309091
2019-01-01,"강남구",0.037076408036113,0.0656966636769314,0.0684889287520254,0.152745942633994,0.344570677710232,0.205994603712439,0.125426775478265
2019-02-01,"강남구",0.037076408036113,0.0656966636769314,0.0684889287520254,0.152745942633994,0.344570677710232,0.205994603712439,0.125426775478265
2019-03-01,"강남구",0.037076408036113,0.0656966636769314,0.0684889287520254,0.152745942633994,0.344570677710232,0.205994603712439,0.125426775478265
2019-04-01,"강남구",0.0365568167993246,0.0654140660426398,0.0674767464580515,0.153770152148026,0.342760710638565,0.207056984541878,0.126964523371515
2019-05-01,"강남구",0.0365568167993246,0.0654140660426398,0.0674767464580515,0.153770152148026,0.342760710638565,0.207056984541878,0.126964523371515
2019-06-01,"강남구",0.0365568167993246,0.0654140660426398,0.0674767464580515,0.153770152148026,0.342760710638565,0.207056984541878,0.126964523371515
2019-07-01,"강남구",0.0359338122302529,0.0656620615115398,0.0669708176785018,0.154060085142676,0.341186483048667,0.207702544721963,0.1284841956664
2019-08-01,"강남구",0.0359338122302529,0.0656620615115398,0.0669708176785018,0.154060085142676,0.341186483048667,0.207702544721963,0.1284841956664
2019-09-01,"강남구",0.0359338122302529,0.0656620615115398,0.0669708176785018,0.154060085142676,0.341186483048667,0.207702544721963,0.1284841956664
2019-10-01,"강남구",0.0354770722473215,0.066377581997509,0.0660584149135406,0.153310257920021,0.340494415493177,0.208238179353558,0.130044078074872
2019-11-01,"강남구",0.0354770722473215,0.066377581997509,0.0660584149135406,0.153310257920021,0.340494415493177,0.208238179353558,0.130044078074872
2019-12-01,"강남구",0.0354770722473215,0.066377581997509,0.0660584149135406,0.153310257920021,0.340494415493177,0.208238179353558,0.130044078074872
2020-01-01,"강남구",0.0346087767343852,0.067600458146416,0.0655465084691008,0.151683908341348,0.340269161019376,0.207287391428844,0.13300379586053
