"Week","gu","disq_t"
2018-01-01,"강남구",38.230392089338
2018-01-08,"강남구",35.7509597918689
2018-01-15,"강남구",36.85566200155
2018-01-22,"강남구",33.5095419509482
2018-01-29,"강남구",35.0005702685278
2018-02-05,"강남구",35.9520005178679
2018-02-12,"강남구",42.0890891062533
2018-02-19,"강남구",38.0052542755114
2018-02-26,"강남구",38.4667900939665
2018-03-05,"강남구",37.3119408648958
2018-03-12,"강남구",36.9763597838337
2018-03-19,"강남구",36.1084834265379
2018-03-26,"강남구",37.5394600188619
2018-04-02,"강남구",35.4217837734959
2018-04-09,"강남구",36.1878772741648
2018-04-16,"강남구",36.0312184427959
2018-04-23,"강남구",36.2004137626031
2018-04-30,"강남구",36.0337257621052
2018-05-07,"강남구",38.6059333349418
2018-05-14,"강남구",38.2561568318421
2018-05-21,"강남구",40.3909316793767
2018-05-28,"강남구",40.861431555482
2018-06-04,"강남구",42.5017094105434
2018-06-11,"강남구",42.6862971402543
2018-06-18,"강남구",44.0879028735101
2018-06-25,"강남구",43.0264023063454
2018-07-02,"강남구",44.255149805333
2018-07-09,"강남구",43.9805613859514
2018-07-16,"강남구",46.4129468763193
2018-07-23,"강남구",45.1869762488728
2018-07-30,"강남구",42.7796048521564
2018-08-06,"강남구",40.9616486606015
2018-08-13,"강남구",39.9789682525143
2018-08-20,"강남구",38.0464750482105
2018-08-27,"강남구",36.9652661575055
2018-09-03,"강남구",36.8570509284944
2018-09-10,"강남구",37.7717481046999
2018-09-17,"강남구",45.3070593700424
2018-09-24,"강남구",41.5790888445284
2018-10-01,"강남구",39.1687490543954
2018-10-08,"강남구",37.5036920885279
2018-10-15,"강남구",36.3762254982647
2018-10-22,"강남구",37.318274902916
2018-10-29,"강남구",39.0017741176006
2018-11-05,"강남구",41.2829156147987
2018-11-12,"강남구",44.7037297487874
2018-11-19,"강남구",46.0840824455336
2018-11-26,"강남구",44.7535425172396
2018-12-03,"강남구",40.6519074820901
2018-12-10,"강남구",38.6275546143688
2018-12-17,"강남구",39.0805863779542
2018-12-24,"강남구",38.4329287961895
2018-12-31,"강남구",40.0858587632436
2019-01-07,"강남구",37.2321352618607
2019-01-14,"강남구",37.1610188429358
2019-01-21,"강남구",37.4080520545326
2019-01-28,"강남구",42.3739838874994
2019-02-04,"강남구",42.4912242588054
2019-02-11,"강남구",38.4096156263388
2019-02-18,"강남구",38.3697994557693
2019-02-25,"강남구",39.2698729394478
2019-03-04,"강남구",37.4305350813486
2019-03-11,"강남구",35.8128397917949
2019-03-18,"강남구",35.6877390769846
2019-03-25,"강남구",36.3151054529525
2019-04-01,"강남구",36.4098192516761
2019-04-08,"강남구",36.2360487980589
2019-04-15,"강남구",37.429180385638
2019-04-22,"강남구",37.2778581222237
2019-04-29,"강남구",38.319731572669
2019-05-06,"강남구",39.9221083063503
2019-05-13,"강남구",40.2877046713367
2019-05-20,"강남구",42.7222357382412
2019-05-27,"강남구",42.0819462197638
2019-06-03,"강남구",44.6496531433529
2019-06-10,"강남구",44.3119250073239
2019-06-17,"강남구",44.5413196193706
2019-06-24,"강남구",46.3721906703948
2019-07-01,"강남구",47.7896493239659
2019-07-08,"강남구",47.5612337702615
2019-07-15,"강남구",48.0348051710445
2019-07-22,"강남구",48.4160065445519
2019-07-29,"강남구",47.4516566988012
2019-08-05,"강남구",48.5769040771975
2019-08-12,"강남구",46.8454335604208
2019-08-19,"강남구",43.2236507431311
2019-08-26,"강남구",38.3687439063915
2019-09-02,"강남구",44.265976262175
2019-09-09,"강남구",50.9624014897743
2019-09-16,"강남구",43.4282057884727
2019-09-23,"강남구",42.6968321921869
2019-09-30,"강남구",42.8304705535026
2019-10-07,"강남구",40.9823603727263
2019-10-14,"강남구",39.997132765312
2019-10-21,"강남구",39.9004917094616
2019-10-28,"강남구",41.7888016373352
2019-11-04,"강남구",42.2003059602257
2019-11-11,"강남구",45.9248924750821
2019-11-18,"강남구",48.9524252886048
2019-11-25,"강남구",47.0396485756892
2019-12-02,"강남구",43.6968950834368
2019-12-09,"강남구",42.6121574979946
2019-12-16,"강남구",40.6702373865678
2019-12-23,"강남구",41.8266899078705
2019-12-30,"강남구",42.8504778334268
2020-01-06,"강남구",40.916738988458
2020-01-13,"강남구",41.329096270122
2020-01-20,"강남구",48.1015551120649
2020-01-27,"강남구",47.7995335177038
2020-02-03,"강남구",43.315815712832
2020-02-10,"강남구",42.738732818231
2020-02-17,"강남구",43.0566074039737
2020-02-24,"강남구",44.7968542503855
2020-03-02,"강남구",43.9195972980262
2020-03-09,"강남구",41.6491494898054
2020-03-16,"강남구",43.7024829359879
2020-03-23,"강남구",43.6810568191212
2020-03-30,"강남구",42.9374617913833
2020-04-06,"강남구",41.5250166497381
2020-04-13,"강남구",42.3827586397685
2020-04-20,"강남구",42.8946808755233
2020-04-27,"강남구",44.3477101481658
2020-05-04,"강남구",46.3416017169033
2020-05-11,"강남구",46.9482933703519
2020-05-18,"강남구",47.1734272253916
2020-05-25,"강남구",48.787558535055
2020-06-01,"강남구",49.9817706257918
2020-06-08,"강남구",53.1316111697833
2020-06-15,"강남구",52.3329970791395
2020-06-22,"강남구",52.2850177332286
2020-06-29,"강남구",51.5280207464424
2020-07-06,"강남구",51.5704079338174
2020-07-13,"강남구",53.0129014484458
2020-07-20,"강남구",53.2458035392837
2020-07-27,"강남구",51.6276359370223
2020-08-03,"강남구",51.7543332601613
2020-08-10,"강남구",49.7089327536956
2020-08-17,"강남구",52.0434626313759
2020-08-24,"강남구",48.6408752077432
2018-01-01,"강동구",81.691322
2018-01-08,"강동구",84.084962
2018-01-15,"강동구",86.618213
2018-01-22,"강동구",80.94989
2018-01-29,"강동구",82.024408
2018-02-05,"강동구",85.60148
2018-02-12,"강동구",105.538694
2018-02-19,"강동구",90.363637
2018-02-26,"강동구",93.195505
2018-03-05,"강동구",90.592333
2018-03-12,"강동구",89.677248
2018-03-19,"강동구",87.274158
2018-03-26,"강동구",90.951656
2018-04-02,"강동구",86.392955
2018-04-09,"강동구",87.970752
2018-04-16,"강동구",87.345358
2018-04-23,"강동구",88.29406
2018-04-30,"강동구",88.890497
2018-05-07,"강동구",95.784134
2018-05-14,"강동구",96.041525
2018-05-21,"강동구",102.98685
2018-05-28,"강동구",104.607612
2018-06-04,"강동구",109.643481
2018-06-11,"강동구",111.540162
2018-06-18,"강동구",115.192175
2018-06-25,"강동구",110.49511
2018-07-02,"강동구",117.348034
2018-07-09,"강동구",116.799877
2018-07-16,"강동구",125.428448
2018-07-23,"강동구",120.263303
2018-07-30,"강동구",112.881905
2018-08-06,"강동구",105.745501
2018-08-13,"강동구",103.078204
2018-08-20,"강동구",97.452937
2018-08-27,"강동구",95.321194
2018-09-03,"강동구",94.968363
2018-09-10,"강동구",99.175604
2018-09-17,"강동구",128.966814
2018-09-24,"강동구",120.096917
2018-10-01,"강동구",113.491896
2018-10-08,"강동구",108.703735
2018-10-15,"강동구",107.052162
2018-10-22,"강동구",108.7259
2018-10-29,"강동구",114.922489
2018-11-05,"강동구",124.527619
2018-11-12,"강동구",134.675322
2018-11-19,"강동구",137.566704
2018-11-26,"강동구",132.062154
2018-12-03,"강동구",123.038649
2018-12-10,"강동구",117.222971
2018-12-17,"강동구",122.007445
2018-12-24,"강동구",116.029801
2018-12-31,"강동구",122.339484
2019-01-07,"강동구",113.423235
2019-01-14,"강동구",113.386349
2019-01-21,"강동구",113.682733
2019-01-28,"강동구",127.263473
2019-02-04,"강동구",133.431117
2019-02-11,"강동구",115.681418
2019-02-18,"강동구",117.289083
2019-02-25,"강동구",120.454222
2019-03-04,"강동구",113.308781
2019-03-11,"강동구",106.462066
2019-03-18,"강동구",102.629248
2019-03-25,"강동구",109.122336
2019-04-01,"강동구",109.080384
2019-04-08,"강동구",108.775338
2019-04-15,"강동구",112.750421
2019-04-22,"강동구",112.27799
2019-04-29,"강동구",115.543011
2019-05-06,"강동구",122.659894
2019-05-13,"강동구",121.667913
2019-05-20,"강동구",129.842191
2019-05-27,"강동구",127.138467
2019-06-03,"강동구",135.121505
2019-06-10,"강동구",134.432535
2019-06-17,"강동구",135.924771
2019-06-24,"강동구",143.009039
2019-07-01,"강동구",146.111962
2019-07-08,"강동구",145.104344
2019-07-15,"강동구",147.363459
2019-07-22,"강동구",150.325236
2019-07-29,"강동구",149.152103
2019-08-05,"강동구",150.556797
2019-08-12,"강동구",145.469625
2019-08-19,"강동구",133.130338
2019-08-26,"강동구",115.288672
2019-09-02,"강동구",142.119783
2019-09-09,"강동구",168.7327
2019-09-16,"강동구",137.353194
2019-09-23,"강동구",138.32153
2019-09-30,"강동구",138.677683
2019-10-07,"강동구",131.347695
2019-10-14,"강동구",129.696631
2019-10-21,"강동구",129.041486
2019-10-28,"강동구",135.528649
2019-11-04,"강동구",136.806707
2019-11-11,"강동구",153.376506
2019-11-18,"강동구",168.096778
2019-11-25,"강동구",158.28318
2019-12-02,"강동구",150.235859
2019-12-09,"강동구",146.242953
2019-12-16,"강동구",141.361335
2019-12-23,"강동구",141.309179
2019-12-30,"강동구",147.731041
2020-01-06,"강동구",148.37152
2020-01-13,"강동구",150.742953
2020-01-20,"강동구",179.956019
2020-01-27,"강동구",170.809822
2020-02-03,"강동구",155.207247
2020-02-10,"강동구",154.755256
2020-02-17,"강동구",157.79609
2020-02-24,"강동구",167.068998
2020-03-02,"강동구",168.057374
2020-03-09,"강동구",157.166493
2020-03-16,"강동구",170.665849
2020-03-23,"강동구",169.579209
2020-03-30,"강동구",162.095204
2020-04-06,"강동구",158.550033
2020-04-13,"강동구",162.411796
2020-04-20,"강동구",164.821678
2020-04-27,"강동구",172.886366
2020-05-04,"강동구",181.682799
2020-05-11,"강동구",183.650234
2020-05-18,"강동구",186.147476
2020-05-25,"강동구",177.429441
2020-06-01,"강동구",197.688557
2020-06-08,"강동구",208.528256
2020-06-15,"강동구",206.025601
2020-06-22,"강동구",207.115683
2020-06-29,"강동구",199.646491
2020-07-06,"강동구",203.607532
2020-07-13,"강동구",213.527766
2020-07-20,"강동구",212.617503
2020-07-27,"강동구",207.268017
2020-08-03,"강동구",206.50322
2020-08-10,"강동구",191.560597
2020-08-17,"강동구",209.670344
2020-08-24,"강동구",194.217672
2018-01-01,"강북구",30.4747500732069
2018-01-08,"강북구",28.4983099830232
2018-01-15,"강북구",29.3789058102039
2018-01-22,"강북구",26.7115993379411
2018-01-29,"강북구",27.900148888365
2018-02-05,"강북구",28.6585664058462
2018-02-12,"강북구",33.550649136024
2018-02-19,"강북구",30.2952850394097
2018-02-26,"강북구",30.6631909893248
2018-03-05,"강북구",29.7426212618178
2018-03-12,"강북구",29.4751181310426
2018-03-19,"강북구",28.7833042720261
2018-03-26,"강북구",29.9239845430989
2018-04-02,"강북구",28.2359125462779
2018-04-09,"강북구",28.8465918171323
2018-04-16,"강북구",28.7217137169661
2018-04-23,"강북구",28.8565850798501
2018-04-30,"강북구",28.7237123867449
2018-05-07,"강북구",30.7741068147024
2018-05-14,"강북구",30.4952880286294
2018-05-21,"강북구",32.1969899046959
2018-05-28,"강북구",32.5720414108452
2018-06-04,"강북구",33.87956286045
2018-06-11,"강북구",34.0267040385048
2018-06-18,"강북구",35.14397179559
2018-06-25,"강북구",34.2978134718324
2018-07-02,"강북구",35.2772900319267
2018-07-09,"강북구",35.0584062330346
2018-07-16,"강북구",36.9973437078959
2018-07-23,"강북구",36.0200806868623
2018-07-30,"강북구",34.1010827996086
2018-08-06,"강북구",32.6519278850524
2018-08-13,"강북구",31.8685997996822
2018-08-20,"강북구",30.328143523908
2018-08-27,"강북구",29.4662750229476
2018-09-03,"강북구",29.3800129712658
2018-09-10,"강북구",30.1091493027057
2018-09-17,"강북구",36.1158030403527
2018-09-24,"강북구",33.1441105246224
2018-10-01,"강북구",31.2227464296856
2018-10-08,"강북구",29.8954727053177
2018-10-15,"강북구",28.9967306135842
2018-10-22,"강북구",29.7476703396606
2018-10-29,"강북구",31.0896450098671
2018-11-05,"강북구",32.9080207368616
2018-11-12,"강북구",35.6348684117843
2018-11-19,"강북구",36.7351946482488
2018-11-26,"강북구",35.6745758692828
2018-12-03,"강북구",32.4050226223374
2018-12-10,"강북구",30.7913418743183
2018-12-17,"강북구",31.1524689519121
2018-12-24,"강북구",30.6361989934149
2018-12-31,"강북구",31.9538058732182
2019-01-07,"강북구",29.6790054924254
2019-01-14,"강북구",29.622316168189
2019-01-21,"강북구",29.8192347706873
2019-01-28,"강북구",33.7777484876432
2019-02-04,"강북구",33.8712047882139
2019-02-11,"강북구",30.6176152702097
2019-02-18,"강북구",30.5858764419983
2019-02-25,"강북구",31.3033557291195
2019-03-04,"강북구",29.8371567585525
2019-03-11,"강북구",28.5476366425005
2019-03-18,"강북구",28.4479145939034
2019-03-25,"강북구",28.9480097398616
2019-04-01,"강북구",29.0235093407508
2019-04-08,"강북구",28.8849909825892
2019-04-15,"강북구",29.8360768843752
2019-04-22,"강북구",29.7154527446257
2019-04-29,"강북구",30.5459656239086
2019-05-06,"강북구",31.8232747963582
2019-05-13,"강북구",32.1147041341636
2019-05-20,"강북구",34.0553519212959
2019-05-27,"강북구",33.5449552974659
2019-06-03,"강북구",35.5917621043321
2019-06-10,"강북구",35.3225474827786
2019-06-17,"강북구",35.5054057556921
2019-06-24,"강북구",36.9648555454261
2019-07-01,"강북구",38.0947602062452
2019-07-08,"강북구",37.9126823741448
2019-07-15,"강북구",38.2901822974245
2019-07-22,"강북구",38.594050920013
2019-07-29,"강북구",37.8253347513764
2019-08-05,"강북구",38.7223078336044
2019-08-12,"강북구",37.3420936015717
2019-08-19,"강북구",34.4550469315188
2019-08-26,"강북구",30.5850350275707
2019-09-02,"강북구",35.2859201701076
2019-09-09,"강북구",40.6238692216926
2019-09-16,"강북구",34.6181047382091
2019-09-23,"강북구",34.0351018878887
2019-09-30,"강북구",34.1416295858462
2019-10-07,"강북구",32.6684378975346
2019-10-14,"강북구",31.8830793526624
2019-10-21,"강북구",31.8060434693534
2019-10-28,"강북구",33.3112797478155
2019-11-04,"강북구",33.6393038853872
2019-11-11,"강북구",36.6082988907495
2019-11-18,"강북구",39.0216486051582
2019-11-25,"강북구",37.496909017457
2019-12-02,"강북구",34.8322861437318
2019-12-09,"강북구",33.9676047997865
2019-12-16,"강북구",32.4196340146694
2019-12-23,"강북구",33.3414817811237
2019-12-30,"강북구",34.1575780713837
2020-01-06,"강북구",32.6161288529304
2020-01-13,"강북구",32.944832913046
2020-01-20,"강북구",38.3433909531256
2020-01-27,"강북구",38.1026392343528
2020-02-03,"강북구",34.5285147738202
2020-02-10,"강북구",34.0685023066869
2020-02-17,"강북구",34.3218909858429
2020-02-24,"강북구",35.7091011297032
2020-03-02,"강북구",35.0098096782669
2020-03-09,"강북구",33.1999582556579
2020-03-16,"강북구",34.836740411675
2020-03-23,"강북구",34.8196609227954
2020-03-30,"강북구",34.2269159524316
2020-04-06,"강북구",33.1010077330451
2020-04-13,"강북구",33.7847431420985
2020-04-20,"강북구",34.1928138245829
2020-04-27,"강북구",35.3510730396429
2020-05-04,"강북구",36.9404720468087
2020-05-11,"강북구",37.4240866659615
2020-05-18,"강북구",37.6035485440746
2020-05-25,"강북구",38.8902276901419
2020-06-01,"강북구",39.8421748978651
2020-06-08,"강북구",42.3530202777472
2020-06-15,"강북구",41.7164177349211
2020-06-22,"강북구",41.6781717610923
2020-06-29,"강북구",41.0747436318549
2020-07-06,"강북구",41.108531905293
2020-07-13,"강북구",42.2583927081275
2020-07-20,"강북구",42.4440469120714
2020-07-27,"강북구",41.1541502994435
2020-08-03,"강북구",41.2551450590207
2020-08-10,"강북구",39.6246865199481
2020-08-17,"강북구",41.485619946801
2020-08-24,"강북구",38.7733014046545
2018-01-01,"강서구",41.618
2018-01-08,"강서구",38.42735
2018-01-15,"강서구",39.7397
2018-01-22,"강서구",38.26175
2018-01-29,"강서구",38.9249
2018-02-05,"강서구",40.9247
2018-02-12,"강서구",49.41015
2018-02-19,"강서구",44.0461
2018-02-26,"강서구",45.7593
2018-03-05,"강서구",45.15795
2018-03-12,"강서구",44.4276
2018-03-19,"강서구",44.23355
2018-03-26,"강서구",45.87895
2018-04-02,"강서구",46.86765
2018-04-09,"강서구",48.06315
2018-04-16,"강서구",47.3216
2018-04-23,"강서구",48.218
2018-04-30,"강서구",49.01015
2018-05-07,"강서구",51.74265
2018-05-14,"강서구",52.08555
2018-05-21,"강서구",55.4992
2018-05-28,"강서구",55.7607
2018-06-04,"강서구",58.57915
2018-06-11,"강서구",60.21585
2018-06-18,"강서구",60.90865
2018-06-25,"강서구",59.09245
2018-07-02,"강서구",63.0547
2018-07-09,"강서구",63.2525
2018-07-16,"강서구",66.62575
2018-07-23,"강서구",64.6457
2018-07-30,"강서구",61.03415
2018-08-06,"강서구",58.06265
2018-08-13,"강서구",56.0602
2018-08-20,"강서구",53.44265
2018-08-27,"강서구",50.13915
2018-09-03,"강서구",50.8368
2018-09-10,"강서구",52.67805
2018-09-17,"강서구",61.7172
2018-09-24,"강서구",59.16545
2018-10-01,"강서구",55.68765
2018-10-08,"강서구",52.92935
2018-10-15,"강서구",50.57165
2018-10-22,"강서구",53.5365
2018-10-29,"강서구",55.43955
2018-11-05,"강서구",59.0351
2018-11-12,"강서구",64.1495
2018-11-19,"강서구",67.8808
2018-11-26,"강서구",63.82165
2018-12-03,"강서구",59.3695
2018-12-10,"강서구",56.2127
2018-12-17,"강서구",56.2469
2018-12-24,"강서구",56.7307
2018-12-31,"강서구",59.3649
2019-01-07,"강서구",55.5908
2019-01-14,"강서구",55.37045
2019-01-21,"강서구",55.4152
2019-01-28,"강서구",62.1734
2019-02-04,"강서구",65.10715
2019-02-11,"강서구",59.09605
2019-02-18,"강서구",59.6917
2019-02-25,"강서구",61.2505
2019-03-04,"강서구",59.99815
2019-03-11,"강서구",58.38745
2019-03-18,"강서구",55.1178
2019-03-25,"강서구",59.59415
2019-04-01,"강서구",59.97815
2019-04-08,"강서구",59.98435
2019-04-15,"강서구",61.8309
2019-04-22,"강서구",62.9188
2019-04-29,"강서구",65.071499
2019-05-06,"강서구",69.092149
2019-05-13,"강서구",69.7078
2019-05-20,"강서구",73.580797
2019-05-27,"강서구",73.00215
2019-06-03,"강서구",77.678949
2019-06-10,"강서구",77.553149
2019-06-17,"강서구",77.9126
2019-06-24,"강서구",80.860098
2019-07-01,"강서구",83.289799
2019-07-08,"강서구",82.1857
2019-07-15,"강서구",82.769199
2019-07-22,"강서구",83.881849
2019-07-29,"강서구",82.89135
2019-08-05,"강서구",83.3599
2019-08-12,"강서구",81.970599
2019-08-19,"강서구",73.631348
2019-08-26,"강서구",64.9753
2019-09-02,"강서구",75.992549
2019-09-09,"강서구",88.193399
2019-09-16,"강서구",73.375547
2019-09-23,"강서구",73.092299
2019-09-30,"강서구",74.3497
2019-10-07,"강서구",71.27335
2019-10-14,"강서구",69.566
2019-10-21,"강서구",69.676848
2019-10-28,"강서구",73.823299
2019-11-04,"강서구",74.972249
2019-11-11,"강서구",84.5669
2019-11-18,"강서구",90.288596
2019-11-25,"강서구",87.6489
2019-12-02,"강서구",80.564448
2019-12-09,"강서구",77.768798
2019-12-16,"강서구",75.080798
2019-12-23,"강서구",78.133699
2019-12-30,"강서구",81.63045
2020-01-06,"강서구",79.599195
2020-01-13,"강서구",79.689849
2020-01-20,"강서구",94.577939
2020-01-27,"강서구",94.89315
2020-02-03,"강서구",86.429348
2020-02-10,"강서구",86.81025
2020-02-17,"강서구",89.495849
2020-02-24,"강서구",94.592348
2020-03-02,"강서구",93.735
2020-03-09,"강서구",88.702698
2020-03-16,"강서구",93.635806
2020-03-23,"강서구",93.7067
2020-03-30,"강서구",93.987159
2020-04-06,"강서구",92.021447
2020-04-13,"강서구",94.387089
2020-04-20,"강서구",97.056049
2020-04-27,"강서구",98.867624
2020-05-04,"강서구",104.109401
2020-05-11,"강서구",105.739991
2020-05-18,"강서구",106.562249
2020-05-25,"강서구",112.142877
2020-06-01,"강서구",115.543462
2020-06-08,"강서구",122.190622
2020-06-15,"강서구",120.919697
2020-06-22,"강서구",120.655096
2020-06-29,"강서구",118.954697
2020-07-06,"강서구",117.69635
2020-07-13,"강서구",122.098599
2020-07-20,"강서구",121.241424
2020-07-27,"강서구",118.927807
2020-08-03,"강서구",117.434104
2020-08-10,"강서구",112.009823
2020-08-17,"강서구",117.308694
2020-08-24,"강서구",111.648635
2018-01-01,"관악구",15.0559017770355
2018-01-08,"관악구",14.0794511812302
2018-01-15,"관악구",14.5145052587025
2018-01-22,"관악구",13.1967354932682
2018-01-29,"관악구",13.7839326071193
2018-02-05,"관악구",14.1586250860322
2018-02-12,"관악구",16.5755347208529
2018-02-19,"관악구",14.9672379515809
2018-02-26,"관악구",15.1490000934131
2018-03-05,"관악구",14.6941971052684
2018-03-12,"관악구",14.5620384869918
2018-03-19,"관악구",14.2202512209987
2018-03-26,"관악구",14.7837987506427
2018-04-02,"관악구",13.9498150062101
2018-04-09,"관악구",14.2515181242724
2018-04-16,"관악구",14.1898227073882
2018-04-23,"관악구",14.2564552470232
2018-04-30,"관악구",14.1908101404534
2018-05-07,"관악구",15.2037975164729
2018-05-14,"관악구",15.0660484538351
2018-05-21,"관악구",15.9067659736936
2018-05-28,"관악구",16.0920583427646
2018-06-04,"관악구",16.7380329436827
2018-06-11,"관악구",16.8107273257146
2018-06-18,"관악구",17.362708016907
2018-06-25,"관악구",16.1372229728253
2018-07-02,"관악구",16.18555
2018-07-09,"관악구",17.1428
2018-07-16,"관악구",17.95845
2018-07-23,"관악구",17.74755
2018-07-30,"관악구",17.5389
2018-08-06,"관악구",16.9162
2018-08-13,"관악구",16.55655
2018-08-20,"관악구",15.5173
2018-08-27,"관악구",15.41195
2018-09-03,"관악구",16.1953
2018-09-10,"관악구",16.8453
2018-09-17,"관악구",22.30095
2018-09-24,"관악구",20.4841
2018-10-01,"관악구",18.5251
2018-10-08,"관악구",17.6621
2018-10-15,"관악구",17.3838
2018-10-22,"관악구",17.5037
2018-10-29,"관악구",18.2472
2018-11-05,"관악구",20.2192
2018-11-12,"관악구",21.30115
2018-11-19,"관악구",22.893
2018-11-26,"관악구",22.924599
2018-12-03,"관악구",23.66175
2018-12-10,"관악구",22.5579
2018-12-17,"관악구",24.3259
2018-12-24,"관악구",25.137299
2018-12-31,"관악구",31.091049
2019-01-07,"관악구",31.71945
2019-01-14,"관악구",31.04585
2019-01-21,"관악구",32.63
2019-01-28,"관악구",37.248848
2019-02-04,"관악구",37.76355
2019-02-11,"관악구",32.554498
2019-02-18,"관악구",31.7937
2019-02-25,"관악구",33.328399
2019-03-04,"관악구",32.020248
2019-03-11,"관악구",30.57685
2019-03-18,"관악구",31.22425
2019-03-25,"관악구",31.4041
2019-04-01,"관악구",31.375799
2019-04-08,"관악구",30.96825
2019-04-15,"관악구",31.607
2019-04-22,"관악구",32.60155
2019-04-29,"관악구",33.221499
2019-05-06,"관악구",34.9697
2019-05-13,"관악구",34.677148
2019-05-20,"관악구",36.83745
2019-05-27,"관악구",35.9599
2019-06-03,"관악구",38.36645
2019-06-10,"관악구",37.9755
2019-06-17,"관악구",38.43695
2019-06-24,"관악구",39.881199
2019-07-01,"관악구",40.83815
2019-07-08,"관악구",40.037299
2019-07-15,"관악구",40.7508
2019-07-22,"관악구",41.456699
2019-07-29,"관악구",40.94105
2019-08-05,"관악구",40.201101
2019-08-12,"관악구",40.0447
2019-08-19,"관악구",36.680999
2019-08-26,"관악구",33.82515
2019-09-02,"관악구",38.2179
2019-09-09,"관악구",47.397898
2019-09-16,"관악구",37.52525
2019-09-23,"관악구",37.63065
2019-09-30,"관악구",45.557199
2019-10-07,"관악구",46.40615
2019-10-14,"관악구",44.857099
2019-10-21,"관악구",45.717199
2019-10-28,"관악구",48.167649
2019-11-04,"관악구",50.890948
2019-11-11,"관악구",54.906798
2019-11-18,"관악구",61.3309
2019-11-25,"관악구",59.823848
2019-12-02,"관악구",55.507448
2019-12-09,"관악구",53.555099
2019-12-16,"관악구",51.679399
2019-12-23,"관악구",51.78599
2019-12-30,"관악구",53.9524
2020-01-06,"관악구",50.744099
2020-01-13,"관악구",51.468499
2020-01-20,"관악구",63.986748
2020-01-27,"관악구",60.4419
2020-02-03,"관악구",53.556198
2020-02-10,"관악구",55.5954
2020-02-17,"관악구",59.223199
2020-02-24,"관악구",63.988149
2020-03-02,"관악구",61.256499
2020-03-09,"관악구",59.052399
2020-03-16,"관악구",60.7162
2020-03-23,"관악구",61.001798
2020-03-30,"관악구",59.997348
2020-04-06,"관악구",57.611849
2020-04-13,"관악구",58.0374
2020-04-20,"관악구",58.927249
2020-04-27,"관악구",61.388699
2020-05-04,"관악구",63.560349
2020-05-11,"관악구",63.8569
2020-05-18,"관악구",65.2671
2020-05-25,"관악구",67.29135
2020-06-01,"관악구",70.304999
2020-06-08,"관악구",74.59595
2020-06-15,"관악구",73.4765
2020-06-22,"관악구",74.14545
2020-06-29,"관악구",74.0102
2020-07-06,"관악구",76.2427
2020-07-13,"관악구",79.32016
2020-07-20,"관악구",79.812361
2020-07-27,"관악구",78.240868
2020-08-03,"관악구",78.091133
2020-08-10,"관악구",74.864624
2020-08-17,"관악구",78.203939
2020-08-24,"관악구",73.05315
2018-01-01,"광진구",38.1679
2018-01-08,"광진구",34.96895
2018-01-15,"광진구",36.2622
2018-01-22,"광진구",33.2028
2018-01-29,"광진구",34.4836
2018-02-05,"광진구",36.45805
2018-02-12,"광진구",43.54105
2018-02-19,"광진구",37.84055
2018-02-26,"광진구",39.20475
2018-03-05,"광진구",37.5852
2018-03-12,"광진구",36.8931
2018-03-19,"광진구",35.80175
2018-03-26,"광진구",38.1464
2018-04-02,"광진구",35.53755
2018-04-09,"광진구",37.6381
2018-04-16,"광진구",36.53375
2018-04-23,"광진구",37.26605
2018-04-30,"광진구",36.64985
2018-05-07,"광진구",38.63505
2018-05-14,"광진구",38.70365
2018-05-21,"광진구",41.6101
2018-05-28,"광진구",42.48225
2018-06-04,"광진구",44.4394
2018-06-11,"광진구",45.46815
2018-06-18,"광진구",46.612
2018-06-25,"광진구",44.3826
2018-07-02,"광진구",47.37495
2018-07-09,"광진구",47.4763
2018-07-16,"광진구",49.91595
2018-07-23,"광진구",48.70865
2018-07-30,"광진구",45.9807
2018-08-06,"광진구",43.2217
2018-08-13,"광진구",42.68035
2018-08-20,"광진구",40.39785
2018-08-27,"광진구",38.70515
2018-09-03,"광진구",40.2657
2018-09-10,"광진구",41.49215
2018-09-17,"광진구",50.04175
2018-09-24,"광진구",44.8629
2018-10-01,"광진구",44.22935
2018-10-08,"광진구",42.0861
2018-10-15,"광진구",40.5593
2018-10-22,"광진구",41.8071
2018-10-29,"광진구",43.4241
2018-11-05,"광진구",45.9029
2018-11-12,"광진구",49.3441
2018-11-19,"광진구",50.77975
2018-11-26,"광진구",49.4933
2018-12-03,"광진구",44.41655
2018-12-10,"광진구",42.6995
2018-12-17,"광진구",42.03275
2018-12-24,"광진구",41.6329
2018-12-31,"광진구",45.02255
2019-01-07,"광진구",42.3933
2019-01-14,"광진구",41.953
2019-01-21,"광진구",41.6528
2019-01-28,"광진구",48.0365
2019-02-04,"광진구",47.57945
2019-02-11,"광진구",43.404
2019-02-18,"광진구",43.676
2019-02-25,"광진구",44.89225
2019-03-04,"광진구",42.70935
2019-03-11,"광진구",39.71915
2019-03-18,"광진구",37.9982
2019-03-25,"광진구",40.7177
2019-04-01,"광진구",43.956
2019-04-08,"광진구",44.47905
2019-04-15,"광진구",46.93285
2019-04-22,"광진구",45.95285
2019-04-29,"광진구",48.00185
2019-05-06,"광진구",50.1375
2019-05-13,"광진구",50.90965
2019-05-20,"광진구",53.87915
2019-05-27,"광진구",52.9459
2019-06-03,"광진구",56.43535
2019-06-10,"광진구",55.469349
