"Month","gu","FW_t","TotalHouses","age_05","age1929","age65_","mem1","AvgMem","IncLv","nBusiness","Suv1yr","NO2","pm10","avg_temp","search","Holidays"
2018-01-01,"강동구",415.368795,177490,0.0443313434417675,0.148043785294463,0.13106097086126,0.337000530061239,2.45,0,5341,67.1,0.0386129032258065,56.3548387096774,-3.97741935483871,-1.01123273626956,0
2018-02-01,"강동구",374.699316,177490,0.0443313434417675,0.148043785294463,0.13106097086126,0.338047931118036,2.45,0,5341,67.4947354031392,0.0385185185185185,59.5555555555556,-1.64642857142857,-1.285906237316,1
2018-03-01,"강동구",358.495395,177490,0.0443313434417675,0.148043785294463,0.13106097086126,0.339343061580934,2.45,0,5341,67.8982560027172,0.02975,44.95,8.08064516129032,-1.33998229622417,0
2018-04-01,"강동구",438.893622,177605,0.0438360342831526,0.148048868974856,0.133058655248192,0.340244499878933,2.44,0,5341,68.4,0.0343809523809524,59.8571428571429,12.9866666666667,-1.13630695247946,0
2018-05-01,"강동구",399.420121,177605,0.0438360342831526,0.148048868974856,0.133058655248192,0.340618877102898,2.44,0,5341,69.0490739521523,0.025,41.8095238095238,18.1677419354839,-1.40969092227493,0
2018-06-01,"강동구",446.870928,177605,0.0438360342831526,0.148048868974856,0.133058655248192,0.340649193434869,2.44,0,5341,69.7332578399331,0.031,52.5714285714286,23.1366666666667,-1.68107127060619,0
2018-07-01,"강동구",592.721567,177591,0.0428321008578958,0.147801859741586,0.135090142905237,0.34134666824343,2.43,0,5291,70.3,0.0187037037037037,31.0740740740741,27.7967741935484,-0.698227894588396,0
2018-08-01,"강동구",401.597836,177591,0.0428321008578958,0.147801859741586,0.135090142905237,0.342717981925167,2.43,0,5291,70.6534132326959,0.0201935483870968,25.0967741935484,28.7612903225806,-1.19275215129729,0
2018-09-01,"강동구",443.207698,177591,0.0428321008578958,0.147801859741586,0.135090142905237,0.343913824461825,2.43,0,5291,70.9242681931058,0.0192,23.1,21.4966666666667,-1.76723571857559,1
2018-10-01,"강동구",552.896182,177247,0.0420700090978617,0.147015831214787,0.137213996206496,0.345174719598001,2.41,0,5310,71.3,0.0284838709677419,32.2903225806452,13.0548387096774,-1.20322309098803,0
2018-11-01,"강동구",528.831799,177247,0.0420700090978617,0.147015831214787,0.137213996206496,0.346286603799125,2.41,0,5310,71.8743101541009,0.0406785714285714,56.6071428571429,7.79333333333333,-1.05440111686834,0
2018-12-01,"강동구",600.63835,177247,0.0420700090978617,0.147015831214787,0.137213996206496,0.347334510598205,2.41,0,5310,72.3659656839398,0.0373225806451613,43.1612903225806,-0.606451612903226,-0.406082926719761,0
2019-01-01,"강동구",467.75579,177140,0.0411529697813374,0.146623180260871,0.140217792586775,0.348410392394708,2.4,0,5316,72.4,0.00961290322580645,65.1935483870968,-0.896774193548387,-0.701059064524421,0
2019-02-01,"강동구",486.85584,177140,0.0411529697813374,0.146623180260871,0.140217792586775,0.349601520595153,2.4,0,5316,71.7567535583077,0.01525,58.1071428571429,0.985714285714286,-0.473987091704909,1
2019-03-01,"강동구",431.522431,177140,0.0411529697813374,0.146623180260871,0.140217792586775,0.350282262617139,2.4,0,5316,70.8377949970608,0.0265,72,7.09354838709677,-0.461577248984366,0
2019-04-01,"강동구",558.427144,177368,0.0407227126474713,0.147243862481879,0.142725140547102,0.351142495879338,2.39,0,5330,70.2,0.0264666666666667,37.0666666666667,12.12,0.670412901370123,0
2019-05-01,"강동구",501.308465,177368,0.0407227126474713,0.147243862481879,0.142725140547102,0.351836389280677,2.39,0,5330,70.2171941311868,0.0350967741935484,46.5483870967742,19.4193548387097,0.219936903760552,0
2019-06-01,"강동구",548.48785,177368,0.0407227126474713,0.147243862481879,0.142725140547102,0.352510035632132,2.39,0,5330,70.5310024759653,0.0327666666666667,26.6,22.5033333333333,-0.537644399059475,0
2019-07-01,"강동구",738.057104,178969,0.04055192283779,0.147494597847585,0.144536024907383,0.353314958994538,2.38,0,5296,70.6,0.0261935483870968,25.9032258064516,25.8774193548387,0.256454350923673,0
