"Month","gu","pollutant"
2019-02-01,"용산구",48.2142857142857
2019-03-01,"용산구",64.375
2019-04-01,"용산구",30.9666666666667
2019-05-01,"용산구",41.0967741935484
2019-06-01,"용산구",20.7
2019-07-01,"용산구",22.5483870967742
2019-08-01,"용산구",23.0322580645161
2019-09-01,"용산구",16.25
2019-10-01,"용산구",22.9354838709677
2019-11-01,"용산구",32.8
2019-12-01,"용산구",35.5806451612903
2020-01-01,"용산구",41.5806451612903
2020-02-01,"용산구",38.2592592592593
2020-03-01,"용산구",45.5161290322581
2020-04-01,"용산구",45.7666666666667
2020-05-01,"용산구",34.7741935483871
2020-06-01,"용산구",37.7333333333333
2020-07-01,"용산구",21.5483870967742
2020-08-01,"용산구",24
2020-09-01,"용산구",19.7666666666667
2020-10-01,"용산구",34.2903225806452
2020-11-01,"용산구",44.8965517241379
2018-01-01,"은평구",50.8709677419355
2018-02-01,"은평구",56.4444444444444
2018-03-01,"은평구",39.65
2018-04-01,"은평구",48.1904761904762
2018-05-01,"은평구",40.9523809523809
2018-06-01,"은평구",45.5714285714286
2018-07-01,"은평구",25.1851851851852
2018-08-01,"은평구",24.8064516129032
2018-09-01,"은평구",22.6333333333333
2018-10-01,"은평구",29.6774193548387
2018-11-01,"은평구",55.9285714285714
2018-12-01,"은평구",42.5483870967742
2019-01-01,"은평구",64.0645161290323
2019-02-01,"은평구",56.5714285714286
2019-03-01,"은평구",75.5
2019-04-01,"은평구",43.7666666666667
2019-05-01,"은평구",56.5806451612903
2019-06-01,"은평구",30.9333333333333
2019-07-01,"은평구",26.7096774193548
2019-08-01,"은평구",25.8709677419355
2019-09-01,"은평구",21.1071428571429
2019-10-01,"은평구",29.1290322580645
2019-11-01,"은평구",38
2019-12-01,"은평구",40.2903225806452
2020-01-01,"은평구",38.9677419354839
2020-02-01,"은평구",38
2020-03-01,"은평구",49.2903225806452
2020-04-01,"은평구",47.4333333333333
2020-05-01,"은평구",36.9032258064516
2020-06-01,"은평구",37.5666666666667
2020-07-01,"은평구",19.258064516129
2020-08-01,"은평구",20.4838709677419
2020-09-01,"은평구",17.8666666666667
2020-10-01,"은평구",32.2258064516129
2020-11-01,"은평구",38.9655172413793
2018-01-01,"종로구",44.7741935483871
2018-02-01,"종로구",46.3333333333333
2018-03-01,"종로구",35.7
2018-04-01,"종로구",42
2018-05-01,"종로구",32.2857142857143
2018-06-01,"종로구",41
2018-07-01,"종로구",24
2018-08-01,"종로구",20.3225806451613
2018-09-01,"종로구",18.0666666666667
2018-10-01,"종로구",25.7096774193548
2018-11-01,"종로구",48.6785714285714
2018-12-01,"종로구",41.5806451612903
2019-01-01,"종로구",60.4838709677419
2019-02-01,"종로구",51
2019-03-01,"종로구",65.6666666666667
2019-04-01,"종로구",34.9666666666667
2019-05-01,"종로구",44.4516129032258
2019-06-01,"종로구",24.5333333333333
2019-07-01,"종로구",24.9677419354839
2019-08-01,"종로구",23.8709677419355
2019-09-01,"종로구",20.1071428571429
2019-10-01,"종로구",27.6774193548387
2019-11-01,"종로구",37.8
2019-12-01,"종로구",42.0967741935484
2020-01-01,"종로구",42.9032258064516
2020-02-01,"종로구",42.6296296296296
2020-03-01,"종로구",43.4838709677419
2020-04-01,"종로구",42.3
2020-05-01,"종로구",34.0322580645161
2020-06-01,"종로구",36.7666666666667
2020-07-01,"종로구",21.9032258064516
2020-08-01,"종로구",23.5483870967742
2020-09-01,"종로구",21.1333333333333
2020-10-01,"종로구",36
2020-11-01,"종로구",44.551724137931
2018-01-01,"중구",44.5161290322581
2018-02-01,"중구",45.7777777777778
2018-03-01,"중구",34.85
2018-04-01,"중구",41.0476190476191
2018-05-01,"중구",33.9047619047619
2018-06-01,"중구",46.4285714285714
2018-07-01,"중구",25.5185185185185
2018-08-01,"중구",22.4516129032258
2018-09-01,"중구",18.2666666666667
2018-10-01,"중구",25.6774193548387
2018-11-01,"중구",49.5714285714286
2018-12-01,"중구",42.0967741935484
2019-01-01,"중구",59.9032258064516
2019-02-01,"중구",52.6428571428571
2019-03-01,"중구",67.375
2019-04-01,"중구",35.2333333333333
2019-05-01,"중구",43.6129032258064
2019-06-01,"중구",23.2
2019-07-01,"중구",26.1935483870968
2019-08-01,"중구",24.258064516129
2019-09-01,"중구",19.8214285714286
2019-10-01,"중구",27.3225806451613
2019-11-01,"중구",36.0333333333333
2019-12-01,"중구",40.7096774193548
2020-01-01,"중구",41.1290322580645
2020-02-01,"중구",40.5925925925926
2020-03-01,"중구",41.2258064516129
2020-04-01,"중구",39.2
2020-05-01,"중구",32.0645161290323
2020-06-01,"중구",33.2666666666667
2020-07-01,"중구",20.3870967741935
2020-08-01,"중구",22.7096774193548
2020-09-01,"중구",20.3333333333333
2020-10-01,"중구",39.9354838709677
2020-11-01,"중구",50.0689655172414
2018-01-01,"중랑구",54.7096774193548
2018-02-01,"중랑구",49
2018-03-01,"중랑구",35.9
2018-04-01,"중랑구",42.9047619047619
2018-05-01,"중랑구",31.1428571428571
2018-06-01,"중랑구",39.4285714285714
2018-07-01,"중랑구",20.8888888888889
2018-08-01,"중랑구",17.8709677419355
2018-09-01,"중랑구",14.8333333333333
2018-10-01,"중랑구",22.1612903225806
2018-11-01,"중랑구",44.7142857142857
2018-12-01,"중랑구",36.6451612903226
2019-01-01,"중랑구",57.7096774193548
2019-02-01,"중랑구",50.5
2019-03-01,"중랑구",64.75
2019-04-01,"중랑구",32.2
2019-05-01,"중랑구",41.7741935483871
2019-06-01,"중랑구",22.5
2019-07-01,"중랑구",21.9354838709677
2019-08-01,"중랑구",21
2019-09-01,"중랑구",15.7142857142857
2019-10-01,"중랑구",25.0967741935484
2019-11-01,"중랑구",41.0666666666667
2019-12-01,"중랑구",43.0645161290323
2020-01-01,"중랑구",41.7096774193548
2020-02-01,"중랑구",41.5185185185185
2020-03-01,"중랑구",44.3548387096774
2020-04-01,"중랑구",43.3333333333333
2020-05-01,"중랑구",34.1935483870968
2020-06-01,"중랑구",38.3
2020-07-01,"중랑구",21.8387096774194
2020-08-01,"중랑구",24.8064516129032
2020-09-01,"중랑구",18.6
2020-10-01,"중랑구",32.3870967741936
2020-11-01,"중랑구",40.7241379310345
