"Month","gu","type","FW"
2021-06-01,"서대문구","pred",6.29569618904104
2021-06-01,"서대문구","lb",6.4478418659005
2021-06-01,"서대문구","ub",6.14232069981619
2020-07-01,"서초구","pred",6.20219524367468
2020-07-01,"서초구","lb",6.28512280686693
2020-07-01,"서초구","ub",6.13396315909962
2020-08-01,"서초구","pred",6.21324982775126
2020-08-01,"서초구","lb",6.29873255805562
2020-08-01,"서초구","ub",6.14248856720961
2020-09-01,"서초구","pred",6.1994526236452
2020-09-01,"서초구","lb",6.2865756100626
2020-09-01,"서초구","ub",6.12400233795086
2020-10-01,"서초구","pred",6.18053552783506
2020-10-01,"서초구","lb",6.27020838352705
2020-10-01,"서초구","ub",6.10149151059186
2020-11-01,"서초구","pred",6.16278564746341
2020-11-01,"서초구","lb",6.25616782764175
2020-11-01,"서초구","ub",6.07869574074194
2020-12-01,"서초구","pred",6.14413408652715
2020-12-01,"서초구","lb",6.24316962757523
2020-12-01,"서초구","ub",6.05377222208654
2021-01-01,"서초구","pred",6.14592340018274
2021-01-01,"서초구","lb",6.2493224484184
2021-01-01,"서초구","ub",6.0520909202679
2021-02-01,"서초구","pred",6.15898416937152
2021-02-01,"서초구","lb",6.26559732950758
2021-02-01,"서초구","ub",6.06225933739095
2021-03-01,"서초구","pred",6.19075856018533
2021-03-01,"서초구","lb",6.30110458595803
2021-03-01,"서초구","ub",6.09181233503421
2021-04-01,"서초구","pred",6.21345988316615
2021-04-01,"서초구","lb",6.32795457312575
2021-04-01,"서초구","ub",6.1122771471995
2021-05-01,"서초구","pred",6.24326767804327
2021-05-01,"서초구","lb",6.36097012196736
2021-05-01,"서초구","ub",6.13942924226015
2021-06-01,"서초구","pred",6.26668961209374
2021-06-01,"서초구","lb",6.38777751628887
2021-06-01,"서초구","ub",6.16226672845648
2020-07-01,"성동구","pred",6.25513395748845
2020-07-01,"성동구","lb",6.34176747245372
2020-07-01,"성동구","ub",6.15357077121112
2020-08-01,"성동구","pred",6.2711927098051
2020-08-01,"성동구","lb",6.3616474679379
2020-08-01,"성동구","ub",6.16498945673861
2020-09-01,"성동구","pred",6.26239967393911
2020-09-01,"성동구","lb",6.35812014162389
2020-09-01,"성동구","ub",6.15375539472206
2020-10-01,"성동구","pred",6.24848674636904
2020-10-01,"성동구","lb",6.34766254744833
2020-10-01,"성동구","ub",6.13573962397237
2020-11-01,"성동구","pred",6.23574103423747
2020-11-01,"성동구","lb",6.33828098541531
2020-11-01,"성동구","ub",6.12058563436405
2020-12-01,"성동구","pred",6.22209364154128
2020-12-01,"성동구","lb",6.32946390401233
2020-12-01,"성동구","ub",6.1002775419977
2021-01-01,"성동구","pred",6.22888712343694
2021-01-01,"성동구","lb",6.34090286366859
2021-01-01,"성동구","ub",6.10096390117644
2021-02-01,"성동구","pred",6.24695206086579
2021-02-01,"성동구","lb",6.36243872106836
2021-02-01,"성동구","ub",6.11380443881672
2021-03-01,"성동구","pred",6.28373061991967
2021-03-01,"성동구","lb",6.40303193336588
2021-03-01,"성동구","ub",6.14691334449666
2021-04-01,"성동구","pred",6.31143611114057
2021-04-01,"성동구","lb",6.43449833873477
2021-04-01,"성동구","ub",6.1692177328615
2021-05-01,"성동구","pred",6.34624807425775
2021-05-01,"성동구","lb",6.47372444298226
2021-05-01,"성동구","ub",6.19881046413498
2021-06-01,"성동구","pred",6.3746741765483
2021-06-01,"성동구","lb",6.50720969300608
2021-06-01,"성동구","ub",6.22400015664714
2020-07-01,"성북구","pred",5.83274044604384
2020-07-01,"성북구","lb",5.92930218888175
2020-07-01,"성북구","ub",5.73942490650151
2020-08-01,"성북구","pred",5.85786995191827
2020-08-01,"성북구","lb",5.95906030794059
2020-08-01,"성북구","ub",5.76023584985814
2020-09-01,"성북구","pred",5.85814766961007
2020-09-01,"성북구","lb",5.9655306700497
2020-09-01,"성북구","ub",5.75825016574074
2020-10-01,"성북구","pred",5.85330549559778
2020-10-01,"성북구","lb",5.96756049354676
2020-10-01,"성북구","ub",5.75041766187485
2020-11-01,"성북구","pred",5.84963053702398
2020-11-01,"성북구","lb",5.9703360338217
2020-11-01,"성북구","ub",5.74376311369254
2020-12-01,"성북구","pred",5.84505389788558
2020-12-01,"성북구","lb",5.97229740819021
2020-12-01,"성북구","ub",5.73625571042619
2021-01-01,"성북구","pred",5.86091813333903
2021-01-01,"성북구","lb",5.99330237660604
2021-01-01,"성북구","ub",5.74763732841728
2021-02-01,"성북구","pred",5.88805382432566
2021-02-01,"성북구","lb",6.02550260313381
2021-02-01,"성북구","ub",5.77080470601218
2021-03-01,"성북구","pred",5.93390313693733
2021-03-01,"성북구","lb",6.0763235509881
2021-03-01,"성북구","ub",5.81325625138922
2021-04-01,"성북구","pred",5.970679381716
2021-04-01,"성북구","lb",6.11696663212941
2021-04-01,"성북구","ub",5.84335873941814
2021-05-01,"성북구","pred",6.01456209839097
2021-05-01,"성북구","lb",6.16716823187759
2021-05-01,"성북구","ub",5.88084155309246
2021-06-01,"성북구","pred",6.0520589542393
2021-06-01,"성북구","lb",6.21084181689464
2021-06-01,"성북구","ub",5.91326737843432
2020-07-01,"송파구","pred",7.5386095150711
2020-07-01,"송파구","lb",7.63416931239325
2020-07-01,"송파구","ub",7.45733050976349
2020-08-01,"송파구","pred",7.54639929595707
2020-08-01,"송파구","lb",7.64661542797921
2020-08-01,"송파구","ub",7.46040549445321
2020-09-01,"송파구","pred",7.52933728866038
2020-09-01,"송파구","lb",7.63145511026972
2020-09-01,"송파구","ub",7.44033344850414
2020-10-01,"송파구","pred",7.50715538965961
2020-10-01,"송파구","lb",7.61315064802494
2020-10-01,"송파구","ub",7.4137943715834
2020-11-01,"송파구","pred",7.48614070609735
2020-11-01,"송파구","lb",7.59472853467383
2020-11-01,"송파구","ub",7.3890394638131
2020-12-01,"송파구","pred",7.46422434197046
2020-12-01,"송파구","lb",7.58073824469823
2020-12-01,"송파구","ub",7.36049114761145
2021-01-01,"송파구","pred",7.46274885243543
2021-01-01,"송파구","lb",7.58416344400054
2021-01-01,"송파구","ub",7.35672782724877
2021-02-01,"송파구","pred",7.47254481843359
2021-02-01,"송파구","lb",7.59816270862015
2021-02-01,"송파구","ub",7.36184260781704
2021-03-01,"송파구","pred",7.50105440605677
2021-03-01,"송파구","lb",7.63158675660809
2021-03-01,"송파구","ub",7.38556863849931
2021-04-01,"송파구","pred",7.52049092584697
2021-04-01,"송파구","lb",7.65551544577221
2021-04-01,"송파구","ub",7.40350833468503
2021-05-01,"송파구","pred",7.54703391753346
2021-05-01,"송파구","lb",7.68765956127477
2021-05-01,"송파구","ub",7.42673578567089
2021-06-01,"송파구","pred",7.56719104839332
2021-06-01,"송파구","lb",7.71229593088564
2021-06-01,"송파구","ub",7.44450791667083
2020-07-01,"양천구","pred",6.09220702397459
2020-07-01,"양천구","lb",6.20710661805256
2020-07-01,"양천구","ub",6.00246940709753
2020-08-01,"양천구","pred",6.09393790981821
2020-08-01,"양천구","lb",6.21497579844525
2020-08-01,"양천구","ub",6.00002006767721
2020-09-01,"양천구","pred",6.07081700747918
2020-09-01,"양천구","lb",6.19618317159605
2020-09-01,"양천구","ub",5.97522186743822
2020-10-01,"양천구","pred",6.04257621343607
2020-10-01,"양천구","lb",6.1741981632712
2020-10-01,"양천구","ub",5.94271118847381
2020-11-01,"양천구","pred",6.01550263483147
2020-11-01,"양천구","lb",6.15568819028358
2020-11-01,"양천구","ub",5.91343221060748
2020-12-01,"양천구","pred",5.98752737566224
2020-12-01,"양천구","lb",6.13317622957012
2020-12-01,"양천구","ub",5.88254546258557
2021-01-01,"양천구","pred",5.97999299108486
2021-01-01,"양천구","lb",6.13200678005039
2021-01-01,"양천구","ub",5.87123172694938
2021-02-01,"양천구","pred",5.98373006204069
2021-02-01,"양천구","lb",6.14124761177906
2021-02-01,"양천구","ub",5.8695524690515
2021-03-01,"양천구","pred",6.00618075462153
2021-03-01,"양천구","lb",6.17039626842076
2021-03-01,"양천구","ub",5.88699930726722
2021-04-01,"양천구","pred",6.01955837936938
2021-04-01,"양천구","lb",6.19032355361123
2021-04-01,"양천구","ub",5.89626993476002
2021-05-01,"양천구","pred",6.04004247601353
2021-05-01,"양천구","lb",6.21534012217703
2021-05-01,"양천구","ub",5.91375786370028
2021-06-01,"양천구","pred",6.05414071183105
2021-06-01,"양천구","lb",6.23578226585859
2021-06-01,"양천구","ub",5.92394344633287
2020-07-01,"영등포구","pred",6.75513761782436
2020-07-01,"영등포구","lb",6.84166495688238
2020-07-01,"영등포구","ub",6.65757502984995
2020-08-01,"영등포구","pred",6.75806576032726
2020-08-01,"영등포구","lb",6.84877784820874
2020-08-01,"영등포구","ub",6.65634948777276
2020-09-01,"영등포구","pred",6.73614211464752
2020-09-01,"영등포구","lb",6.82797422798049
2020-09-01,"영등포구","ub",6.63207507694423
2020-10-01,"영등포구","pred",6.70909857726369
2020-10-01,"영등포구","lb",6.80280582753681
2020-10-01,"영등포구","ub",6.59772293971562
2020-11-01,"영등포구","pred",6.68322225531837
2020-11-01,"영등포구","lb",6.78120707968012
2020-11-01,"영등포구","ub",6.56614406344829
2020-12-01,"영등포구","pred",6.65644425280843
2020-12-01,"영등포구","lb",6.75641214027895
2020-12-01,"영등포구","ub",6.53323262879034
2021-01-01,"영등포구","pred",6.65010712489034
2021-01-01,"영등포구","lb",6.75474919965841
2021-01-01,"영등포구","ub",6.52219785982963
2021-02-01,"영등포구","pred",6.65504145250544
2021-02-01,"영등포구","lb",6.76349528867754
2021-02-01,"영등포구","ub",6.52245410673367
2021-03-01,"영등포구","pred",6.67868940174557
2021-03-01,"영등포구","lb",6.79297916484735
2021-03-01,"영등포구","ub",6.54374074024639
2021-04-01,"영등포구","pred",6.6932642831527
2021-04-01,"영등포구","lb",6.81218940606
2021-04-01,"영등포구","ub",6.55320185324775
2021-05-01,"영등포구","pred",6.71494563645614
2021-05-01,"영등포구","lb",6.8364019109378
2021-05-01,"영등포구","ub",6.57041062935351
2021-06-01,"영등포구","pred",6.73024112893294
2021-06-01,"영등포구","lb",6.85633800281478
2021-06-01,"영등포구","ub",6.57909738526137
2020-07-01,"은평구","pred",5.48646060343327
2020-07-01,"은평구","lb",5.59609288868332
2020-07-01,"은평구","ub",5.40052535729358
2020-08-01,"은평구","pred",5.51071236270813
2020-08-01,"은평구","lb",5.6259847047746
2020-08-01,"은평구","ub",5.42075506384834
2020-09-01,"은평구","pred",5.51011233380034
2020-09-01,"은평구","lb",5.62857292235195
2020-09-01,"은평구","ub",5.41833666386239
2020-10-01,"은평구","pred",5.50439241318846
2020-10-01,"은평구","lb",5.62885224731829
2020-10-01,"은평구","ub",5.40629357356437
2020-11-01,"은평구","pred",5.49983970801509
2020-11-01,"은평구","lb",5.63024318784265
2020-11-01,"은평구","ub",5.39521984601033
2020-12-01,"은평구","pred",5.49438532227711
2020-12-01,"은평구","lb",5.63261055199109
2020-12-01,"은평구","ub",5.38737274543398
2021-01-01,"은평구","pred",5.50937181113097
2021-01-01,"은평구","lb",5.65302905688496
2021-01-01,"은평구","ub",5.39619026393904
2021-02-01,"은평구","pred",5.53562975551803
2021-02-01,"은평구","lb",5.68507071062188
2021-02-01,"은평구","ub",5.41848575377157
2021-03-01,"은평구","pred",5.58060132153011
2021-03-01,"은평구","lb",5.73244138931583
2021-03-01,"은평구","ub",5.461002799045
2021-04-01,"은평구","pred",5.61649981970921
2021-04-01,"은평구","lb",5.77394643427748
2021-04-01,"은평구","ub",5.49553975000852
2021-05-01,"은평구","pred",5.6595047897846
2021-05-01,"은평구","lb",5.82309380323857
2021-05-01,"은평구","ub",5.53634249283293
2021-06-01,"은평구","pred",5.69612389903335
2021-06-01,"은평구","lb",5.86338504726497
2021-06-01,"은평구","ub",5.56925930926342
2020-07-01,"종로구","pred",4.86884728647396
2020-07-01,"종로구","lb",4.98957379762078
2020-07-01,"종로구","ub",4.79286121501661
2020-08-01,"종로구","pred",4.8872198877224
2020-08-01,"종로구","lb",5.01443416760966
2020-08-01,"종로구","ub",4.80923222216551
2020-09-01,"종로구","pred",4.88074070078818
2020-09-01,"종로구","lb",5.01310981683696
2020-09-01,"종로구","ub",4.80084289323666
2020-10-01,"종로구","pred",4.86914162214988
2020-10-01,"종로구","lb",5.00338697310219
2020-10-01,"종로구","ub",4.78444274213371
2020-11-01,"종로구","pred",4.85870975895008
2020-11-01,"종로구","lb",4.99758733800812
2020-11-01,"종로구","ub",4.76963338207324
2020-12-01,"종로구","pred",4.84737621518567
2020-12-01,"종로구","lb",4.98982423857486
2020-12-01,"종로구","ub",4.75384844049062
2021-01-01,"종로구","pred",4.8564835460131
2021-01-01,"종로구","lb",5.00423959311427
2021-01-01,"종로구","ub",4.75899543688773
2021-02-01,"종로구","pred",4.87686233237373
2021-02-01,"종로구","lb",5.02998166936155
2021-02-01,"종로구","ub",4.77437099936272
2021-03-01,"종로구","pred",4.91595474035938
2021-03-01,"종로구","lb",5.07708995938112
2021-03-01,"종로구","ub",4.81171102677156
2021-04-01,"종로구","pred",4.94597408051205
2021-04-01,"종로구","lb",5.11469390866728
2021-04-01,"종로구","ub",4.84008254279561
2021-05-01,"종로구","pred",4.98309989256101
2021-05-01,"종로구","lb",5.15941503840346
2021-05-01,"종로구","ub",4.87533738504345
2021-06-01,"종로구","pred",5.01383984378333
2021-06-01,"종로구","lb",5.19774304521586
2021-06-01,"종로구","ub",4.90284540169083
2020-07-01,"중구","pred",5.40990734595366
2020-07-01,"중구","lb",5.49768581635567
2020-07-01,"중구","ub",5.32515384080753
2020-08-01,"중구","pred",5.42136424995399
2020-08-01,"중구","lb",5.5132361562854
2020-08-01,"중구","ub",5.33225704970112
2020-09-01,"중구","pred",5.40796936577168
2020-09-01,"중구","lb",5.50405725949962
2020-09-01,"중구","ub",5.31772253853043
2020-10-01,"중구","pred",5.38945458988528
2020-10-01,"중구","lb",5.48715869184962
2020-10-01,"중구","ub",5.29904053989495
2020-11-01,"중구","pred",5.37210702943738
2020-11-01,"중구","lb",5.47367654138276
2020-11-01,"중구","ub",5.27855167881493
2020-12-01,"중구","pred",5.35385778842486
2020-12-01,"중구","lb",5.45926619710558
2020-12-01,"중구","ub",5.25668311044841
2021-01-01,"중구","pred",5.3560494220042
2021-01-01,"중구","lb",5.46539616383557
2021-01-01,"중구","ub",5.25487049586195
2021-02-01,"중구","pred",5.36951251111673
2021-02-01,"중구","lb",5.48317054692655
2021-02-01,"중구","ub",5.2658537874442
2021-03-01,"중구","pred",5.40168922185428
2021-03-01,"중구","lb",5.51899539719082
2021-03-01,"중구","ub",5.29491706887742
2021-04-01,"중구","pred",5.42479286475885
2021-04-01,"중구","lb",5.54645744984472
2021-04-01,"중구","ub",5.31262973070357
2021-05-01,"중구","pred",5.4550029795597
2021-05-01,"중구","lb",5.58049379111462
2021-05-01,"중구","ub",5.33644697439165
2021-06-01,"중구","pred",5.47882723353393
2021-06-01,"중구","lb",5.60796647297069
2021-06-01,"중구","ub",5.35411231769712
2020-07-01,"중랑구","pred",6.36729777725901
2020-07-01,"중랑구","lb",6.45843547802259
2020-07-01,"중랑구","ub",6.27712343912504
2020-08-01,"중랑구","pred",6.37763387630357
2020-08-01,"중랑구","lb",6.47372242141623
2020-08-01,"중랑구","ub",6.2822668787812
2020-09-01,"중랑구","pred",6.36311818716548
2020-09-01,"중랑구","lb",6.46174120553678
2020-09-01,"중랑구","ub",6.26361456698159
2020-10-01,"중랑구","pred",6.3434826063233
2020-10-01,"중랑구","lb",6.44700033921477
2020-10-01,"중랑구","ub",6.24037108625139
2020-11-01,"중랑구","pred",6.32501424091963
2020-11-01,"중랑구","lb",6.43446157845339
2020-11-01,"중랑구","ub",6.21806188729592
2020-12-01,"중랑구","pred",6.30564419495134
2020-12-01,"중랑구","lb",6.41871015458791
2020-12-01,"중랑구","ub",6.19409339777648
2021-01-01,"중랑구","pred",6.30671502357491
2021-01-01,"중랑구","lb",6.42442247020699
2021-01-01,"중랑구","ub",6.19169153198539
2021-02-01,"중랑구","pred",6.31905730773165
2021-02-01,"중랑구","lb",6.43971084941784
2021-02-01,"중랑구","ub",6.19851915251597
2021-03-01,"중랑구","pred",6.35011321351344
2021-03-01,"중랑구","lb",6.47428354442577
2021-03-01,"중랑구","ub",6.22519332428203
2021-04-01,"중랑구","pred",6.37209605146223
2021-04-01,"중랑구","lb",6.50605573832047
2021-04-01,"중랑구","ub",6.24218024015401
2021-05-01,"중랑구","pred",6.40118536130731
2021-05-01,"중랑구","lb",6.53720178970349
2021-05-01,"중랑구","ub",6.2657494488585
2021-06-01,"중랑구","pred",6.42388881032576
2021-06-01,"중랑구","lb",6.56388201214948
2021-06-01,"중랑구","ub",6.28314562393799
