"Month","gu","FW_t","month_int","TotalHouses","age_05","mem1","nBusiness","Suv1yr","NO2","avg_temp","Holidays"
2018-01-01,"강동구",6.02916678825442,-1.67397712454195,0.0749829454494958,1.07989850113697,-0.968867726589412,-0.118828780159812,-1.57936377988705,1.29861240451145,-1.68201181009274,0
2018-02-01,"강동구",5.92612388033761,-1.55853042629768,0.0762832243366911,1.06880052134613,-0.952981796191148,-0.119818181775573,-1.43575428038274,1.28849906411345,-1.44750876038265,1
2018-03-01,"강동구",5.88191581476889,-1.44308372805341,0.0768514819573673,1.0321366812351,-0.933338554228812,-0.117496149756949,-1.28894862047937,0.34895053859507,-0.468942705419349,0
2018-04-01,"강동구",6.0842570648046,-1.32763702980913,0.0771728685418839,0.975751357782699,-0.919666440793933,-0.118828780159812,-1.10640810408271,0.845158019035542,0.0246143747467709,0
2018-05-01,"강동구",5.99001379777988,-1.21219033156486,0.0775621256105338,0.906153634887323,-0.91398826194925,-0.128408599990691,-0.870267173554115,-0.160012918206336,0.545842497981859,0
2018-06-01,"강동구",6.10226980123892,-1.09674363332059,0.0776523598430325,0.832511424125655,-0.913528454183641,-0.141333860058647,-0.62135282507734,0.482888290384914,1.04572778776305,0
2018-07-01,"강동구",6.384724755849,-0.981296935076316,0.0769062692088975,0.764657343993922,-0.902949854714565,-0.150329242123409,-0.415165193291768,-0.834662334629254,1.51454535444255,0
2018-08-01,"강동구",5.99545117991679,-0.865850236832043,0.0750116818606341,0.7091004783905,-0.882151141976124,-0.1502444697477,-0.28658919767032,-0.675025176701475,1.61157790187362,0
2018-09-01,"강동구",6.09403850441581,-0.750403538587771,0.0725569466823968,0.6590557728225,-0.864013799855498,-0.144429433706364,-0.188048897019841,-0.781484086511212,0.880740004773224,1
2018-10-01,"강동구",6.31517024791219,-0.634956840343498,0.0703555427412322,0.604414638199162,-0.844889805046809,-0.138359066577242,-0.0513531349807422,0.21328455774987,0.0314726395261746,0
2018-11-01,"강동구",6.27067042099575,-0.519510142099226,0.0690324992195507,0.538763478542941,-0.828025858886586,-0.136071771556715,0.157587824291628,1.51994916852913,-0.497846938054335,0
2018-12-01,"강동구",6.39799300632458,-0.404063443854954,0.0684590457610661,0.470468670329283,-0.812132257895806,-0.135859834315192,0.336458034582319,1.16035408008322,-1.342884679439,0
2019-01-01,"강동구",6.14794634348486,-0.288616745610681,0.0683179621248363,0.411591583146767,-0.795814360157311,-0.13457901114161,0.34884012916139,-1.80874343701293,-1.37209180073932,0
2019-02-01,"강동구",6.18796806283397,-0.173170047366409,0.0684899167717646,0.370824786087584,-0.77774852036759,-0.130302765468383,0.114819317208067,-1.20472738216712,-1.18270911738723,1
