기간	자치구	동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2020.06	중구	소공동	1,131	631	219	160	98	17	3	1	-	-	2
2020.06	중구	회현동	3,083	2,025	442	302	222	65	16	9	2	-	-
2020.06	중구	명동	1,589	1,109	220	141	81	24	7	3	1	-	3
2020.06	중구	필동	2,338	1,480	422	214	157	50	10	3	1	-	1
2020.06	중구	장충동	2,761	1,791	432	240	208	65	19	2	2	1	1
2020.06	중구	광희동	3,075	2,003	536	283	186	46	16	3	1	-	1
2020.06	중구	을지로동	1,358	1,081	165	62	35	10	5	-	-	-	-
2020.06	중구	신당5동	5,363	2,643	1,188	761	578	145	36	8	3	1	-
2020.06	중구	황학동	6,935	3,787	1,498	898	579	133	32	5	1	1	1
2020.06	중구	중림동	5,860	2,513	1,299	1,035	778	178	42	13	2	-	-
2020.06	중구	신당동	4,515	2,840	830	439	312	68	21	4	1	-	-
2020.06	중구	다산동	6,991	3,193	1,661	1,028	853	186	46	17	3	2	2
2020.06	중구	약수동	7,828	2,914	2,082	1,492	1,014	235	68	14	2	3	4
2020.06	중구	청구동	6,359	2,478	1,531	1,164	904	219	48	8	2	3	2
2020.06	중구	동화동	4,168	1,155	973	902	834	219	60	18	5	1	1
2020.06	용산구	계	111,586	53,405	23,093	17,159	13,372	3,444	807	207	55	25	19
2020.06	용산구	후암동	8,594	4,104	1,772	1,367	970	283	69	15	7	3	4
2020.06	용산구	용산2가동	5,427	2,844	1,196	744	479	132	23	7	2	-	-
2020.06	용산구	남영동	5,450	4,217	609	301	244	63	10	4	-	1	1
2020.06	용산구	원효로2동	6,018	2,144	1,304	1,189	1,035	253	66	16	7	2	2
2020.06	용산구	효창동	4,329	1,519	998	849	708	184	57	11	1	2	-
2020.06	용산구	용문동	5,412	1,985	1,313	1,037	809	210	43	10	2	2	1
2020.06	용산구	이촌1동	10,356	2,213	2,314	2,672	2,417	555	134	35	10	5	1
2020.06	용산구	이촌2동	3,848	1,318	1,046	804	495	139	33	7	5	1	-
2020.06	용산구	이태원1동	3,839	2,237	740	446	300	78	30	7	-	-	1
2020.06	용산구	이태원2동	4,955	2,674	1,038	653	432	113	38	5	-	2	-
2020.06	용산구	서빙고동	5,316	1,739	1,131	955	1,069	343	61	18	-	-	-
2020.06	용산구	보광동	7,724	4,167	1,686	997	662	168	35	8	-	1	-
2020.06	용산구	청파동	11,028	6,570	2,031	1,215	888	246	53	17	3	1	4
2020.06	용산구	원효로1동	7,956	3,791	1,693	1,260	954	210	33	7	4	2	2
2020.06	용산구	한강로동	10,005	5,719	1,857	1,227	925	193	59	15	9	-	1
2020.06	용산구	한남동	11,329	6,164	2,365	1,443	985	274	63	25	5	3	2
2020.06	성동구	계	135,937	56,420	29,972	24,552	19,422	4,264	965	248	62	17	15
2020.06	성동구	왕십리2동	7,626	2,933	1,751	1,415	1,178	263	68	14	2	1	1
2020.06	성동구	마장동	10,912	4,941	2,329	1,729	1,449	340	84	25	8	2	5
2020.06	성동구	사근동	7,696	5,510	992	567	471	123	24	9	-	-	-
2020.06	성동구	행당1동	6,617	2,767	1,410	1,229	950	201	37	15	6	1	1
2020.06	성동구	행당2동	9,482	2,409	2,420	2,205	1,930	391	96	22	5	1	3
2020.06	성동구	응봉동	6,145	1,624	1,421	1,442	1,292	294	56	10	5	-	1
2020.06	성동구	금호1가동	6,687	2,173	1,667	1,464	1,072	240	56	13	2	-	-
2020.06	성동구	금호4가동	6,463	2,208	1,619	1,435	951	196	37	14	3	-	-
2020.06	성동구	성수1가1동	7,602	3,148	1,672	1,297	1,186	229	56	7	6	1	-
2020.06	성동구	성수1가2동	6,632	3,032	1,414	1,095	844	194	42	8	2	1	-
2020.06	성동구	성수2가1동	8,512	4,174	1,823	1,285	954	222	41	8	4	1	-
2020.06	성동구	성수2가3동	5,751	3,009	1,093	770	660	162	45	11	-	-	1
2020.06	성동구	송정동	5,578	2,829	1,173	799	587	154	31	4	-	1	-
2020.06	성동구	용답동	6,901	4,202	1,207	741	579	125	35	9	-	1	2
2020.06	성동구	왕십리도선동	11,909	4,519	2,553	2,370	1,940	405	85	25	9	3	-
2020.06	성동구	금호2.3가동	10,362	3,673	2,589	2,102	1,568	313	85	22	7	2	1
2020.06	성동구	옥수동	11,062	3,269	2,839	2,607	1,811	412	87	32	3	2	-
2020.06	광진구	계	166,307	76,534	34,026	26,435	22,936	4,902	1,086	272	74	24	18
2020.06	광진구	화양동	16,608	13,187	1,977	747	565	93	27	9	-	2	1
2020.06	광진구	군자동	10,981	6,307	2,051	1,351	977	225	48	14	6	1	1
2020.06	광진구	중곡1동	8,153	4,105	1,848	1,162	808	171	40	11	5	2	1
2020.06	광진구	중곡2동	10,604	4,705	2,472	1,711	1,320	308	66	16	5	1	-
2020.06	광진구	중곡3동	8,538	4,148	1,942	1,284	886	227	42	7	1	1	-
2020.06	광진구	중곡4동	13,257	4,991	3,177	2,578	1,936	436	99	28	9	1	2
2020.06	광진구	능동	6,473	3,691	1,324	745	517	146	42	5	2	1	-
2020.06	광진구	구의1동	12,089	6,709	2,419	1,533	1,096	251	66	12	2	-	1
2020.06	광진구	구의2동	11,645	4,232	2,619	2,277	1,936	442	93	33	8	2	3
2020.06	광진구	구의3동	12,218	4,173	2,608	2,456	2,342	503	100	23	10	2	1
2020.06	광진구	광장동	12,073	2,249	1,972	3,031	3,923	693	156	33	8	5	3
2020.06	광진구	자양1동	11,646	5,895	2,441	1,640	1,298	295	58	13	3	2	1
2020.06	광진구	자양2동	11,285	4,089	2,620	2,161	1,878	410	96	24	3	2	2
2020.06	광진구	자양3동	11,111	2,965	2,509	2,442	2,561	478	114	28	11	2	1
2020.06	광진구	자양4동	9,626	5,088	2,047	1,317	893	224	39	16	1	-	1
2020.06	동대문구	계	166,451	78,266	33,984	26,184	21,335	5,158	1,143	284	64	23	10
2020.06	동대문구	회기동	6,209	4,089	907	576	473	127	27	5	4	1	-
2020.06	동대문구	휘경1동	7,123	3,867	1,276	944	780	200	40	12	1	2	1
2020.06	동대문구	휘경2동	11,762	5,716	2,137	1,806	1,613	381	85	19	4	-	1
2020.06	동대문구	청량리동	10,495	5,089	2,358	1,522	1,139	301	74	10	1	-	1
2020.06	동대문구	용신동	17,906	10,992	3,174	1,927	1,387	338	62	22	4	-	-
2020.06	동대문구	제기동	13,181	7,121	2,656	1,680	1,262	351	85	18	4	3	1
2020.06	동대문구	전농1동	15,170	7,485	3,037	2,378	1,738	426	72	23	6	1	4
2020.06	동대문구	전농2동	7,751	2,278	1,844	1,701	1,447	372	83	21	4	-	1
2020.06	동대문구	답십리2동	12,981	4,658	3,211	2,465	2,068	452	98	21	7	1	-
2020.06	동대문구	장안1동	17,976	7,722	3,943	3,113	2,442	595	123	30	4	4	-
2020.06	동대문구	장안2동	13,925	4,778	3,092	2,890	2,444	549	130	33	5	4	-
2020.06	동대문구	이문1동	10,512	6,452	1,713	1,090	958	217	59	15	4	3	1
2020.06	동대문구	이문2동	8,642	2,999	1,930	1,667	1,548	368	94	26	7	3	-
2020.06	동대문구	답십리1동	12,818	5,020	2,706	2,425	2,036	481	111	29	9	1	-
2020.06	중랑구	계	183,310	77,396	42,377	31,588	24,642	5,790	1,128	288	67	21	13
2020.06	중랑구	면목2동	12,333	5,696	2,796	1,893	1,508	355	68	10	6	1	-
2020.06	중랑구	면목4동	9,121	3,919	2,142	1,598	1,117	272	55	14	3	1	-
2020.06	중랑구	면목5동	4,521	1,918	1,088	791	569	125	23	6	1	-	-
2020.06	중랑구	면목7동	10,573	4,454	2,569	1,798	1,379	288	66	14	4	1	-
2020.06	중랑구	상봉1동	10,345	3,244	2,436	2,219	1,993	359	70	20	3	1	-
2020.06	중랑구	상봉2동	11,395	6,777	2,258	1,315	829	158	41	12	5	-	-
2020.06	중랑구	중화1동	9,083	3,343	2,255	1,768	1,344	298	46	21	5	2	1
2020.06	중랑구	중화2동	13,989	7,372	3,143	1,896	1,205	302	50	15	2	2	2
2020.06	중랑구	묵1동	14,860	5,009	3,364	3,051	2,616	635	138	37	7	2	1
2020.06	중랑구	묵2동	9,262	3,998	2,169	1,627	1,103	291	60	8	2	2	2
2020.06	중랑구	망우3동	8,457	3,771	2,032	1,417	965	218	44	5	2	3	-
2020.06	중랑구	신내1동	14,887	3,597	3,508	3,142	3,334	1,050	186	51	16	2	1
2020.06	중랑구	신내2동	9,071	2,887	2,317	1,965	1,518	302	61	12	6	1	2
2020.06	중랑구	면목본동	17,744	8,595	4,046	2,668	1,920	420	68	21	2	2	2
2020.06	중랑구	면목3.8동	12,787	5,830	2,994	2,098	1,478	300	64	21	1	-	1
2020.06	중랑구	망우본동	14,882	6,986	3,260	2,342	1,764	417	88	21	2	1	1
2020.06	성북구	계	195,064	77,396	41,884	35,441	31,054	7,217	1,535	382	90	27	38
2020.06	성북구	돈암1동	6,247	1,782	1,603	1,342	1,162	273	70	12	-	2	1
2020.06	성북구	돈암2동	8,682	1,694	1,862	2,209	2,233	526	108	31	13	2	4
2020.06	성북구	안암동	9,409	6,217	1,449	881	682	137	33	6	2	-	2
2020.06	성북구	보문동	7,946	3,825	1,613	1,283	964	210	39	7	1	2	2
2020.06	성북구	정릉1동	7,520	2,249	1,655	1,707	1,456	341	80	24	3	3	2
2020.06	성북구	정릉2동	9,719	3,087	2,388	2,023	1,699	386	99	29	5	1	2
2020.06	성북구	정릉3동	7,946	4,216	1,614	1,043	817	197	44	10	1	1	3
2020.06	성북구	정릉4동	10,982	3,778	2,614	2,185	1,831	443	92	25	10	2	2
2020.06	성북구	길음1동	12,814	2,554	2,480	3,187	3,704	711	136	31	6	1	4
2020.06	성북구	길음2동	7,109	2,405	1,519	1,481	1,338	296	54	14	2	-	-
2020.06	성북구	월곡1동	10,858	3,289	2,512	2,273	2,126	524	99	25	8	2	-
2020.06	성북구	월곡2동	9,542	4,421	1,941	1,469	1,286	329	72	10	9	2	3
2020.06	성북구	장위1동	9,091	3,522	2,186	1,638	1,319	326	70	25	3	1	1
2020.06	성북구	장위2동	6,575	2,724	1,638	1,153	793	210	46	10	-	1	-
2020.06	성북구	장위3동	7,413	2,453	1,607	1,585	1,409	281	62	13	2	1	-
2020.06	성북구	성북동	8,192	3,887	1,779	1,222	930	270	72	19	6	1	6
2020.06	성북구	삼선동	11,808	5,852	2,324	1,639	1,517	379	72	18	5	1	1
2020.06	성북구	동선동	9,354	6,046	1,489	934	662	167	42	9	4	-	1
2020.06	성북구	종암동	17,296	6,612	3,648	3,179	2,954	726	134	35	2	3	3
2020.06	성북구	석관동	16,561	6,783	3,963	3,008	2,172	485	111	29	8	1	1
2020.06	강북구	계	145,559	61,479	34,556	24,953	18,768	4,518	975	205	67	17	21
2020.06	강북구	번1동	10,430	5,640	2,219	1,413	899	203	46	6	4	-	-
2020.06	강북구	번2동	7,652	2,881	2,103	1,435	919	240	58	12	2	-	2
2020.06	강북구	번3동	7,613	2,392	2,194	1,504	1,161	278	70	9	4	1	-
2020.06	강북구	수유1동	10,402	4,810	2,373	1,653	1,167	308	66	17	4	1	3
2020.06	강북구	수유2동	9,672	3,591	2,537	1,787	1,302	352	79	18	3	1	2
2020.06	강북구	수유3동	12,944	7,165	2,633	1,752	1,086	247	41	14	3	2	1
2020.06	강북구	삼양동	11,436	4,625	2,761	2,017	1,531	394	78	16	8	4	2
2020.06	강북구	미아동	11,593	5,981	2,476	1,655	1,128	285	51	8	7	1	1
2020.06	강북구	송중동	14,046	5,912	3,228	2,433	1,889	454	97	21	7	2	3
2020.06	강북구	송천동	13,785	6,385	3,280	2,110	1,584	348	60	14	2	1	1
2020.06	강북구	삼각산동	11,781	2,623	2,535	2,775	3,061	620	126	28	12	1	-
2020.06	강북구	우이동	9,553	3,674	2,492	1,715	1,248	320	77	15	6	2	4
2020.06	강북구	인수동	14,652	5,800	3,725	2,704	1,793	469	126	27	5	1	2
2020.06	도봉구	계	138,966	46,140	34,302	28,278	23,352	5,376	1,124	277	80	29	8
2020.06	도봉구	쌍문1동	9,429	3,239	2,383	1,886	1,429	383	85	17	5	1	1
2020.06	도봉구	쌍문2동	8,657	3,133	2,225	1,698	1,225	290	63	16	4	-	3
2020.06	도봉구	쌍문3동	7,908	3,265	1,928	1,397	1,018	244	41	12	3	-	-
2020.06	도봉구	쌍문4동	7,184	1,567	1,656	1,724	1,794	364	62	14	3	-	-
2020.06	도봉구	방학1동	12,778	4,727	3,024	2,363	1,992	527	107	29	5	2	2
2020.06	도봉구	방학2동	9,573	3,874	2,386	1,745	1,182	302	69	12	2	1	-
2020.06	도봉구	방학3동	10,072	1,828	2,493	2,523	2,499	556	133	26	9	5	-
2020.06	도봉구	창1동	10,935	3,692	2,671	2,232	1,875	366	75	19	4	-	1
2020.06	도봉구	창2동	12,424	3,860	3,171	2,650	2,108	482	102	33	11	7	-
2020.06	도봉구	창3동	6,676	2,681	1,663	1,177	886	220	35	12	2	-	-
2020.06	도봉구	창4동	10,679	2,912	2,437	2,368	2,338	494	99	16	13	2	-
2020.06	도봉구	창5동	10,139	2,912	2,431	2,255	2,013	409	85	23	7	4	-
2020.06	도봉구	도봉1동	10,349	4,316	2,704	1,758	1,180	299	58	23	5	5	1
2020.06	도봉구	도봉2동	12,163	4,134	3,130	2,502	1,813	440	110	25	7	2	-
2020.06	노원구	계	217,897	70,945	49,730	44,406	41,982	8,733	1,595	345	109	32	20
2020.06	노원구	월계1동	10,579	4,557	2,239	1,758	1,574	379	56	14	2	-	-
2020.06	노원구	월계2동	12,083	4,153	3,155	2,366	1,867	433	88	15	4	2	-
2020.06	노원구	월계3동	13,016	3,955	3,556	2,834	2,076	459	105	19	9	2	1
2020.06	노원구	공릉2동	16,409	5,708	3,177	3,270	3,384	694	123	32	15	5	1
2020.06	노원구	하계1동	11,768	4,345	2,398	2,140	2,304	454	89	23	8	2	5
2020.06	노원구	하계2동	8,282	1,719	1,802	1,983	2,262	435	66	11	2	2	-
2020.06	노원구	중계본동	8,789	1,993	1,415	1,930	2,665	647	107	23	7	1	1
2020.06	노원구	중계1동	9,085	1,423	1,370	2,397	3,274	536	61	17	7	-	-
2020.06	노원구	중계4동	8,456	2,610	1,999	1,665	1,706	378	73	16	6	2	1
2020.06	노원구	상계1동	15,627	4,477	3,766	3,343	3,081	773	145	27	10	-	5
2020.06	노원구	상계2동	8,753	3,219	1,750	1,634	1,689	346	90	18	5	2	-
2020.06	노원구	상계5동	10,925	4,001	2,665	2,103	1,663	394	76	16	5	1	1
2020.06	노원구	상계8동	9,291	2,437	2,285	2,279	1,915	318	44	10	2	-	1
2020.06	노원구	상계9동	8,462	2,118	2,202	2,027	1,739	308	52	12	1	3	-
2020.06	노원구	상계10동	6,607	1,796	1,768	1,487	1,316	180	43	11	4	2	-
2020.06	노원구	상계3.4동	12,219	4,679	3,025	2,207	1,726	451	97	22	10	2	-
2020.06	노원구	상계6.7동	13,926	4,272	3,351	3,000	2,703	498	74	21	4	1	2
2020.06	노원구	중계2.3동	15,411	5,053	4,088	3,053	2,604	514	79	15	2	2	1
2020.06	노원구	공릉1동	18,209	8,430	3,719	2,930	2,434	536	127	23	6	3	1
2020.06	은평구	계	210,664	79,784	49,503	39,388	31,859	7,786	1,772	406	101	33	32
2020.06	은평구	녹번동	17,255	6,858	4,228	3,196	2,289	538	110	25	8	1	2
2020.06	은평구	불광1동	17,948	6,772	4,422	3,463	2,563	557	128	33	8	2	-
2020.06	은평구	갈현1동	11,239	4,815	2,693	1,933	1,388	324	66	14	3	1	2
2020.06	은평구	갈현2동	12,617	4,410	3,070	2,554	1,992	449	106	23	8	3	2
2020.06	은평구	구산동	13,329	4,341	3,205	2,769	2,259	594	107	40	7	1	6
2020.06	은평구	대조동	14,112	7,179	3,052	2,041	1,401	313	102	15	6	2	1
2020.06	은평구	응암1동	12,767	5,234	2,921	2,240	1,845	407	88	16	4	5	7
2020.06	은평구	응암2동	10,843	3,013	2,602	2,548	2,075	462	98	30	10	2	3
2020.06	은평구	신사1동	11,794	3,903	2,958	2,403	1,951	443	105	23	3	5	-
2020.06	은평구	신사2동	9,101	3,203	2,204	1,750	1,481	346	92	20	3	1	1
2020.06	은평구	증산동	6,893	2,537	1,736	1,230	1,057	268	47	15	3	-	-
2020.06	은평구	수색동	3,770	1,385	899	715	580	143	42	6	-	-	-
2020.06	은평구	진관동	21,616	6,238	4,226	4,275	4,956	1,482	359	58	14	3	5
2020.06	은평구	불광2동	13,887	6,145	3,341	2,323	1,567	406	78	17	7	3	-
2020.06	은평구	응암3동	12,698	6,049	2,928	1,934	1,371	306	77	22	7	1	3
2020.06	은평구	역촌동	20,795	7,702	5,018	4,014	3,084	748	167	49	10	3	-
2020.06	서대문구	계	143,323	61,198	30,545	24,575	20,711	4,830	1,109	248	69	26	12
2020.06	서대문구	천연동	8,164	3,314	1,768	1,502	1,232	275	51	14	6	1	1
2020.06	서대문구	홍제1동	10,391	3,586	2,468	2,074	1,735	410	85	22	7	3	1
2020.06	서대문구	홍제3동	7,103	2,723	1,689	1,309	1,050	265	53	10	4	-	-
2020.06	서대문구	홍제2동	5,898	1,821	1,429	1,263	1,076	249	42	13	3	1	1
2020.06	서대문구	홍은1동	9,592	3,217	2,275	1,880	1,683	400	107	22	6	1	1
2020.06	서대문구	홍은2동	12,274	4,919	2,851	2,172	1,767	399	125	29	9	3	-
2020.06	서대문구	남가좌1동	5,928	1,425	1,182	1,483	1,448	303	67	17	2	1	-
2020.06	서대문구	남가좌2동	13,099	5,004	2,866	2,503	2,145	447	108	23	1	2	-
2020.06	서대문구	북가좌1동	6,987	1,620	1,699	1,618	1,586	363	82	12	5	1	1
2020.06	서대문구	북가좌2동	14,752	5,645	3,589	2,692	2,140	553	103	24	5	-	1
2020.06	서대문구	충현동	9,183	4,851	1,777	1,209	1,019	240	67	15	3	1	1
2020.06	서대문구	북아현동	7,542	2,860	1,709	1,517	1,170	233	36	11	2	4	-
2020.06	서대문구	신촌동	12,893	9,797	1,506	797	583	142	45	10	5	3	5
2020.06	서대문구	연희동	19,517	10,416	3,737	2,556	2,077	551	138	26	11	5	-
2020.06	마포구	계	177,544	81,156	36,658	28,568	24,268	5,371	1,110	270	93	28	22
2020.06	마포구	용강동	9,197	3,250	1,958	1,900	1,629	362	71	19	6	2	-
2020.06	마포구	대흥동	8,216	5,153	1,360	831	697	140	24	7	2	-	2
2020.06	마포구	염리동	5,658	2,441	1,200	962	830	181	33	8	2	-	1
2020.06	마포구	신수동	10,214	3,923	2,192	1,958	1,693	350	69	20	7	1	1
2020.06	마포구	서교동	14,808	9,547	2,466	1,447	1,030	240	53	16	4	5	-
2020.06	마포구	합정동	9,691	5,232	2,084	1,248	862	195	47	11	5	-	7
2020.06	마포구	망원1동	10,586	5,114	2,457	1,462	1,197	273	63	15	3	-	2
2020.06	마포구	망원2동	8,467	3,231	2,040	1,440	1,399	281	57	13	6	-	-
2020.06	마포구	연남동	8,818	5,144	1,696	1,020	700	209	29	11	6	2	1
2020.06	마포구	성산1동	9,448	4,376	2,070	1,454	1,154	294	67	18	9	6	-
2020.06	마포구	성산2동	19,020	8,317	3,990	3,164	2,783	599	133	22	10	1	1
2020.06	마포구	상암동	12,809	4,355	2,541	2,451	2,580	701	136	27	12	3	3
2020.06	마포구	도화동	9,570	3,644	2,058	1,789	1,600	372	80	20	3	2	2
2020.06	마포구	서강동	11,696	5,287	2,222	1,987	1,749	363	63	16	6	2	1
2020.06	마포구	공덕동	19,099	8,931	4,030	3,031	2,458	496	117	26	8	2	-
2020.06	마포구	아현동	10,247	3,211	2,294	2,424	1,907	315	68	21	4	2	1
2020.06	양천구	계	179,677	52,468	39,088	38,643	39,063	8,246	1,638	359	110	36	26
2020.06	양천구	목1동	10,568	1,606	1,819	2,962	3,392	626	115	37	6	4	1
2020.06	양천구	목2동	13,225	4,806	2,978	2,532	2,236	517	115	27	8	3	3
2020.06	양천구	목3동	10,042	3,731	2,421	1,972	1,510	301	76	23	6	1	1
2020.06	양천구	목4동	10,118	3,017	1,929	2,108	2,421	509	102	20	10	1	1
2020.06	양천구	신월1동	10,130	4,445	2,400	1,742	1,173	291	64	11	3	1	-
2020.06	양천구	신월2동	8,506	2,443	2,057	1,855	1,583	433	97	26	6	3	3
2020.06	양천구	신월3동	8,136	4,020	1,815	1,177	821	243	49	7	1	-	3
2020.06	양천구	신월4동	6,917	1,583	1,662	1,656	1,533	365	99	16	2	1	-
2020.06	양천구	신월5동	6,453	2,227	1,548	1,269	1,064	251	75	15	1	2	1
2020.06	양천구	신월6동	4,723	1,115	1,156	1,123	1,058	218	44	8	1	-	-
2020.06	양천구	신월7동	9,225	3,133	2,637	1,799	1,307	269	57	17	4	1	1
2020.06	양천구	신정1동	7,206	1,410	1,263	1,682	2,301	459	72	9	7	-	3
2020.06	양천구	신정2동	7,123	1,576	1,305	1,561	2,152	452	62	9	3	2	1
2020.06	양천구	신정3동	17,913	4,637	4,194	3,872	3,943	1,027	183	41	10	4	2
2020.06	양천구	신정6동	8,222	1,057	1,506	2,290	2,758	489	98	13	7	2	2
2020.06	양천구	신정7동	11,567	3,001	2,630	2,609	2,723	487	83	23	10	1	-
2020.06	양천구	목5동	13,572	1,670	2,141	3,725	5,031	803	139	35	18	9	1
2020.06	양천구	신정4동	16,031	6,991	3,627	2,709	2,057	506	108	22	7	1	3
2020.06	강서구	계	265,252	107,620	59,609	46,970	39,512	9,097	1,828	456	110	32	18
2020.06	강서구	염창동	15,757	3,931	3,185	3,802	3,964	727	112	29	7	-	-
2020.06	강서구	등촌1동	12,463	6,777	2,379	1,642	1,323	267	53	20	2	-	-
2020.06	강서구	등촌2동	8,762	2,769	2,075	1,825	1,582	383	97	22	7	2	-
2020.06	강서구	등촌3동	14,985	6,000	3,963	2,613	1,936	371	80	17	3	2	-
2020.06	강서구	화곡본동	16,679	7,343	3,818	2,785	2,092	516	84	25	11	4	1
2020.06	강서구	화곡2동	8,231	2,939	2,088	1,632	1,168	333	48	15	7	1	-
2020.06	강서구	화곡3동	9,455	3,381	2,189	1,831	1,541	391	99	16	3	2	2
2020.06	강서구	화곡4동	9,695	3,697	2,474	1,828	1,311	299	64	19	3	-	-
2020.06	강서구	화곡6동	12,164	5,718	2,542	1,896	1,554	344	83	17	4	3	3
2020.06	강서구	화곡8동	11,784	4,594	3,072	2,124	1,549	352	67	24	1	1	-
2020.06	강서구	가양1동	19,497	12,467	2,659	2,093	1,752	422	79	20	3	1	1
2020.06	강서구	가양2동	8,112	4,158	2,146	1,075	553	124	37	13	5	-	1
2020.06	강서구	가양3동	7,929	3,304	2,415	1,360	652	156	33	8	1	-	-
2020.06	강서구	발산1동	13,646	2,875	3,032	3,095	3,558	903	136	33	9	3	2
2020.06	강서구	공항동	12,780	5,700	2,723	2,075	1,750	427	81	22	1	1	-
2020.06	강서구	방화1동	17,515	5,002	3,964	3,636	3,711	960	189	45	4	3	1
2020.06	강서구	방화2동	11,628	5,612	2,592	1,706	1,267	339	84	21	5	-	2
2020.06	강서구	방화3동	11,328	4,741	2,856	1,957	1,354	315	84	12	7	2	-
2020.06	강서구	화곡1동	26,704	12,725	6,199	4,314	2,624	639	146	40	11	3	3
2020.06	강서구	우장산동	16,138	3,887	3,238	3,681	4,271	829	172	38	16	4	2
2020.06	구로구	계	178,367	68,192	41,158	32,729	27,843	6,570	1,417	326	92	27	13
2020.06	구로구	신도림동	13,425	3,051	2,980	3,306	3,264	629	145	37	6	7	-
2020.06	구로구	구로1동	8,346	2,270	1,909	1,857	1,868	361	58	17	5	1	-
2020.06	구로구	구로3동	13,178	7,672	2,275	1,607	1,246	292	60	19	6	1	-
2020.06	구로구	구로4동	10,626	5,195	2,515	1,597	1,031	216	53	10	7	1	1
2020.06	구로구	구로5동	14,646	7,120	3,020	2,181	1,783	405	100	27	8	1	1
2020.06	구로구	고척1동	9,596	3,059	2,231	1,901	1,880	415	90	13	5	2	-
2020.06	구로구	고척2동	11,612	3,845	2,758	2,326	2,099	449	114	17	4	-	-
2020.06	구로구	개봉2동	12,580	3,251	3,303	2,893	2,385	565	140	31	10	1	1
2020.06	구로구	개봉3동	8,911	2,687	2,402	1,906	1,496	332	68	11	6	3	-
2020.06	구로구	오류1동	11,610	5,892	2,472	1,644	1,219	297	60	13	10	1	2
2020.06	구로구	수궁동	9,899	2,956	2,623	2,088	1,653	455	101	18	5	-	-
2020.06	구로구	가리봉동	5,971	4,088	1,012	481	290	79	14	5	1	-	1
2020.06	구로구	구로2동	12,704	6,282	2,947	1,829	1,213	325	78	21	5	3	1
2020.06	구로구	개봉1동	13,849	4,949	3,454	2,591	2,147	545	124	31	4	2	2
2020.06	구로구	오류2동	15,550	4,435	3,954	3,057	2,969	909	165	46	8	3	4
2020.06	구로구	항동	5,864	1,440	1,303	1,465	1,300	296	47	10	2	1	-
2020.06	금천구	계	112,570	52,320	24,765	17,378	13,770	3,348	742	161	57	15	14
2020.06	금천구	가산동	14,456	10,527	1,936	1,080	702	153	49	5	3	1	-
2020.06	금천구	독산1동	21,047	10,498	4,124	3,053	2,592	604	129	30	9	4	4
2020.06	금천구	독산2동	9,304	4,142	2,261	1,510	1,074	254	49	10	3	-	1
2020.06	금천구	독산3동	12,455	5,978	2,866	1,839	1,380	307	66	10	6	3	-
2020.06	금천구	독산4동	7,665	3,471	1,814	1,204	872	244	45	11	2	1	1
2020.06	금천구	시흥1동	15,972	6,899	3,689	2,652	2,103	500	88	31	7	1	2
2020.06	금천구	시흥2동	8,424	2,137	2,075	1,837	1,755	451	131	24	8	2	4
2020.06	금천구	시흥3동	4,757	1,511	1,291	945	749	213	39	5	4	-	-
2020.06	금천구	시흥4동	9,117	3,213	2,314	1,730	1,419	332	74	20	12	3	-
2020.06	금천구	시흥5동	9,373	3,944	2,395	1,528	1,124	290	72	15	3	-	2
2020.06	영등포구	계	179,787	84,507	36,497	28,444	23,612	5,208	1,115	283	74	20	27
2020.06	영등포구	여의동	13,729	4,195	3,079	2,949	2,725	570	152	38	10	6	5
2020.06	영등포구	당산1동	10,721	5,553	2,180	1,521	1,112	262	71	15	4	-	3
2020.06	영등포구	당산2동	18,049	9,079	3,125	2,783	2,402	496	121	29	10	3	1
2020.06	영등포구	양평1동	9,088	4,554	2,029	1,310	939	187	47	16	4	2	-
2020.06	영등포구	양평2동	10,126	4,157	2,172	1,797	1,599	314	66	16	3	-	2
2020.06	영등포구	신길1동	10,364	6,489	1,817	1,077	748	185	38	6	2	1	1
2020.06	영등포구	신길3동	7,650	3,026	1,659	1,488	1,141	288	35	8	3	2	-
2020.06	영등포구	신길4동	4,327	1,976	984	719	486	136	21	4	1	-	-
2020.06	영등포구	신길5동	4,937	1,955	1,141	900	716	183	26	12	1	1	2
2020.06	영등포구	신길6동	8,565	3,888	1,879	1,367	1,099	249	57	14	8	-	4
2020.06	영등포구	신길7동	7,881	2,242	1,658	1,686	1,807	393	70	20	4	-	1
2020.06	영등포구	대림1동	6,379	3,101	1,436	915	730	149	36	10	1	-	1
2020.06	영등포구	대림2동	6,865	3,798	1,520	842	514	142	35	10	3	1	-
2020.06	영등포구	대림3동	10,453	4,079	2,518	1,889	1,490	357	85	29	6	-	-
2020.06	영등포구	영등포본동	10,228	4,666	2,047	1,673	1,459	311	52	15	1	3	1
2020.06	영등포구	영등포동	18,003	13,109	2,332	1,300	1,006	204	39	7	3	-	3
2020.06	영등포구	도림동	9,384	4,643	2,073	1,388	979	234	51	12	4	-	-
2020.06	영등포구	문래동	13,038	3,997	2,848	2,840	2,660	548	113	22	6	1	3
2020.06	동작구	계	183,537	80,504	38,324	30,910	26,154	5,940	1,274	322	68	26	15
2020.06	동작구	노량진2동	7,262	4,287	1,457	821	535	123	31	7	1	-	-
