기간	자치구	동	전체세대수	1인세대	2인세대	3인세대	4인세대	5인세대	6인세대	7인세대	8인세대	9인세대	10인세대 이상
2020.01	합계	합계	4,334,918	1,761,091	920,864	765,895	678,382	159,958	35,735	9,034	2,572	801	586
2020.01	종로구	계	73,925	36,662	14,191	10,801	8,918	2,491	582	195	50	21	14
2020.01	종로구	사직동	4,628	2,269	904	688	540	164	31	25	3	2	2
2020.01	종로구	삼청동	1,400	743	260	178	149	46	16	6	1	-	1
2020.01	종로구	부암동	4,298	1,627	945	760	696	186	55	20	5	2	2
2020.01	종로구	평창동	7,514	2,412	1,718	1,484	1,353	417	80	31	13	5	1
2020.01	종로구	무악동	3,185	739	705	731	767	190	36	12	1	2	2
2020.01	종로구	교남동	4,595	1,646	1,099	905	745	150	32	12	5	1	-
2020.01	종로구	가회동	2,063	932	442	342	249	64	26	6	1	-	1
2020.01	종로구	종로1.2.3.4가동	5,189	4,115	512	287	199	55	13	6	2	-	-
2020.01	종로구	종로5·6가동	3,386	2,325	507	293	191	54	11	2	2	1	-
2020.01	종로구	이화동	4,435	2,669	799	482	347	104	24	8	1	1	-
2020.01	종로구	창신1동	2,948	1,733	584	320	211	79	16	5	-	-	-
2020.01	종로구	창신2동	4,126	1,925	905	647	456	147	33	10	2	1	-
2020.01	종로구	창신3동	2,900	925	658	648	466	164	32	3	4	-	-
2020.01	종로구	숭인1동	2,964	1,359	645	473	355	101	24	6	-	1	-
2020.01	종로구	숭인2동	5,747	3,789	913	522	399	97	21	4	2	-	-
2020.01	종로구	청운효자동	5,381	1,987	1,150	991	920	242	61	22	4	4	-
2020.01	종로구	혜화동	9,166	5,467	1,445	1,050	875	231	71	17	4	1	5
2020.01	중구	계	62,814	31,115	13,227	9,130	6,997	1,709	456	123	23	15	19
2020.01	중구	소공동	1,114	624	208	156	101	17	5	1	-	-	2
2020.01	중구	회현동	3,142	2,088	448	287	229	65	14	10	1	-	-
2020.01	중구	명동	1,548	1,083	203	140	82	22	9	5	1	-	3
2020.01	중구	필동	2,299	1,431	419	222	160	52	10	3	1	-	1
2020.01	중구	장충동	2,689	1,702	431	245	217	70	18	1	2	1	2
2020.01	중구	광희동	2,968	1,916	522	281	181	46	16	4	1	-	1
2020.01	중구	을지로동	1,336	1,065	154	63	40	11	3	-	-	-	-
2020.01	중구	신당5동	5,304	2,620	1,135	770	582	142	41	10	3	1	-
2020.01	중구	황학동	6,858	3,713	1,489	885	582	146	33	8	-	1	1
2020.01	중구	중림동	5,828	2,490	1,271	1,030	795	174	47	17	4	-	-
2020.01	중구	신당동	4,437	2,754	824	432	327	68	26	4	1	1	-
2020.01	중구	다산동	6,963	3,150	1,621	1,056	875	191	46	16	3	2	3
2020.01	중구	약수동	7,817	2,863	2,038	1,539	1,040	241	74	15	2	2	3
2020.01	중구	청구동	6,363	2,464	1,515	1,153	932	232	53	7	1	5	1
2020.01	중구	동화동	4,148	1,152	949	871	854	232	61	22	3	2	2
2020.01	용산구	계	110,457	52,299	22,771	17,041	13,572	3,555	873	226	68	29	23
2020.01	용산구	후암동	8,596	4,074	1,744	1,397	982	301	69	17	5	3	4
2020.01	용산구	용산2가동	5,442	2,795	1,205	774	501	131	26	7	3	-	-
2020.01	용산구	남영동	5,418	4,174	599	310	240	72	13	6	1	1	2
2020.01	용산구	원효로2동	6,008	2,082	1,295	1,191	1,071	265	75	15	9	3	2
2020.01	용산구	효창동	4,286	1,490	998	816	714	192	61	12	1	2	-
2020.01	용산구	용문동	5,380	1,938	1,292	1,025	840	222	47	10	3	2	1
2020.01	용산구	이촌1동	10,278	2,184	2,278	2,634	2,417	566	136	44	14	4	1
2020.01	용산구	이촌2동	3,848	1,298	1,056	767	535	138	35	12	7	-	-
2020.01	용산구	이태원1동	3,752	2,167	709	442	313	82	31	7	-	-	1
2020.01	용산구	이태원2동	4,887	2,599	1,030	656	433	115	44	7	1	2	-
2020.01	용산구	서빙고동	5,281	1,695	1,118	956	1,082	342	67	20	-	-	1
2020.01	용산구	보광동	7,639	4,044	1,674	1,000	697	176	37	7	2	2	-
2020.01	용산구	청파동	10,761	6,309	1,972	1,189	938	261	66	18	3	1	4
2020.01	용산구	원효로1동	7,886	3,753	1,671	1,241	936	230	41	5	5	2	2
2020.01	용산구	한강로동	9,801	5,546	1,833	1,232	907	197	59	17	7	2	1
2020.01	용산구	한남동	11,194	6,151	2,297	1,411	966	265	66	22	7	5	4
2020.01	성동구	계	135,732	55,547	29,630	24,708	19,844	4,526	1,077	285	77	24	14
2020.01	성동구	왕십리2동	7,592	2,916	1,715	1,425	1,161	265	86	17	2	4	1
2020.01	성동구	마장동	10,859	4,858	2,281	1,761	1,455	372	87	28	10	2	5
2020.01	성동구	사근동	7,359	5,192	954	571	472	132	25	9	4	-	-
2020.01	성동구	행당1동	7,266	3,041	1,531	1,319	1,070	230	49	17	7	1	1
2020.01	성동구	행당2동	9,449	2,362	2,370	2,184	1,981	413	106	23	7	1	2
2020.01	성동구	응봉동	6,159	1,619	1,399	1,432	1,316	300	70	16	5	1	1
2020.01	성동구	금호1가동	6,635	2,127	1,640	1,430	1,113	252	59	12	2	-	-
2020.01	성동구	금호4가동	6,436	2,158	1,573	1,462	973	206	43	17	3	-	1
2020.01	성동구	성수1가1동	7,598	3,103	1,687	1,302	1,194	237	56	10	6	2	1
2020.01	성동구	성수1가2동	6,763	3,078	1,402	1,127	874	222	47	9	3	1	-
2020.01	성동구	성수2가1동	8,486	4,137	1,778	1,295	988	224	53	6	4	1	-
2020.01	성동구	성수2가3동	5,690	2,918	1,082	793	661	175	47	14	-	-	-
2020.01	성동구	송정동	5,513	2,752	1,138	814	617	154	31	5	-	2	-
2020.01	성동구	용답동	6,799	4,015	1,208	769	618	136	37	14	-	1	1
2020.01	성동구	왕십리도선동	11,790	4,413	2,525	2,315	1,969	433	95	29	8	3	-
2020.01	성동구	금호2.3가동	10,311	3,612	2,527	2,144	1,566	337	87	26	8	3	1
2020.01	성동구	옥수동	11,027	3,246	2,820	2,565	1,816	438	99	33	8	2	-
2020.01	광진구	계	164,730	74,450	33,408	26,664	23,362	5,200	1,186	321	92	31	16
2020.01	광진구	화양동	16,221	12,773	1,968	744	583	110	32	10	-	-	1
2020.01	광진구	군자동	10,742	6,030	2,025	1,356	1,019	235	51	18	5	2	1
2020.01	광진구	중곡1동	8,049	3,947	1,843	1,200	811	186	40	14	5	3	-
2020.01	광진구	중곡2동	10,514	4,597	2,396	1,748	1,364	313	72	16	6	2	-
2020.01	광진구	중곡3동	8,468	4,031	1,896	1,317	921	248	45	6	3	1	-
2020.01	광진구	중곡4동	13,232	4,953	3,128	2,538	1,990	468	112	29	10	2	2
2020.01	광진구	능동	6,343	3,578	1,298	733	533	142	45	10	2	2	-
2020.01	광진구	구의1동	11,892	6,456	2,389	1,566	1,110	283	69	16	2	-	1
2020.01	광진구	구의2동	11,635	4,181	2,594	2,269	1,971	466	105	35	8	3	3
2020.01	광진구	구의3동	12,183	4,078	2,542	2,491	2,396	529	104	28	11	3	1
2020.01	광진구	광장동	12,002	2,170	1,938	3,009	3,937	715	179	34	14	4	2
2020.01	광진구	자양1동	11,537	5,699	2,436	1,688	1,315	308	64	20	3	3	1
2020.01	광진구	자양2동	11,242	4,027	2,523	2,200	1,909	443	97	33	6	2	2
2020.01	광진구	자양3동	11,053	2,900	2,434	2,456	2,572	513	126	34	15	2	1
2020.01	광진구	자양4동	9,617	5,030	1,998	1,349	931	241	45	18	2	2	1
2020.01	동대문구	계	164,359	75,943	33,415	26,137	21,735	5,428	1,261	331	73	22	14
2020.01	동대문구	회기동	6,010	3,884	887	572	490	137	28	7	4	1	-
2020.01	동대문구	휘경1동	7,461	4,036	1,350	988	817	205	50	12	-	2	1
2020.01	동대문구	휘경2동	11,505	5,475	2,083	1,803	1,612	407	91	28	4	1	1
2020.01	동대문구	청량리동	10,430	4,983	2,313	1,556	1,157	329	78	12	1	-	1
2020.01	동대문구	용신동	17,396	10,455	3,110	1,919	1,449	353	79	24	7	-	-
2020.01	동대문구	제기동	12,968	6,928	2,581	1,700	1,261	369	98	24	2	3	2
2020.01	동대문구	전농1동	15,048	7,328	3,003	2,379	1,776	437	87	23	9	2	4
2020.01	동대문구	전농2동	7,738	2,255	1,838	1,694	1,440	390	91	24	5	-	1
2020.01	동대문구	답십리2동	12,993	4,599	3,158	2,500	2,107	495	99	26	8	1	-
2020.01	동대문구	장안1동	17,637	7,440	3,847	3,028	2,517	624	138	34	6	3	-
2020.01	동대문구	장안2동	13,634	4,619	2,998	2,792	2,485	553	143	34	7	1	2
2020.01	동대문구	이문1동	10,361	6,214	1,707	1,133	977	244	63	15	5	2	1
2020.01	동대문구	이문2동	8,482	2,840	1,913	1,632	1,577	381	92	35	8	4	-
2020.01	동대문구	답십리1동	12,696	4,887	2,627	2,441	2,070	504	124	33	7	2	1
2020.01	중랑구	계	181,774	75,197	41,682	31,799	25,288	6,139	1,242	317	76	19	15
2020.01	중랑구	면목2동	12,255	5,533	2,757	1,948	1,546	368	82	14	7	-	-
2020.01	중랑구	면목4동	9,249	3,941	2,144	1,610	1,190	287	58	15	4	-	-
2020.01	중랑구	면목5동	4,542	1,928	1,070	790	590	130	24	8	2	-	-
2020.01	중랑구	면목7동	10,305	4,312	2,448	1,784	1,366	302	70	18	4	1	-
2020.01	중랑구	상봉1동	10,268	3,152	2,371	2,199	2,041	403	75	23	3	1	-
2020.01	중랑구	상봉2동	11,148	6,520	2,249	1,294	851	165	49	10	7	2	1
2020.01	중랑구	중화1동	9,018	3,229	2,229	1,781	1,361	338	48	19	7	3	3
2020.01	중랑구	중화2동	13,997	7,261	3,133	1,932	1,275	318	57	16	2	1	2
2020.01	중랑구	묵1동	14,575	4,680	3,307	3,051	2,678	645	157	44	9	2	2
2020.01	중랑구	묵2동	9,177	3,880	2,133	1,630	1,149	307	61	13	-	2	2
2020.01	중랑구	망우3동	8,443	3,731	1,999	1,416	1,006	224	57	5	2	3	-
2020.01	중랑구	신내1동	14,849	3,522	3,456	3,171	3,361	1,074	196	53	15	-	1
2020.01	중랑구	신내2동	9,054	2,822	2,279	1,971	1,564	330	66	14	6	1	1
2020.01	중랑구	면목본동	17,616	8,404	3,962	2,741	1,944	464	75	21	1	2	2
2020.01	중랑구	면목3.8동	12,539	5,563	2,900	2,099	1,534	341	76	23	3	-	-
2020.01	중랑구	망우본동	14,739	6,719	3,245	2,382	1,832	443	91	21	4	1	1
2020.01	성북구	계	192,809	75,051	41,043	35,372	31,517	7,531	1,666	449	107	32	41
2020.01	성북구	돈암1동	6,259	1,768	1,561	1,335	1,216	287	70	19	-	2	1
2020.01	성북구	돈암2동	8,619	1,638	1,816	2,168	2,255	568	117	35	16	2	4
2020.01	성북구	안암동	9,174	5,960	1,427	897	697	142	40	7	2	-	2
2020.01	성북구	보문동	7,931	3,793	1,599	1,255	1,009	225	36	10	2	-	2
2020.01	성북구	정릉1동	7,445	2,194	1,648	1,663	1,476	344	82	30	3	2	3
2020.01	성북구	정릉2동	9,643	3,042	2,333	1,988	1,735	406	102	28	4	3	2
2020.01	성북구	정릉3동	7,726	4,004	1,525	1,070	839	226	44	14	-	1	3
2020.01	성북구	정릉4동	10,964	3,657	2,592	2,236	1,860	464	109	29	12	3	2
2020.01	성북구	길음1동	12,796	2,510	2,442	3,186	3,712	732	165	32	9	3	5
2020.01	성북구	길음2동	6,899	2,346	1,466	1,420	1,300	296	53	17	1	-	-
2020.01	성북구	월곡1동	10,817	3,234	2,463	2,252	2,189	527	113	27	10	2	-
2020.01	성북구	월곡2동	9,287	4,155	1,892	1,503	1,299	331	77	16	8	3	3
2020.01	성북구	장위1동	8,961	3,394	2,132	1,659	1,336	333	75	27	3	1	1
2020.01	성북구	장위2동	6,287	2,521	1,561	1,109	809	216	51	15	3	2	-
2020.01	성북구	장위3동	7,224	2,349	1,550	1,549	1,416	284	58	14	3	1	-
2020.01	성북구	성북동	8,097	3,788	1,746	1,210	942	293	80	26	5	1	6
2020.01	성북구	삼선동	12,226	5,998	2,420	1,725	1,565	402	89	18	7	1	1
2020.01	성북구	동선동	9,088	5,764	1,476	953	652	189	39	9	4	1	1
2020.01	성북구	종암동	17,131	6,407	3,588	3,193	2,985	749	152	46	4	3	4
2020.01	성북구	석관동	16,235	6,529	3,806	3,001	2,225	517	114	30	11	1	1
2020.01	강북구	계	144,431	59,899	33,949	25,107	19,234	4,828	1,065	222	83	23	21
2020.01	강북구	번1동	10,247	5,459	2,157	1,437	915	212	57	5	5	-	-
2020.01	강북구	번2동	7,641	2,809	2,064	1,500	954	238	60	12	2	1	1
2020.01	강북구	번3동	7,569	2,296	2,147	1,517	1,207	309	75	14	3	1	-
2020.01	강북구	수유1동	10,375	4,730	2,364	1,660	1,218	308	67	16	7	2	3
2020.01	강북구	수유2동	9,616	3,506	2,516	1,776	1,326	383	81	20	5	1	2
2020.01	강북구	수유3동	12,683	6,854	2,591	1,776	1,127	265	48	14	4	2	2
2020.01	강북구	삼양동	11,499	4,630	2,728	2,039	1,573	420	77	17	9	4	2
2020.01	강북구	미아동	11,362	5,730	2,436	1,637	1,178	301	61	9	7	1	2
2020.01	강북구	송중동	13,901	5,796	3,146	2,432	1,910	476	104	25	7	2	3
2020.01	강북구	송천동	13,726	6,271	3,206	2,160	1,610	388	70	14	6	1	-
2020.01	강북구	삼각산동	11,742	2,546	2,486	2,755	3,099	664	142	32	15	3	-
2020.01	강북구	우이동	9,505	3,595	2,456	1,744	1,237	353	91	16	5	4	4
2020.01	강북구	인수동	14,565	5,677	3,652	2,674	1,880	511	132	28	8	1	2
2020.01	도봉구	계	138,509	45,195	33,579	28,437	23,853	5,720	1,271	312	91	41	10
2020.01	도봉구	쌍문1동	9,331	3,151	2,310	1,878	1,450	410	100	21	8	2	1
2020.01	도봉구	쌍문2동	8,642	3,069	2,213	1,707	1,247	309	73	17	4	1	2
2020.01	도봉구	쌍문3동	7,854	3,166	1,927	1,386	1,057	257	44	13	2	1	1
2020.01	도봉구	쌍문4동	7,172	1,523	1,578	1,764	1,837	386	65	15	2	2	-
2020.01	도봉구	방학1동	12,766	4,685	2,972	2,349	2,038	546	130	35	6	3	2
2020.01	도봉구	방학2동	9,563	3,815	2,356	1,751	1,212	326	81	18	3	1	-
2020.01	도봉구	방학3동	10,068	1,793	2,431	2,505	2,535	609	147	32	11	5	-
2020.01	도봉구	창1동	10,918	3,611	2,598	2,268	1,950	377	86	21	4	2	1
2020.01	도봉구	창2동	12,370	3,764	3,091	2,705	2,123	517	122	32	10	6	-
2020.01	도봉구	창3동	6,655	2,616	1,645	1,208	897	229	45	13	2	-	-
2020.01	도봉구	창4동	10,597	2,838	2,350	2,344	2,400	526	101	20	14	4	-
2020.01	도봉구	창5동	10,128	2,901	2,321	2,272	2,058	438	97	26	9	6	-
2020.01	도봉구	도봉1동	10,267	4,154	2,678	1,798	1,208	332	60	21	9	4	3
2020.01	도봉구	도봉2동	12,178	4,109	3,109	2,502	1,841	458	120	28	7	4	-
2020.01	노원구	계	217,054	69,581	48,732	44,374	42,873	9,118	1,810	397	108	40	21
2020.01	노원구	월계1동	10,458	4,381	2,199	1,790	1,582	417	70	17	1	1	-
2020.01	노원구	월계2동	11,851	4,069	3,061	2,298	1,865	432	104	16	3	2	1
2020.01	노원구	월계3동	12,970	3,834	3,526	2,798	2,185	478	114	24	8	2	1
2020.01	노원구	공릉2동	16,248	5,471	3,109	3,284	3,456	722	151	34	12	8	1
2020.01	노원구	하계1동	12,147	4,643	2,380	2,168	2,332	501	84	23	10	1	5
2020.01	노원구	하계2동	8,261	1,662	1,765	1,992	2,287	451	80	17	5	2	-
2020.01	노원구	중계본동	8,874	2,022	1,401	1,909	2,721	662	123	27	6	2	1
2020.01	노원구	중계1동	9,111	1,419	1,360	2,341	3,313	564	84	21	8	1	-
2020.01	노원구	중계4동	8,451	2,564	1,961	1,658	1,775	388	80	19	2	2	2
2020.01	노원구	상계1동	15,573	4,395	3,641	3,373	3,142	808	166	32	9	3	4
2020.01	노원구	상계2동	8,759	3,220	1,717	1,619	1,720	359	98	20	4	1	1
2020.01	노원구	상계5동	10,908	3,894	2,606	2,151	1,729	412	86	20	7	3	-
2020.01	노원구	상계8동	9,238	2,266	2,282	2,311	1,960	353	52	11	3	-	-
2020.01	노원구	상계9동	8,442	2,053	2,132	2,051	1,809	326	55	12	1	3	-
2020.01	노원구	상계10동	6,592	1,746	1,738	1,499	1,348	198	42	13	5	3	-
2020.01	노원구	상계3.4동	11,720	4,588	2,848	2,045	1,643	444	112	28	10	2	-
2020.01	노원구	상계6.7동	14,003	4,238	3,313	3,035	2,795	512	81	21	4	1	3
2020.01	노원구	중계2.3동	15,371	4,890	4,013	3,118	2,690	541	96	17	3	1	2
2020.01	노원구	공릉1동	18,077	8,226	3,680	2,934	2,521	550	132	25	7	2	-
2020.01	은평구	계	207,824	77,271	48,376	39,051	32,354	8,155	1,954	461	129	39	34
2020.01	은평구	녹번동	17,146	6,640	4,225	3,197	2,346	574	113	34	12	2	3
2020.01	은평구	불광1동	17,869	6,615	4,338	3,494	2,619	602	149	39	10	3	-
2020.01	은평구	갈현1동	11,214	4,650	2,648	1,996	1,457	357	78	18	7	1	2
2020.01	은평구	갈현2동	12,626	4,300	3,067	2,566	2,062	467	129	23	7	3	2
2020.01	은평구	구산동	13,226	4,152	3,189	2,731	2,346	616	130	41	12	2	7
2020.01	은평구	대조동	13,884	6,853	3,021	2,079	1,442	357	105	20	4	2	1
2020.01	은평구	응암1동	11,458	4,827	2,517	1,946	1,655	381	102	12	6	5	7
2020.01	은평구	응암2동	10,039	2,835	2,380	2,314	1,923	445	98	29	10	2	3
2020.01	은평구	신사1동	11,730	3,752	2,907	2,469	1,974	469	116	32	7	3	1
2020.01	은평구	신사2동	9,197	3,221	2,167	1,797	1,511	374	99	21	6	-	1
