"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20191217","101","서북권","111201","마포구","26","17","0.007","0.038","0.6","0.003"
"20191217","102","동북권","111141","광진구","28","18","0.006","0.03","0.8","0.003"
"20191217","102","동북권","111142","성동구","23","18","0.007","0.038","0.6","0.004"
"20191217","102","동북권","111151","중랑구","29","16","0.007","0.035","0.7","0.002"
"20191217","102","동북권","111152","동대문구","31","18","0.008","0.037","0.7","0.003"
"20191217","102","동북권","111161","성북구","32","19","0.007","0.041","0.8","0.003"
"20191217","102","동북권","111171","도봉구","22","17","0.011","0.027","0.7","0.003"
"20191217","102","동북권","111291","강북구","28","19","0.013","0.041","0.7","0.003"
"20191217","102","동북권","111311","노원구","24","20","0.008","0.038","0.7","0.005"
"20191217","103","서남권","111212","강서구","32","19","0.011","0.034","0.6","0.004"
"20191217","103","서남권","111221","구로구","27","20","0.016","0.026","0.4","0.003"
"20191217","103","서남권","111231","영등포구","25","16","0.009","0.035","0.9","0.003"
"20191217","103","서남권","111241","동작구","28","20","0.01","0.033","0.5","0.003"
"20191217","103","서남권","111251","관악구","28","17","0.01","0.034","0.5","0.003"
"20191217","103","서남권","111281","금천구","22","20","0.014","0.027","0.5","0.003"
"20191217","103","서남권","111301","양천구","32","20","0.008","0.036","0.6","0.005"
"20191217","104","동남권","111261","강남구","25","19","0.009","0.036","0.6","0.003"
"20191217","104","동남권","111262","서초구","30","21","0.015","0.037","0.4","0.003"
"20191217","104","동남권","111273","송파구","23","14","0.006","0.037","0.7","0.003"
"20191217","104","동남권","111274","강동구","31","23","0.006","0.04","0.7","0.003"
"20191216","100","도심권","111121","중구","35","25","0.003","0.046","0.9","0.004"
"20191216","100","도심권","111123","종로구","35","25","0.004","0.05","1.1","0.005"
"20191216","100","도심권","111131","용산구","28","23","0.003","0.04","0.7","0.003"
"20191216","101","서북권","111181","은평구","33","18","0.007","0.037","0.6","0.002"
"20191216","101","서북권","111191","서대문구","30","15","0.008","0.038","1.1","0.006"
"20191216","101","서북권","111201","마포구","41","26","0.003","0.053","0.9","0.004"
"20191216","102","동북권","111141","광진구","34","17","0.004","0.033","0.7","0.003"
"20191216","102","동북권","111142","성동구","35","20","0.004","0.047","0.7","0.005"
"20191216","102","동북권","111151","중랑구","31","15","0.006","0.037","0.6","0.003"
"20191216","102","동북권","111152","동대문구","39","21","0.004","0.049","0.9","0.004"
"20191216","102","동북권","111161","성북구","40","22","0.004","0.054","1","0.003"
"20191216","102","동북권","111171","도봉구","34","21","0.005","0.039","1","0.003"
"20191216","102","동북권","111291","강북구","33","20","0.007","0.05","0.7","0.003"
"20191216","102","동북권","111311","노원구","33","26","0.004","0.049","1.1","0.006"
"20191216","103","서남권","111212","강서구","59","32","0.003","0.054","1.1","0.006"
"20191216","103","서남권","111221","구로구","45","29","0.006","0.04","0.7","0.004"
"20191216","103","서남권","111231","영등포구","38","24","0.005","0.05","1","0.003"
"20191216","103","서남권","111241","동작구","44","29","0.004","0.056","0.9","0.004"
"20191216","103","서남권","111251","관악구","42","24","0.003","0.057","0.8","0.004"
"20191216","103","서남권","111281","금천구","33","26","0.004","0.051","0.9","0.004"
"20191216","103","서남권","111301","양천구","60","38","0.002","0.058","1.1","0.006"
"20191216","104","동남권","111261","강남구","34","22","0.003","0.044","0.7","0.003"
"20191216","104","동남권","111262","서초구","46","27","0.007","0.057","0.6","0.003"
"20191216","104","동남권","111273","송파구","35","17","0.004","0.047","0.9","0.004"
"20191216","104","동남권","111274","강동구","43","28","0.005","0.043","0.7","0.003"
"20191215","100","도심권","111121","중구","33","25","0.007","0.035","0.7","0.003"
"20191215","100","도심권","111123","종로구","34","28","0.007","0.039","0.8","0.004"
"20191215","100","도심권","111131","용산구","27","26","0.008","0.031","0.6","0.003"
"20191215","101","서북권","111181","은평구","33","20","0","0","0","0"
"20191215","101","서북권","111191","서대문구","30","17","0.019","0.022","0.9","0.006"
"20191215","101","서북권","111201","마포구","35","26","0.007","0.041","0.7","0.003"
"20191215","102","동북권","111141","광진구","35","20","0.008","0.028","0.6","0.003"
"20191215","102","동북권","111142","성동구","33","23","0.008","0.039","0.7","0.003"
"20191215","102","동북권","111151","중랑구","37","19","0.008","0.036","0.7","0.005"
"20191215","102","동북권","111152","동대문구","38","23","0.007","0.04","0.8","0.003"
"20191215","102","동북권","111161","성북구","38","25","0.007","0.046","0.9","0.003"
"20191215","102","동북권","111171","도봉구","33","22","0.01","0.031","0.8","0.003"
"20191215","102","동북권","111291","강북구","40","27","0.01","0.044","0.7","0.003"
"20191215","102","동북권","111311","노원구","33","28","0.008","0.039","0.8","0.005"
"20191215","103","서남권","111212","강서구","49","29","0.007","0.042","0.9","0.005"
"20191215","103","서남권","111221","구로구","40","29","0.01","0.036","0.5","0.003"
"20191215","103","서남권","111231","영등포구","30","23","0.007","0.038","0.6","0.003"
"20191215","103","서남권","111241","동작구","42","30","0.006","0.044","0.7","0.003"
"20191215","103","서남권","111251","관악구","39","26","0.006","0.045","0.7","0.003"
"20191215","103","서남권","111281","금천구","34","31","0.005","0.043","0.7","0.003"
"20191215","103","서남권","111301","양천구","46","32","0.005","0.046","0.8","0.004"
"20191215","104","동남권","111261","강남구","36","27","0.007","0.038","0.7","0.002"
"20191215","104","동남권","111262","서초구","43","29","0.011","0.046","0.5","0.003"
"20191215","104","동남권","111273","송파구","31","17","0.007","0.038","0.8","0.003"
"20191215","104","동남권","111274","강동구","45","34","0.006","0.04","0.7","0.003"
"20191214","100","도심권","111121","중구","34","26","0.015","0.021","0.5","0.003"
"20191214","100","도심권","111123","종로구","38","29","0.014","0.022","0.6","0.004"
"20191214","100","도심권","111131","용산구","33","28","0.012","0.023","0.6","0.003"
"20191214","101","서북권","111181","은평구","38","23","0","0","0","0"
"20191214","101","서북권","111191","서대문구","35","20","0.014","0.023","0.9","0.005"
"20191214","101","서북권","111201","마포구","36","25","0.011","0.028","0.6","0.003"
"20191214","102","동북권","111141","광진구","41","24","0.013","0.02","0.6","0.003"
"20191214","102","동북권","111142","성동구","36","26","0.013","0.026","0.6","0.004"
"20191214","102","동북권","111151","중랑구","40","21","0.012","0.028","0.6","0.005"
"20191214","102","동북권","111152","동대문구","42","26","0.014","0.023","0.6","0.003"
"20191214","102","동북권","111161","성북구","42","26","0.016","0.025","0.6","0.003"
"20191214","102","동북권","111171","도봉구","38","25","0.02","0.018","0.6","0.003"
"20191214","102","동북권","111291","강북구","47","31","0.02","0.03","0.6","0.003"
"20191214","102","동북권","111311","노원구","39","32","0.016","0.024","0.6","0.005"
"20191214","103","서남권","111212","강서구","35","20","0.021","0.024","0.5","0.005"
"20191214","103","서남권","111221","구로구","38","27","0.02","0.021","0.4","0.004"
"20191214","103","서남권","111231","영등포구","31","24","0.012","0.024","0.7","0.004"
"20191214","103","서남권","111241","동작구","47","32","0.011","0.028","0.6","0.003"
"20191214","103","서남권","111251","관악구","41","25","0.013","0.028","0.5","0.004"
"20191214","103","서남권","111281","금천구","37","31","0.013","0.026","0.6","0.003"
"20191214","103","서남권","111301","양천구","44","29","0.014","0.026","0.6","0.004"
"20191214","104","동남권","111261","강남구","40","29","0.011","0.029","0.6","0.003"
"20191214","104","동남권","111262","서초구","47","30","0.018","0.031","0.4","0.004"
"20191214","104","동남권","111273","송파구","33","20","0.012","0.028","0.6","0.004"
"20191214","104","동남권","111274","강동구","48","36","0.011","0.028","0.6","0.003"
"20191213","100","도심권","111121","중구","26","18","0.004","0.042","0.7","0.004"
"20191213","100","도심권","111123","종로구","28","20","0.004","0.044","0.8","0.004"
"20191213","100","도심권","111131","용산구","22","18","0.003","0.036","0.6","0.004"
"20191213","101","서북권","111181","은평구","27","13","0","0","0","0"
"20191213","101","서북권","111191","서대문구","26","11","0.005","0.039","0.9","0.006"
"20191213","101","서북권","111201","마포구","27","17","0.004","0.046","0.7","0.004"
"20191213","102","동북권","111141","광진구","25","14","0.003","0.034","0.6","0.003"
"20191213","102","동북권","111142","성동구","24","17","0.004","0.044","0.6","0.004"
"20191213","102","동북권","111151","중랑구","28","13","0.004","0.046","0.6","0.005"
"20191213","102","동북권","111152","동대문구","31","16","0.004","0.043","0.7","0.003"
"20191213","102","동북권","111161","성북구","32","16","0.003","0.047","0.7","0.003"
"20191213","102","동북권","111171","도봉구","22","14","0.005","0.033","0.6","0.003"
"20191213","102","동북권","111291","강북구","29","18","0.006","0.052","0.6","0.003"
"20191213","102","동북권","111311","노원구","25","21","0.003","0.044","0.7","0.005"
"20191213","103","서남권","111212","강서구","0","0","0","0","0","0"
"20191213","103","서남권","111221","구로구","26","15","0.009","0.037","0.5","0.004"
"20191213","103","서남권","111231","영등포구","26","15","0.006","0.041","0.7","0.004"
"20191213","103","서남권","111241","동작구","29","17","0.006","0.042","0.5","0.004"
"20191213","103","서남권","111251","관악구","28","14","0.006","0.043","0.6","0.004"
"20191213","103","서남권","111281","금천구","23","18","0.005","0.041","0.6","0.004"
"20191213","103","서남권","111301","양천구","33","19","0.004","0.047","0.7","0.005"
"20191213","104","동남권","111261","강남구","33","18","0.004","0.042","0.6","0.003"
"20191213","104","동남권","111262","서초구","30","18","0.01","0.049","0.5","0.004"
"20191213","104","동남권","111273","송파구","22","9","0.005","0.042","0.6","0.004"
"20191213","104","동남권","111274","강동구","37","25","0.003","0.043","0.6","0.003"
"20191212","100","도심권","111121","중구","19","14","0.018","0.015","0.4","0.003"
"20191212","100","도심권","111123","종로구","21","18","0.013","0.018","0.5","0.003"
"20191212","100","도심권","111131","용산구","13","15","0.013","0.02","0.4","0.003"
"20191212","101","서북권","111181","은평구","20","13","0","0","0","0"
"20191212","101","서북권","111191","서대문구","19","9","0.017","0.016","0.6","0.004"
"20191212","101","서북권","111201","마포구","23","13","0.012","0.023","0.5","0.003"
"20191212","102","동북권","111141","광진구","14","11","0.016","0.018","0.5","0.003"
"20191212","102","동북권","111142","성동구","17","14","0.016","0.02","0.4","0.003"
"20191212","102","동북권","111151","중랑구","27","13","0.015","0.033","0.4","0.003"
"20191212","102","동북권","111152","동대문구","21","12","0.016","0.018","0.4","0.003"
"20191212","102","동북권","111161","성북구","21","11","0.016","0.021","0.5","0.003"
"20191212","102","동북권","111171","도봉구","16","13","0.02","0.014","0.4","0.002"
"20191212","102","동북권","111291","강북구","25","17","0.021","0.027","0.4","0.003"
"20191212","102","동북권","111311","노원구","20","17","0.016","0.02","0.4","0.004"
"20191212","103","서남권","111212","강서구","26","16","0.017","0.015","0.4","0.004"
"20191212","103","서남권","111221","구로구","19","12","0.022","0.017","0.3","0.003"
"20191212","103","서남권","111231","영등포구","18","14","0.012","0.022","0.5","0.004"
"20191212","103","서남권","111241","동작구","25","17","0.013","0.023","0.4","0.003"
"20191212","103","서남권","111251","관악구","23","13","0.014","0.022","0.4","0.003"
"20191212","103","서남권","111281","금천구","21","18","0.014","0.023","0.4","0.003"
"20191212","103","서남권","111301","양천구","25","17","0.015","0.021","0.4","0.004"
"20191212","104","동남권","111261","강남구","24","14","0.017","0.02","0.5","0.002"
"20191212","104","동남권","111262","서초구","19","15","0.022","0.024","0.3","0.003"
"20191212","104","동남권","111273","송파구","16","7","0.013","0.024","0.5","0.003"
